Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s),activity,Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
58.66182847,-0.2822948694,-0.1735048145,-0.02463422157,0.3322666983,rotation,,,,
58.66428097,-0.2663159072,-0.1607216448,-0.03848264739,0.3134270628,rotation,,,,
58.66678212,-0.2482064217,-0.1521995366,-0.04700475931,0.2949246923,rotation,,,,
58.66918597,-0.2322274745,-0.1394163817,-0.05326318368,0.2760498037,rotation,,,,
58.67163847,-0.2205095738,-0.1255679578,-0.06178529188,0.2611689232,rotation,,,,
58.67409097,-0.2077264041,-0.1170458421,-0.06817687303,0.2479880524,rotation,,,,
58.67654347,-0.1928127259,-0.1095889956,-0.07563371956,0.2343223309,rotation,,,,
58.67904217,-0.1810948253,-0.1053279415,-0.08096003532,0.2245970577,rotation,,,,
58.68164347,-0.1693769246,-0.09680583328,-0.08522108942,0.2128909252,rotation,,,,
58.68419347,-0.1597895473,-0.08615319431,-0.08948214352,0.2023910234,rotation,,,,
58.68669217,-0.1555284858,-0.07550056279,-0.0916126743,0.1956587002,rotation,,,,
58.68919571,-0.1523326933,-0.06484792382,-0.09267793596,0.1897358756,rotation,,,,
58.69169436,-0.1480716467,-0.05632581562,-0.09480846673,0.1846251755,rotation,,,,
58.69419311,-0.1459411234,-0.0479368642,-0.09587372839,0.1810760234,rotation,,,,
58.6966918,-0.1459411234,-0.04048001766,-0.09800425172,0.1803947801,rotation,,,,
58.69919045,-0.1459411234,-0.03408843651,-0.09800425172,0.1790688872,rotation,,,,
58.70164295,-0.1470063776,-0.03302317113,-0.09800425172,0.179739362,rotation,,,,
58.70409545,-0.1480716467,-0.03621896356,-0.09587372839,0.1800799758,rotation,,,,
58.70654795,-0.1448758543,-0.0351537019,-0.09267793596,0.1755391572,rotation,,,,
58.70900045,-0.1470063776,-0.03728422895,-0.09054741263,0.1766347155,rotation,,,,
58.71149915,-0.1459411234,-0.03621896356,-0.08628635854,0.1733665495,rotation,,,,
58.71390545,-0.1448758543,-0.039414756,-0.078829512,0.1695777936,rotation,,,,
58.71635795,-0.1416800618,-0.03728422895,-0.07350318879,0.1639087319,rotation,,,,
58.71881045,-0.1395495385,-0.03408843651,-0.07137266546,0.1604062111,rotation,,,,
58.72130196,-0.1374190152,-0.02876211889,-0.06711161137,0.1556123825,rotation,,,,
58.72356144,-0.1363537461,-0.02130527236,-0.06391581893,0.1520904027,rotation,,,,
58.72605295,-0.1352884769,-0.008522109129,-0.06072002649,0.1485345749,rotation,,,,
58.72854446,-0.1331579536,0.005326318089,-0.06072002649,0.1464456619,rotation,,,,
58.73103597,-0.1320926845,0.01704421826,-0.06498108059,0.1481942088,rotation,,,,
58.73352743,-0.1299621612,0.03408843651,-0.06178529188,0.1478837622,rotation,,,,
58.73601889,-0.1267663687,0.0521979183,-0.06072002649,0.1499375088,rotation,,,,
58.7385104,-0.1171789989,0.07137266546,-0.06178529188,0.1504739095,rotation,,,,
58.74097269,-0.1065263674,0.0873516202,-0.06285055727,0.1514211512,rotation,,,,
58.74346347,-0.09587372839,0.1054610983,-0.06285055727,0.1557690842,rotation,,,,
58.7459542,-0.0830905661,0.1225053221,-0.06178529188,0.1604026758,rotation,,,,
58.74844493,-0.06924213469,0.1384842694,-0.05965476483,0.1659248536,rotation,,,,
58.75093566,-0.05326318368,0.157659024,-0.05645897239,0.1757297645,rotation,,,,
58.75342639,-0.03728422895,0.1800295562,-0.05432844535,0.1917089846,rotation,,,,
58.75591717,-0.02450106293,0.1981390417,-0.0521979183,0.2063589218,rotation,,,,
58.7584079,-0.007456845604,0.2173137814,-0.05113265663,0.2233728558,rotation,,,,
58.76089858,0.009587372653,0.2386190593,-0.0521979183,0.2444495773,rotation,,,,
58.76344858,0.02556632832,0.2535327375,-0.05539371073,0.2607699164,rotation,,,,
58.76599858,0.04154528305,0.2737727463,-0.06072002649,0.2834862409,rotation,,,,
58.76849462,0.05539371073,0.2918822467,-0.06711161137,0.3045778678,rotation,,,,
58.77109858,0.06817687303,0.3110569715,-0.07137266546,0.3263412063,rotation,,,,
58.77360196,0.07669898123,0.329166472,-0.07669898123,0.3465776013,rotation,,,,
58.776098,0.0830905661,0.3376885653,-0.08415582776,0.3577985643,rotation,,,,
58.77859404,0.0916126743,0.3483411968,-0.08948214352,0.3711354543,rotation,,,,
58.78109008,0.09693899006,0.3547327816,-0.0916126743,0.378979414,rotation,,,,
58.78354259,0.1022653133,0.3600591123,-0.09374319762,0.3858607855,rotation,,,,
58.78599508,0.1065263674,0.3600591123,-0.09800425172,0.3880660571,rotation,,,,
58.78848592,0.107591629,0.3547327816,-0.1012000442,0.3842561046,rotation,,,,
58.79090009,0.1065263674,0.3536675274,-0.1065263674,0.3844170312,rotation,,,,
58.79335258,0.1022653133,0.3547327816,-0.1139832065,0.3863750924,rotation,,,,
58.79583081,0.09267793596,0.3557980657,-0.1139832065,0.384933286,rotation,,,,
58.79832165,0.08202529699,0.3536675274,-0.1129179448,0.380209589,rotation,,,,
58.80081253,0.05645897239,0.3568633199,-0.121440053,0.3811649657,rotation,,,,
58.80331915,0.008522109129,0.3792338669,-0.1320926845,0.4016707974,rotation,,,,
58.8058104,-0.05645897239,0.3909517527,-0.1342232227,0.4171891202,rotation,,,,
58.8083016,-0.121440053,0.3845601678,-0.1246358454,0.4220998734,rotation,,,,
58.81079284,-0.1778990328,0.365385443,-0.1118526831,0.4215039864,rotation,,,,
58.8132841,-0.2162485123,0.3270359337,-0.09906952083,0.4043892815,rotation,,,,
58.81577535,-0.2407495826,0.2780338228,-0.07563371956,0.3754778658,rotation,,,,
58.8182666,-0.2524674833,0.2247706354,-0.05326318368,0.3421967787,rotation,,,,
58.82075784,-0.2577938139,0.1736379713,-0.03102580272,0.3123626034,rotation,,,,
58.82326092,-0.2567285299,0.1235705838,-0.01078579482,0.2851237637,rotation,,,,
58.82575243,-0.2535327375,0.07989477366,0.01051947847,0.2660313577,rotation,,,,
58.82824399,-0.2460758984,0.039414756,0.02862896025,0.2508515261,rotation,,,,
58.83073555,-0.2407495826,-0.001065263641,0.0392815955,0.2439355244,rotation,,,,
58.83322712,-0.2343579978,-0.03302317113,0.04673844203,0.2412440319,rotation,,,,
58.83571863,-0.2237053663,-0.06697845459,0.04886896908,0.2385757331,rotation,,,,
58.83821019,-0.2151832581,-0.09680583328,0.05206476152,0.2416318342,rotation,,,,
58.84070175,-0.2055958807,-0.1213068962,0.04886896908,0.2436661761,rotation,,,,
58.84325175,-0.1981390417,-0.1404816359,0.04886896908,0.2477546084,rotation,,,,
58.84580175,-0.1906821877,-0.1564605981,0.0435426496,0.2504707124,rotation,,,,
58.84835175,-0.1853558719,-0.1692437679,0.03608580679,0.2535792532,rotation,,,,
58.85085248,-0.1832253486,-0.1735048145,0.03289001435,0.2544743643,rotation,,,,
58.85345175,-0.178964287,-0.1767006069,0.0350205414,0.253924711,rotation,,,,
58.85600175,-0.1768337637,-0.1809616536,0.03395527974,0.2552846668,rotation,,,,
58.85855175,-0.1725727171,-0.1820269227,0.03182475269,0.2528397875,rotation,,,,
58.86100425,-0.1672463864,-0.1767006069,0.03182475269,0.245371704,rotation,,,,
58.86345675,-0.1608548164,-0.1767006069,0.02969422378,0.240788545,rotation,,,,
58.86595748,-0.1555284858,-0.1788311303,0.02862896025,0.2387243188,rotation,,,,
58.86836175,-0.15020217,-0.1798963994,0.0222373791,0.2354100835,rotation,,,,
58.87081425,-0.1438105851,-0.184157446,0.01265000552,0.2339988717,rotation,,,,
58.87331498,-0.1406148076,-0.1937448233,0.001997369342,0.2394025275,rotation,,,,
58.87571925,-0.128896907,-0.2012016773,-0.006524739787,0.2390378627,rotation,,,,
0.074229016,,,,,running,0.0,0.0,0.0,0.0
0.079219693,,,,,running,-0.1838314533,0.01535844803,-0.203619957,0.2747562047
0.08421037,,,,,running,-0.3511819243,0.04830265045,-0.2924032211,0.4595231591
0.089201047,,,,,running,-0.4610375762,0.08539676666,-0.3312559128,0.5740894827
0.094158287,,,,,running,-0.5027737617,0.07038331032,-0.3140444756,0.5969582887
0.099142141,,,,,running,-0.5199819207,0.01257324219,-0.2116603851,0.5615508908
0.104125995,,,,,running,-0.583906889,-0.01044297218,-0.02992630005,0.5847665295
0.109109849,,,,,running,-0.5763943195,-0.01697731018,0.1846923828,0.605499725
0.114107193,,,,,running,-0.5070356727,-0.002869844437,0.3590641022,0.6213054312
0.119093808,,,,,running,-0.408646971,0.06199884415,0.5269756317,0.669730931
0.124080422,,,,,running,-0.2980878651,0.1324665546,0.6307125092,0.7100718503
0.129067037,,,,,running,-0.1387747675,0.1692664623,0.6281890869,0.6652301108
0.134045735,,,,,running,0.01511114836,0.234651804,0.6151485443,0.658557171
0.139030787,,,,,running,0.108371824,0.2916498184,0.5514335632,0.6331532543
0.144015787,,,,,running,0.2176426947,0.3212447166,0.4168167114,0.5694757953
0.149000787,,,,,running,0.2847781777,0.4149901867,0.2814626694,0.5766599516
0.153983547,,,,,running,0.3105793595,0.4935257435,0.1799850464,0.6102637258
0.158968078,,,,,running,0.3156822026,0.5539216995,0.06654548645,0.6410248076
0.16395261,,,,,running,0.2856787741,0.5681116581,-0.004686355591,0.6359128714
0.168937141,,,,,running,0.258875221,0.5863211155,-0.03635025024,0.6419580759
0.173920787,,,,,running,0.2078077495,0.5855345726,0.01508808136,0.6215001582
0.17890511,,,,,running,0.1470624208,0.5209105015,0.06377315521,0.5450157076
0.183889485,,,,,running,0.07420924306,0.4886095524,0.1261281967,0.5100535545
0.188873808,,,,,running,0.02803951502,0.4708032608,0.2019166946,0.513042178
0.193859849,,,,,running,-0.0435474813,0.3909554482,0.2196102142,0.4505232422
0.198844485,,,,,running,-0.05695024133,0.2831268311,0.2736587524,0.3978608365
0.203829224,,,,,running,-0.0006124675274,0.1777586937,0.3329687119,0.3774476008
0.208813912,,,,,running,0.06747326255,0.03258252144,0.3676023483,0.3751609633
0.21380912,,,,,running,0.1351280808,-0.1261632442,0.3461923599,0.3924613516
0.218795943,,,,,running,0.2393729687,-0.2871172428,0.3099784851,0.4856154759
0.223782714,,,,,running,0.3723895848,-0.4113669395,0.240860939,0.6049055742
0.228769537,,,,,running,0.4432092011,-0.5051264763,0.05857563019,0.6745504113
0.233752453,,,,,running,0.5861592293,-0.6160895824,-0.0991191864,0.8561387906
0.238738495,,,,,running,0.6969473958,-0.6788864136,-0.305270195,1.019711884
0.243724485,,,,,running,0.8205732107,-0.7181236744,-0.5751590729,1.232821952
0.248710526,,,,,running,0.8959950209,-0.7623068094,-0.8585863113,1.456395964
0.253693078,,,,,running,0.9666084051,-0.7505811453,-1.137033939,1.670493952
0.258678391,,,,,running,1.006928205,-0.7959424257,-1.399443626,1.898913168
0.263663703,,,,,running,1.040772796,-0.8246251345,-1.681526661,2.142602748
0.268649068,,,,,running,1.056146622,-0.862334609,-1.985522747,2.408602758
0.273629016,,,,,running,1.048290491,-0.9273689985,-2.224802017,2.628434939
0.278613235,,,,,running,1.007467031,-1.016610622,-2.405766487,2.799321233
0.283597506,,,,,running,0.9757625461,-1.143444777,-2.595342159,2.999229806
0.288581724,,,,,running,0.9403816462,-1.339845181,-2.753587723,3.203396338
0.293565058,,,,,running,0.905436635,-1.489779115,-2.89988327,3.383575076
0.298549068,,,,,running,0.8585667014,-1.674111128,-3.025023937,3.562380478
0.303533131,,,,,running,0.7619863749,-1.864331722,-3.150387287,3.739157133
0.308517193,,,,,running,0.6937676072,-2.013592243,-3.311024189,3.93684498
0.313508703,,,,,running,0.6389987469,-2.132273674,-3.487338543,4.137202017
0.318494276,,,,,running,0.5833886862,-2.195285559,-3.664854527,4.31170265
0.323479849,,,,,running,0.533993721,-2.278900385,-3.883338928,4.534187633
0.328465422,,,,,running,0.5423535109,-2.382665634,-4.106706619,4.77873227
0.333448235,,,,,running,0.4877071381,-2.494163513,-4.339515686,5.02892695
0.338433235,,,,,running,0.4068479538,-2.650791168,-4.576829433,5.304675931
0.343418235,,,,,running,0.2979854345,-2.792958021,-4.844294548,5.599696375
0.348403287,,,,,running,0.1123352051,-2.90887022,-5.157764435,5.922556806
0.353392297,,,,,running,-0.1486036777,-3.036242962,-5.441141129,6.232725821
0.358378131,,,,,running,-0.4456390142,-3.19562149,-5.624351978,6.484128779
0.363363964,,,,,running,-0.7266726494,-3.30128932,-5.753605843,6.673121047
0.368349797,,,,,running,-1.022972584,-3.367836475,-5.862427235,6.83789796
0.373449797,,,,,running,-1.368062496,-3.399365187,-5.884095192,6.931800264
0.378549797,,,,,running,-1.636374354,-3.411026001,-5.808272362,6.931727579
0.383551256,,,,,running,-1.822025895,-3.391904593,-5.641368866,6.830068653
0.388548026,,,,,running,-1.943000913,-3.376720428,-5.447091579,6.696887342
0.393453026,,,,,running,-2.033248425,-3.408362865,-5.183491707,6.528370612
0.398358026,,,,,running,-2.029629707,-3.451923132,-4.892411232,6.322251001
0.403263026,,,,,running,-1.965872049,-3.473915577,-4.540468693,6.045543673
0.408213808,,,,,running,-1.838668108,-3.554045677,-4.134210587,5.753576128
0.413200058,,,,,running,-1.687324166,-3.66547513,-3.654959917,5.444401048
0.418182714,,,,,running,-1.372202158,-3.765959978,-2.948235989,4.975689778
0.423165318,,,,,running,-0.9199726582,-3.872462273,-2.127774954,4.513284835
0.428147974,,,,,running,-0.5409886837,-4.056344032,-1.284603596,4.28914934
0.433146256,,,,,running,-0.251884222,-4.260281563,-0.3455524445,4.281687885
0.438129693,,,,,running,0.0970146656,-4.431056499,0.6968851089,4.486571341
0.443113078,,,,,running,0.4508562088,-4.515478611,1.704660416,4.847544279
0.448096516,,,,,running,0.7034769058,-4.468551636,2.671292782,5.253440644
0.453081828,,,,,running,0.8063282967,-4.292847633,3.618876934,5.672299039
0.458065318,,,,,running,0.8320627213,-4.07096529,4.44844389,6.087178312
0.463048808,,,,,running,0.8596959114,-3.780144215,5.021801949,6.344057231
0.468032349,,,,,running,1.033953667,-3.551331997,5.459621429,6.594579993
0.47304037,,,,,running,1.329679489,-3.345410347,5.753824711,6.787217157
0.47802511,,,,,running,1.738179207,-3.120443583,5.933889389,6.926000172
0.483009849,,,,,running,2.173126698,-2.937403917,5.977155209,7.00551253
0.487994589,,,,,running,2.580374241,-2.722169399,5.881868839,6.976024549
0.49295761,,,,,running,3.027408123,-2.503247976,5.891756058,7.081259762
0.497941203,,,,,running,3.435091496,-2.210585833,6.096470833,7.338494391
0.502924901,,,,,running,3.820699692,-1.806840181,6.474115372,7.731532023
0.507908547,,,,,running,4.231981277,-1.363589525,6.884940624,8.195819015
0.51290261,,,,,running,4.721292973,-0.9323153496,7.240089417,8.6936019
0.517886776,,,,,running,5.450060368,-0.6755943298,7.594632149,9.37219415
0.522870943,,,,,running,6.397702694,-0.557505846,7.956307411,10.22468778
0.52785511,,,,,running,7.560457706,-0.5597259998,8.178396225,11.15168053
0.532861568,,,,,running,8.894311905,-0.6214418411,8.345684052,12.21251066
0.537846881,,,,,running,10.32721329,-0.7131140232,8.566178322,13.4364905
0.542832141,,,,,running,11.79187584,-0.7025046349,8.686033249,14.66250395
0.547817453,,,,,running,13.17870331,-0.5946412086,8.673625946,15.78808431
0.552778183,,,,,running,14.48038769,-0.3431055546,8.533760071,16.81143688
0.557762245,,,,,running,15.4028759,0.09984445572,8.273205757,17.48440701
0.562746308,,,,,running,15.91074276,0.6312129498,7.905249596,17.77760209
0.56773037,,,,,running,16.01640701,1.017441988,7.448822975,17.69309033
0.572748756,,,,,running,15.74684906,1.343827724,7.044210434,17.30289077
0.577734537,,,,,running,15.31229591,1.597955704,6.873561859,16.86018153
0.582720318,,,,,running,14.7038002,1.776871204,6.793063164,16.29431554
0.587706151,,,,,running,13.95017433,1.881494999,6.776026726,15.62248141
0.592658339,,,,,running,13.11519623,1.897965431,6.921629906,14.95057208
0.597642453,,,,,running,12.28004837,1.961380959,7.239693642,14.38957148
0.602626516,,,,,running,11.6184063,1.999409199,7.643251419,14.05006385
0.607610631,,,,,running,11.1083107,1.935937405,8.024162292,13.83942198
0.612604485,,,,,running,10.68309402,1.70959115,8.355371475,13.66980001
0.617589068,,,,,running,10.25258064,1.524220705,8.574039459,13.45187018
0.622573651,,,,,running,10.01029778,1.451645136,8.81880188,13.41956042
0.627558235,,,,,running,10.21328926,1.645546675,9.102755547,13.77966835
0.632569901,,,,,running,10.71133327,2.397702694,8.802646637,14.07011821
0.637555839,,,,,running,12.67805004,4.905892849,5.996244907,14.85784946
0.642541776,,,,,running,17.57606125,7.838235855,1.125700951,19.27752767
0.647527766,,,,,running,21.00414276,8.365718842,-3.8022542,22.92632552
0.652481881,,,,,running,22.00724411,7.023478508,-7.952259064,24.43126006
0.657466256,,,,,running,21.02846527,5.196258545,-10.63750076,24.13200939
0.662450683,,,,,running,17.20950699,2.742958784,-12.06847954,21.19762138
0.667435058,,,,,running,12.60962009,1.376801729,-12.26963043,17.6477175
0.672430839,,,,,running,7.074996948,0.5439507961,-11.48531723,13.50051763
0.677415787,,,,,running,1.451274872,-0.2218837738,-10.57011795,10.6715896
0.682400735,,,,,running,-3.870821953,-0.8238573074,-7.520906448,8.49859031
0.687385683,,,,,running,-5.252768993,0.8772711754,-4.508243561,6.977495741
0.692374172,,,,,running,-7.04061985,1.059706926,-4.968418598,8.682078669
0.697359276,,,,,running,-5.18862772,1.968666911,-1.379275322,5.718383289
0.702344433,,,,,running,-2.545751095,1.891120076,-1.008113861,3.327683479
0.707329589,,,,,running,0.1630897522,1.602377892,-0.4304420948,1.667181325
0.712327089,,,,,running,1.96644783,0.3607525826,0.7183623314,2.124406725
0.717312818,,,,,running,2.532644272,-0.9823982716,2.179356575,3.482669731
0.722298547,,,,,running,2.078402519,-2.256160975,4.042216301,5.074399669
0.727284328,,,,,running,0.4673347473,-3.402307987,6.972910881,7.772746462
0.732257662,,,,,running,-1.540572166,-3.688620329,9.408790588,10.22275026
0.737242766,,,,,running,-2.665863514,-2.835643053,8.578342438,9.419960657
0.74222787,,,,,running,-2.740938187,-2.25487113,4.086017132,5.412275118
0.747213026,,,,,running,-2.391049385,-2.161712885,0.4334836006,3.252388014
0.752211099,,,,,running,-2.536437035,-1.632563114,-0.8630113602,3.137445419
0.757196881,,,,,running,-3.624802113,-0.6330583096,-0.8397362232,3.774269479
0.762182662,,,,,running,-4.937240124,-0.3281478882,-0.03930950165,4.948289231
0.767168443,,,,,running,-5.53407526,-0.9423251152,1.249957085,5.751204945
0.772139589,,,,,running,-5.175031185,-1.614820957,1.191031933,5.550419043
0.777124641,,,,,running,-4.527016163,-2.082055092,-0.2662577629,4.989962118
0.782109745,,,,,running,-4.332156658,-2.469949007,-0.5544762611,5.01753658
0.787094797,,,,,running,-5.517012119,-2.801092386,2.777822018,6.782317926
0.792086568,,,,,running,-6.709389687,-2.289087296,7.298722744,10.17483092
0.797071881,,,,,running,-5.469658852,-1.252085447,6.368268013,8.487621776
0.802057297,,,,,running,-2.526734352,-2.154820442,2.102718115,3.930529366
0.807042662,,,,,running,0.4258861542,-2.810589075,-1.631789684,3.277732073
0.812016151,,,,,running,2.04627037,-1.378708363,-6.410193443,6.868670844
0.817000943,,,,,running,2.592150688,1.250044346,-12.45638466,12.78449744
0.821985787,,,,,running,1.483128548,3.548132658,-15.44722748,15.91872333
0.826970526,,,,,running,0.3027391434,4.42579174,-14.26573181,14.93955781
0.831966412,,,,,running,0.5007762909,3.67756629,-11.84202576,12.41003001
0.836951776,,,,,running,1.364562988,1.677724838,-8.954450607,9.211893316
0.841937089,,,,,running,2.32099247,-0.4173364639,-5.700027943,6.168589329
0.846922506,,,,,running,2.125762939,-1.388571978,-2.627630472,3.653962522
0.851895631,,,,,running,0.719575882,-1.450922728,0.2327764034,1.636200191
0.85688037,,,,,running,-1.525130272,-0.9665150642,3.012805223,3.512430644
0.861865058,,,,,running,-3.482866287,-0.6749818325,5.119368553,6.228474326
0.866849797,,,,,running,-4.513329506,-0.8459131718,6.047399521,7.593204415
0.871834537,,,,,running,-4.892329693,-1.137241602,5.932025909,7.772846305
0.876819276,,,,,running,-4.779079437,-1.580252409,6.025446892,7.851293409
0.881804016,,,,,running,-4.306992054,-2.435289383,8.390497208,9.740701121
0.886788756,,,,,running,-4.050088882,-2.49856782,10.45963287,11.49130023
0.891794849,,,,,running,-4.472812653,-1.374973774,8.762663841,9.93382522
0.896780683,,,,,running,-6.145601273,-0.1652379036,3.3791008,7.015271968
0.901766464,,,,,running,-7.863583565,0.8108319044,-2.966989517,8.443720842
0.906752297,,,,,running,-8.906486511,1.613449216,-9.128782272,12.85548078
0.911756672,,,,,running,-10.13783741,2.880126238,-18.23641777,21.06271131
0.916743391,,,,,running,-10.42059517,3.582364798,-20.97221375,23.6908398
0.92173011,,,,,running,-8.745229721,3.348068237,-17.48762321,19.83697481
0.926716828,,,,,running,-7.095797062,2.089305639,-11.15973759,13.38862491
0.931647349,,,,,running,-5.984365463,1.064208984,-5.096479416,7.932166992
0.936631203,,,,,running,-5.627355099,1.450812697,-1.781685472,6.07835389
0.941615006,,,,,running,-4.671824932,0.9185202122,0.9384073019,4.852858523
0.94659886,,,,,running,-4.44483614,0.6178780794,3.567946434,5.733112888
0.951593287,,,,,running,-4.514126301,-0.2621896267,5.700864792,7.27639602
0.956577662,,,,,running,-2.837191105,-2.311231375,19.98717499,20.31941455
0.961562037,,,,,running,-4.128824711,-1.510143042,25.18707848,25.56788313
0.96654636,,,,,running,-13.93428612,2.666606903,9.091482162,16.85022759
0.971530266,,,,,running,-21.96948242,7.344033241,-12.61664677,26.37750477
0.976514589,,,,,running,-20.05337143,9.083557129,-24.58703041,33.00258748
0.981498912,,,,,running,-10.03730202,6.64700985,-23.12379074,26.06990353
0.986483235,,,,,running,-2.32610178,3.641549587,-13.82430744,14.48389137
0.99147511,,,,,running,-0.3143968582,3.037070513,-3.761839867,4.845005869
0.996459849,,,,,running,-1.224864006,4.086216927,3.028874397,5.231781792
1.001444537,,,,,running,-2.445694447,5.168060303,5.018670559,7.60771469
1.006429224,,,,,running,-2.748010635,5.444560051,3.908244371,7.243560635
1.011407506,,,,,running,-1.464586735,4.756484509,1.682523847,5.253574562
1.016391881,,,,,running,1.367530823,3.054741144,0.2513320446,3.356300315
1.021376256,,,,,running,1.957269669,2.801265717,-1.463247061,3.717403143
1.026360631,,,,,running,1.069169044,3.725142956,-3.746546268,5.39040086
1.031350422,,,,,running,-0.2189369202,4.532441139,-5.975146294,7.502888063
1.03633511,,,,,running,-1.058540344,4.150303841,-7.075228691,8.27069469
1.041319745,,,,,running,-0.3297605515,3.093893766,-7.640703201,8.249925216
1.046304433,,,,,running,-0.03025054932,2.208897591,-7.300896645,7.627793618
1.051293547,,,,,running,-1.644468307,1.966298223,-6.570957661,7.053232542
1.056278391,,,,,running,-3.558317661,1.987958074,-6.187096119,7.409032343
1.061263287,,,,,running,-2.893138409,1.68555069,-5.25377655,6.230048075
1.066248183,,,,,running,0.2333927155,1.325757861,-3.915320396,4.140270507
1.071245839,,,,,running,1.775029182,1.185703278,-2.801234961,3.521865722
1.07623136,,,,,running,2.4278965,1.012596846,-2.96696806,3.96521541
1.081216881,,,,,running,3.64474678,0.8160390854,-3.33140564,5.004833905
1.086202401,,,,,running,3.432782173,1.163683891,-4.9210186,6.111839143
1.091181776,,,,,running,4.375306129,0.9522247314,-6.283780098,7.715952824
1.096166985,,,,,running,7.635066032,-3.591022253,-11.96159172,14.63794216
1.101152193,,,,,running,5.48560524,0.5716221333,-9.4174757,10.91363667
1.106137453,,,,,running,1.854640961,5.571320534,3.796099663,6.992115433
1.111105578,,,,,running,3.892420769,-0.4185466766,6.767216682,7.818013967
1.116089901,,,,,running,4.662464142,-3.798718452,3.643796444,7.031791115
1.121074276,,,,,running,3.436423302,-3.398664951,2.444234133,5.416106448
1.126058651,,,,,running,2.224515915,-2.078365803,-0.8295055628,3.155337533
1.131058078,,,,,running,0.2469558716,-1.400814056,-0.2755069733,1.448851723
1.136043235,,,,,running,0.4748840332,-2.113277912,2.029343605,2.968112843
1.141028339,,,,,running,-0.3906731606,-4.094594479,2.210571766,4.669577818
1.146013443,,,,,running,-5.011398315,-4.891726017,1.435035944,7.148595992
1.150998599,,,,,running,-5.587016582,-4.129300117,-2.26108098,7.306049613
1.155983756,,,,,running,-3.886025906,-4.195047855,-4.578474998,7.325439042
1.16096886,,,,,running,-1.360530853,-5.497487068,-3.525203228,6.670866965
1.165953964,,,,,running,0.4273233414,-5.937692642,-0.9518342018,6.028663824
1.170940162,,,,,running,1.37377739,-5.806798935,0.9490825534,6.042096977
1.175925318,,,,,running,1.403828144,-5.655251026,2.291454315,6.2612587
1.180910474,,,,,running,-1.18981266,-5.082561016,1.954145789,5.573756939
1.185895631,,,,,running,-2.847635269,-5.111154079,3.988562107,7.081069858
1.190873391,,,,,running,-14.12223053,2.378484011,8.49819088,16.6527424
1.195858183,,,,,running,-35.21076584,18.45384598,27.1558857,48.14337535
1.200842974,,,,,running,-1.464320183,-2.345877647,32.30747604,32.42561308
1.205827766,,,,,running,23.41568756,-18.96393776,17.60384941,34.89729034
1.210825474,,,,,running,21.81327248,-16.45617676,-0.771515131,27.3353223
1.215810891,,,,,running,8.817637444,-6.257921696,-14.77414131,18.3081284
1.22079636,,,,,running,-5.975478172,3.432471514,-18.24541855,19.50342273
1.225781776,,,,,running,-12.32084465,7.414970875,-12.6422205,19.14708189
1.230759068,,,,,running,-10.94337273,7.606542587,-6.57600832,14.86138561
1.235744068,,,,,running,-7.245785236,6.546562195,-3.630143881,10.41810083
1.24072912,,,,,running,-4.756967545,5.826416969,-1.741369724,7.720637502
1.24571412,,,,,running,-3.789745331,5.69532299,0.483125627,6.85800875
1.250692089,,,,,running,-3.335785866,5.581711769,3.728727102,7.495757428
1.255676776,,,,,running,-3.49975729,5.697290421,6.877455235,9.592018022
1.260661464,,,,,running,-3.489006042,5.94605732,8.020551682,10.57629472
1.265646151,,,,,running,-3.05788517,5.96333313,6.853050232,9.585212633
1.270638964,,,,,running,-2.090918303,6.08181572,3.504127026,7.323887493
1.275624068,,,,,running,-1.295949936,5.76837635,-0.6781373024,5.95092616
1.280609172,,,,,running,-0.5942339897,4.553834915,-5.776926517,7.379932687
1.285594224,,,,,running,-0.06166601181,5.519294739,-11.89448929,13.11279118
1.290592714,,,,,running,3.206260681,12.41498756,-13.63267422,18.71528333
1.295578443,,,,,running,8.406040192,13.76188469,-5.022072792,16.89000287
1.300564224,,,,,running,10.7362709,3.57066679,-9.829118729,14.98761987
1.305549953,,,,,running,10.69757843,7.877878189,-6.395077705,14.74436055
1.310515943,,,,,running,12.76786709,3.951400042,-1.938341856,13.50515314
1.315500735,,,,,running,9.476708412,-3.90388298,-7.474288464,12.68516033
1.320485526,,,,,running,5.849517345,-4.822869778,-7.919517517,10.96337921
1.325470318,,,,,running,3.012997627,-6.209929943,-2.784832716,7.442894454
1.330449068,,,,,running,-1.988384485,-9.440999985,4.680814743,10.7236272
1.335433547,,,,,running,-8.310972214,-13.32296753,8.763749123,17.98268672
1.340417974,,,,,running,-13.32845688,-15.47118568,9.836803436,22.66645211
1.345402453,,,,,running,-13.89287853,-15.9269886,10.78304672,23.72667563
1.350397506,,,,,running,-12.06078339,-17.02662849,11.0919838,23.63050313
1.355382506,,,,,running,-9.086260796,-18.19187737,11.44967842,23.33665943
1.360367453,,,,,running,-3.953190804,-18.27599907,12.65610123,22.57912217
1.365352506,,,,,running,1.531363964,-16.80311584,11.81832504,20.60006273
1.370345162,,,,,running,6.765285015,-14.45643902,9.132003784,18.38888805
1.375330526,,,,,running,10.30043221,-13.77726841,4.490285873,17.77848969
