"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.341915178E1,1.164403725E1,-1.130431271E1,-1.047459221E1,1.931549044E1
1.342413672E1,8.966028214E0,-1.035928535E1,1.230797529E0,1.375570127E1
1.342912188E1,3.558727741E0,-7.015112877E0,1.385206032E1,1.592971835E1
1.343410683E1,-3.289598942E0,-2.545814514E0,2.681570625E1,2.713640976E1
1.343909172E1,-9.028659821E0,1.138748646E0,3.209592819E1,3.336108591E1
1.344407667E1,-1.345969963E1,1.458548069E0,2.807216835E1,3.116628808E1
1.344915506E1,-2.136822510E1,-3.973182678E0,2.543163490E1,3.345377824E1
1.345414474E1,-3.882789993E1,-1.773580933E1,2.537440681E1,4.965909048E1
1.345913438E1,-5.891141510E1,-3.502978897E1,-4.141078472E0,6.866432462E1
1.346412407E1,-4.965101242E1,-4.624490738E1,-5.648734283E1,8.828722667E1
1.346902907E1,-9.406191826E0,-4.112052155E1,-8.960158348E0,4.312375418E1
1.347398417E1,-5.363512039E-1,-2.879836464E1,4.226741028E1,5.114848434E1
1.347896818E1,9.466405869E0,-2.208805847E1,4.067920303E1,4.724714517E1
1.348395219E1,2.102373886E1,-1.787926483E1,1.260037994E1,3.033867633E1
1.348893933E1,2.374530411E1,-1.201440239E1,-1.426779461E1,3.019528597E1
1.349392350E1,1.186231995E1,3.687648773E-1,-1.386673689E0,1.194878596E1
1.349890766E1,1.746227264E0,1.015813065E1,1.071122265E1,1.486496615E1
1.350389183E1,-1.643054485E0,1.382043457E1,7.717373848E0,1.591420431E1
1.350888329E1,-2.932988405E0,1.517989254E1,6.550945759E0,1.679126109E1
1.351386782E1,-3.520417690E0,1.588004303E1,5.648298264E0,1.721837334E1
1.351885240E1,-4.267942429E0,1.623180389E1,2.869226217E0,1.702701528E1
1.352383688E1,-5.595926285E0,1.651680374E1,8.042739630E-1,1.745755004E1
1.352882251E1,-6.929200649E0,1.650748634E1,-1.856122017E-1,1.790378113E1
1.353380709E1,-9.598715782E0,1.562033939E1,-4.630646706E-1,1.833970491E1
1.353879172E1,-1.231975555E1,1.330803967E1,-1.866829395E-1,1.813601795E1
1.354377631E1,-1.559394169E1,8.304791451E0,2.817277908E-1,1.766974671E1
1.354875698E1,-1.991284943E1,-4.561071396E-1,3.144949675E-1,1.992055504E1
1.355374136E1,-2.256769753E1,-9.123811722E0,4.643431187E0,2.478116957E1
1.355872579E1,-2.153724098E1,-1.725941277E1,1.063109779E1,2.957634728E1
1.356371016E1,-1.608503151E1,-2.563938904E1,1.511409187E1,3.383108455E1
1.356869495E1,-8.410737991E0,-3.192099190E1,1.706039238E1,3.715840720E1
1.357367933E1,-7.449614406E-1,-3.530730057E1,1.605313301E1,3.879257043E1
1.357866376E1,6.901398659E0,-3.762134171E1,1.314263248E1,4.044407798E1
1.358364818E1,1.488285351E1,-3.807655716E1,6.965524673E0,4.147097862E1
1.358863428E1,2.033655548E1,-3.502643967E1,-6.896420717E-1,4.050805563E1
1.359361881E1,2.398259163E1,-3.069250107E1,-3.360428095E0,3.909586679E1
1.359860329E1,2.559555435E1,-2.614352798E1,-9.088664055E0,3.769907522E1
1.360358782E1,2.524711990E1,-2.096055412E1,-1.506968689E1,3.610896503E1
1.360857844E1,2.338531494E1,-1.628763962E1,-1.794172478E1,3.367589119E1
1.361356324E1,1.973049545E1,-1.190301800E1,-1.742663574E1,2.889051612E1
1.361854803E1,1.457917309E1,-7.984035492E0,-1.394189835E1,2.169501418E1
1.362353282E1,8.997800827E0,-5.913544655E0,-1.008387947E1,1.475178143E1
1.362851193E1,2.789140701E0,-4.201485634E0,-7.073267937E0,8.686938856E0
1.363349646E1,-3.754580975E0,-2.142127037E0,-4.853205681E0,6.499168556E0
1.363848100E1,-9.749702454E0,-2.478218079E-1,-5.221378803E0,1.106259057E1
1.364346553E1,-1.400564194E1,1.491584778E0,-7.684088707E0,1.604456452E1
1.364845464E1,-1.486676311E1,2.780633450E0,-9.689368248E0,1.796208298E1
1.365343943E1,-1.235561275E1,3.302658558E0,-1.024419975E1,1.638634641E1
1.365842417E1,-7.929169178E0,2.977849483E0,-1.122598362E1,1.406278847E1
1.366340891E1,-2.743341446E0,2.365026951E0,-1.202361393E1,1.255733119E1
1.366839058E1,1.854904771E0,2.366375446E0,-1.080690479E1,1.121737918E1
1.367337516E1,5.715261936E0,2.827662945E0,-7.789197922E0,1.006635490E1
1.367835975E1,8.119486809E0,3.800054550E0,-7.655424118E0,1.178863856E1
1.368334438E1,9.379649162E0,4.940762043E0,-9.511126518E0,1.424255861E1
1.368833266E1,1.014234161E1,6.278778076E0,-1.119309139E1,1.635773341E1
1.369331745E1,1.114345741E1,7.494337082E0,-1.187437820E1,1.792603105E1
1.369830224E1,1.183008957E1,8.406495094E0,-1.116430759E1,1.831015956E1
1.370328704E1,1.207022285E1,9.355142593E0,-9.055607796E0,1.775423908E1
1.370828199E1,1.199699688E1,1.023687553E1,-6.279385090E0,1.697504733E1
1.371326730E1,1.149343204E1,1.089591217E1,-3.081630707E0,1.613432149E1
1.371825261E1,1.101202393E1,1.124377918E1,-4.985511303E-2,1.573816148E1
1.372323787E1,1.022665215E1,1.172092247E1,2.351905823E0,1.573200237E1
1.372821553E1,9.411914825E0,1.239890575E1,2.898874283E0,1.583415538E1
1.373320042E1,9.147704124E0,1.291646671E1,1.127063274E0,1.586776212E1
1.373818532E1,9.286026955E0,1.303274536E1,-1.564049840E0,1.607883703E1
1.374317027E1,9.023550987E0,1.280384254E1,-3.449134111E0,1.603930742E1
1.374815751E1,8.677560806E0,1.173299885E1,-4.347518444E0,1.522708902E1
1.375314251E1,8.539932251E0,1.000767517E1,-4.414984703E0,1.387717893E1
1.375812756E1,7.910982132E0,8.501268387E0,-4.488971233E0,1.245014318E1
1.376311256E1,6.860802174E0,7.528702259E0,-4.184639931E0,1.101195603E1
1.376809292E1,5.553465843E0,7.131902218E0,-3.795923233E0,9.803777094E0
1.377307771E1,3.871320724E0,7.180624485E0,-3.708037376E0,8.960916992E0
1.377806251E1,2.195531845E0,7.255378723E0,-3.463247061E0,8.333964285E0
1.378304735E1,8.611156344E-1,7.176376820E0,-3.030270576E0,7.837374826E0
1.378803032E1,-1.901080608E-1,7.029588699E0,-2.585624218E0,7.492443590E0
1.379301506E1,-9.736449718E-1,6.812464714E0,-2.132892847E0,7.204643774E0
1.379799969E1,-1.596199870E0,6.534424782E0,-1.453022480E0,6.881702957E0
1.380298449E1,-2.092792749E0,6.202459335E0,-1.114391446E0,6.640192135E0
1.380798021E1,-2.467410088E0,5.780456066E0,-1.531393528E0,6.468921936E0
1.381296547E1,-2.520677090E0,5.193988323E0,-2.048726797E0,6.126059841E0
1.381795074E1,-2.021125793E0,4.289735794E0,-1.688677073E0,5.033727536E0
1.382293600E1,-1.056872845E0,2.928895950E0,-4.778919816E-1,3.150205143E0
1.382792324E1,-1.126356423E-1,1.286150932E0,6.472766399E-1,1.444243074E0
1.383290860E1,5.785283446E-1,-6.099739075E-1,1.566879749E0,1.778166292E0
1.383789396E1,9.830592275E-1,-3.156661987E0,2.516796112E0,4.155139350E0
1.384287933E1,1.282117724E0,-6.563850403E0,4.155978203E0,7.874015036E0
1.384785183E1,1.650328279E0,-1.092339897E1,6.183088779E0,1.265996901E1
1.385283657E1,2.363698959E0,-1.602529907E1,5.600285530E0,1.713944226E1
1.385782131E1,3.163404703E0,-2.215262985E1,1.658019543E0,2.243869799E1
1.386280600E1,2.675131798E0,-2.795854187E1,-3.922792912E0,2.835885572E1
1.386779787E1,-5.777870417E-1,-3.058725357E1,-9.542484283E0,3.204641829E1
1.387278297E1,-5.895128727E0,-2.984955025E1,-1.233688927E1,3.283210364E1
1.387776808E1,-1.095920849E1,-2.645910645E1,-1.167373371E1,3.092676225E1
1.388275313E1,-1.331752396E1,-2.233358765E1,-8.226099968E0,2.727295918E1
1.388772615E1,-1.381360435E1,-1.946018600E1,-5.093138695E0,2.440193776E1
1.389271063E1,-1.370398617E1,-1.716819382E1,-2.044864893E0,2.206190355E1
1.389769511E1,-1.310028553E1,-1.466729450E1,5.669233799E-1,1.967405426E1
1.390267959E1,-1.294703579E1,-1.233886909E1,2.371304989E0,1.804152193E1
1.390766975E1,-1.293938160E1,-1.055399704E1,3.932578325E0,1.715458020E1
1.391265449E1,-1.279166794E1,-9.488803864E0,4.607820988E0,1.657999342E1
1.391763928E1,-1.218601513E1,-8.808129311E0,4.928280830E0,1.582308625E1
1.392262402E1,-1.136248398E1,-8.363992691E0,5.265286446E0,1.505940428E1
1.392761870E1,-1.058944225E1,-7.977878571E0,4.148018837E0,1.389204427E1
1.393260396E1,-9.277920723E0,-8.125089645E0,3.971323490E0,1.295640015E1
1.393758922E1,-5.705600739E0,-9.134861946E0,5.906328678E0,1.228349710E1
1.394257449E1,-2.065388441E0,-9.917883873E0,7.312979221E0,1.249439534E1
1.394755214E1,1.923875690E0,-1.056579113E1,9.410235405E0,1.427899752E1
1.395253698E1,8.026737213E0,-1.156582546E1,8.960086823E0,1.668771958E1
1.395752188E1,1.399794102E1,-1.203935242E1,2.671562195E0,1.865544435E1
1.396250672E1,1.522514343E1,-1.045936584E1,-1.120478630E0,1.850564235E1
1.396749662E1,1.287541866E1,-8.197159767E0,4.793796539E-1,1.527087551E1
1.397248178E1,1.031760788E1,-5.944339752E0,1.818775654E0,1.204558643E1
1.397746693E1,7.792604446E0,-3.720179558E0,3.021331549E0,9.148380421E0
1.398245204E1,4.781428337E0,-1.269517899E0,3.554080486E0,6.091405482E0
1.398743131E1,1.306105852E0,1.219538212E0,3.357418060E0,3.803346156E0
1.399241615E1,-1.565573454E0,3.417933464E0,3.196577311E0,4.934713356E0
1.399740094E1,-3.624666691E0,5.247693062E0,3.313472748E0,7.187182532E0
1.400238584E1,-4.967420578E0,6.716753960E0,3.477123737E0,9.048781158E0
1.400737771E1,-6.621941566E0,8.217883110E0,3.484656811E0,1.111424968E1
1.401236287E1,-8.407317162E0,9.658422470E0,3.742227077E0,1.334062854E1
1.401734808E1,-9.529253960E0,1.084031296E1,4.080384254E0,1.499895335E1
1.402233324E1,-1.041006851E1,1.176814938E1,4.061911583E0,1.622830835E1
1.402731183E1,-1.115548038E1,1.242941856E1,3.960031033E0,1.716441185E1
1.403229672E1,-1.152261925E1,1.296270370E1,3.752395630E0,1.774494054E1
1.403728152E1,-1.148567200E1,1.346073055E1,3.534774780E0,1.804457151E1
1.404226641E1,-1.123725510E1,1.401158142E1,3.665050030E0,1.833120039E1
1.404724990E1,-1.092359352E1,1.448608971E1,4.107921600E0,1.860233078E1
1.405223469E1,-1.078004837E1,1.471472931E1,4.904996395E0,1.888893039E1
1.405721949E1,-1.065203857E1,1.490351963E1,5.661255836E0,1.917369659E1
1.406220428E1,-9.753154755E0,1.512187386E1,6.795477390E0,1.923469806E1
1.406719292E1,-8.482254028E0,1.523529816E1,8.083478928E0,1.921992651E1
1.407217792E1,-7.346392155E0,1.497742081E1,9.377283096E0,1.913703347E1
1.407716287E1,-6.378973007E0,1.471632481E1,1.020291519E1,1.900949739E1
1.408214787E1,-5.272514820E0,1.456183624E1,1.040717316E1,1.865893192E1
1.408713641E1,-4.409673214E0,1.471197510E1,1.022174454E1,1.844915962E1
1.409212157E1,-4.054991722E0,1.506997871E1,9.589904785E0,1.831702733E1
1.409710672E1,-3.814260006E0,1.544106293E1,8.824060440E0,1.818898145E1
1.410209188E1,-4.035138130E0,1.560180092E1,7.997779846E0,1.799063685E1
1.410706136E1,-4.678675175E0,1.538150692E1,6.557169914E0,1.736309978E1
1.411204574E1,-4.936151028E0,1.417972183E1,4.506925106E0,1.567617530E1
1.411703011E1,-3.053112984E0,1.125048351E1,1.382720113E0,1.173911381E1
1.412201443E1,3.468238115E-1,7.610642433E0,-3.233733654E0,8.276424249E0
1.412700594E1,4.572753429E0,3.280899525E0,-6.346815109E0,8.482714050E0
1.413199068E1,8.593462944E0,-1.165167809E0,-7.478765965E0,1.145151351E1
1.413697537E1,1.077365303E1,-4.820772171E0,-9.117778778E0,1.491460136E1
1.414196011E1,1.114968300E1,-7.082960129E0,-1.223629856E1,1.800585343E1
1.414695495E1,1.080729866E1,-8.014297485E0,-1.482402992E1,2.001945383E1
1.415194021E1,1.008422184E1,-8.210820198E0,-1.476147175E1,1.967257346E1
1.415692542E1,8.701854706E0,-8.155723572E0,-1.312880325E1,1.773706789E1
1.416191063E1,6.818018436E0,-7.717615128E0,-1.023578453E1,1.451958139E1
1.416689240E1,3.596710205E0,-6.139230728E0,-4.955857754E0,8.671044015E0
1.417187745E1,-7.489809990E-1,-3.431509972E0,2.756736755E0,4.464955852E0
1.417686256E1,-6.157643318E0,-1.228551865E-1,1.095324802E1,1.256603784E1
1.418184756E1,-1.112879753E1,2.366709232E0,1.440778065E1,1.835852909E1
1.418683193E1,-1.521808624E1,3.128471375E0,1.306936073E1,2.030235632E1
1.419181693E1,-2.020294189E1,9.294071198E-1,1.196556568E1,2.349888127E1
1.419680193E1,-3.398204422E1,-7.103386879E0,1.913410187E1,3.964027357E1
1.420178698E1,-5.155466080E1,-1.238389969E1,-8.828130722E0,5.375109221E1
1.420676865E1,-4.672676086E1,-1.345592022E1,-2.663472939E1,5.544240957E1
1.421175355E1,-2.864294815E1,-1.165811539E1,-1.033070087E1,3.260450143E1
1.421673839E1,-1.683204079E1,-1.092297077E1,1.117308497E0,2.009669788E1
1.422172318E1,-9.650197983E0,-8.521784782E0,6.962191582E0,1.463623068E1
1.422670527E1,-5.059317589E0,-4.060033798E0,1.160502911E1,1.329500919E1
1.423168995E1,-2.545990467E0,-9.649591446E-1,1.461109447E1,1.486261402E1
1.423667474E1,-1.059476852E0,-2.141599655E-1,1.618002510E1,1.621608979E1
1.424165943E1,9.531390667E-2,-4.767160416E-1,1.554079628E1,1.554839837E1
1.424665495E1,7.083417177E-1,-9.516658783E-1,1.275076675E1,1.280583729E1
1.425164021E1,4.583667517E-1,-9.251537323E-1,1.044639397E1,1.049729281E1
1.425662547E1,-8.976897597E-1,-9.575300217E-1,9.586094856E0,9.675532298E0
1.426161074E1,-2.714853764E0,-1.501672745E0,9.707668304E0,1.019138243E1
1.426659120E1,-4.660149574E0,-2.503795624E0,1.024051857E1,1.152623994E1
1.427157620E1,-5.600560665E0,-4.250572205E0,1.273926830E1,1.455069073E1
1.427656126E1,-4.366114616E0,-6.774175644E0,1.709404373E1,1.889864396E1
1.428154620E1,-1.171963453E0,-9.904762268E0,1.676638794E1,1.950870520E1
1.428652850E1,2.700487614E0,-1.391241646E1,1.143036366E1,1.820717382E1
1.429151334E1,7.245227814E0,-1.859691238E1,4.380854607E0,2.043355973E1
1.429649824E1,1.289249992E1,-2.313471222E1,-1.089263678E0,2.650694172E1
1.430148308E1,1.931961250E1,-2.754118347E1,-5.324750900E0,3.406049304E1
1.430646594E1,2.531086349E1,-2.951859665E1,-9.003456116E0,3.991302521E1
1.431145074E1,2.764425278E1,-2.714196014E1,-7.394165993E0,3.944064405E1
1.431643547E1,2.494949341E1,-2.131956291E1,-3.150090933E0,3.296853131E1
1.432142027E1,2.041243172E1,-1.584777832E1,-3.835359097E0,2.612526413E1
1.432639777E1,1.650719070E1,-1.195328236E1,-5.056964874E0,2.099859990E1
1.433138219E1,1.270311832E1,-9.001225471E0,-5.098541260E0,1.638250280E1
1.433636657E1,7.771267891E0,-7.046516418E0,-6.146667957E0,1.215843433E1
1.434135100E1,1.931311369E0,-4.787727356E0,-7.748266220E0,9.310635116E0
1.434634766E1,-3.434322357E0,-2.913424492E0,-8.279432297E0,9.425052333E0
1.435133266E1,-7.710938931E0,-2.234882355E0,-7.356940269E0,1.088934564E1
1.435631771E1,-1.149412155E1,-2.321591377E0,-5.677706718E0,1.302846769E1
1.436130271E1,-1.287810135E1,-4.322582245E0,-3.173882961E0,1.395004461E1
1.436628563E1,-1.118117523E1,-7.456451416E0,-2.545109034E0,1.367826478E1
1.437127053E1,-6.107557297E0,-1.164271069E1,-5.078838348E0,1.409430975E1
1.437625542E1,5.226578712E-1,-1.587122917E1,-9.057138443E0,1.828116089E1
1.438124037E1,6.621910095E0,-1.821599960E1,-1.295908260E1,2.331544889E1
1.438622386E1,1.087454319E1,-1.771490669E1,-1.551620579E1,2.593889456E1
1.439120870E1,1.216437531E1,-1.524718571E1,-1.559323502E1,2.497193779E1
1.439619355E1,1.179683495E1,-1.150586605E1,-1.577626610E1,2.281317252E1
1.440117839E1,1.071479702E1,-6.886939049E0,-1.629603577E1,2.068326827E1
1.440627839E1,9.423879623E0,-2.291058540E0,-1.598896217E1,1.870041090E1
1.441137839E1,9.241493225E0,1.561460495E0,-1.654781342E1,1.901771502E1
1.441647839E1,9.512558937E0,4.412019253E0,-1.748449516E1,2.038779690E1
1.442151501E1,9.620635986E0,6.050587654E0,-1.589835644E1,1.954287556E1
1.442642001E1,9.346326828E0,7.046648979E0,-1.189438820E1,1.668788655E1
1.443132501E1,8.786199570E0,7.622100830E0,-7.380331993E0,1.377545006E1
1.443623001E1,7.951770306E0,7.941458225E0,-2.459475994E0,1.150419193E1
1.444116704E1,7.240810871E0,8.245740891E0,1.735068560E0,1.110999765E1
1.444607204E1,6.784426212E0,8.663439751E0,4.144834518E0,1.175854075E1
1.445102787E1,6.591615677E0,9.651053429E0,4.563887596E0,1.254676450E1
1.445600922E1,6.749283314E0,1.065569878E1,3.490413189E0,1.308738805E1
1.446099068E1,7.012270927E0,1.161123657E1,1.514846444E0,1.364871855E1
1.446609068E1,7.466390610E0,1.251861477E1,-1.390896082E0,1.464231185E1
1.447119068E1,8.529706001E0,1.324954891E1,-5.054204464E0,1.654845653E1
1.447629068E1,1.050603962E1,1.306404209E1,-8.171089172E0,1.864973894E1
1.448129975E1,1.252478218E1,1.118456078E1,-9.121571541E0,1.910935990E1
1.448620474E1,1.373089886E1,8.313986778E0,-7.134939671E0,1.756608447E1
1.449110975E1,1.460756683E1,6.170197487E0,-5.123239517E0,1.666433104E1
1.449601474E1,1.432909966E1,5.382896423E0,-4.780307770E0,1.603589764E1
1.450091975E1,1.247739029E1,5.576653481E0,-4.181784630E0,1.429236353E1
1.450586558E1,1.011312103E1,5.998563290E0,-3.911720037E0,1.239191399E1
1.451085266E1,7.920914650E0,6.293514252E0,-3.774135828E0,1.079783829E1
1.451583975E1,5.856986523E0,6.377151489E0,-3.839396238E0,9.471711341E0
1.452082678E1,4.211197376E0,6.246797562E0,-4.378445625E0,8.713635820E0
1.452579891E1,2.856866837E0,5.804255962E0,-4.957964897E0,8.150612941E0
1.453078527E1,1.886262655E0,5.080720425E0,-4.706723213E0,7.178088203E0
1.453577157E1,1.312241435E0,4.140555382E0,-3.244765520E0,5.421686060E0
1.454075787E1,1.099863291E0,3.014659405E0,-9.732359648E-1,3.353365299E0
1.454574334E1,1.083480120E0,1.710017204E0,1.146856904E0,2.326664730E0
1.455072959E1,1.013360381E0,-1.107501984E-1,2.712722063E0,2.897934758E0
1.455571589E1,1.125895739E0,-2.559919357E0,4.262152195E0,5.097722007E0
1.456070214E1,1.547997713E0,-5.536881447E0,5.757456303E0,8.136440017E0
1.456567719E1,1.716253877E0,-8.756907463E0,6.226444721E0,1.088106473E1
1.457066292E1,1.541159391E0,-1.223913288E1,4.650180817E0,1.318316076E1
1.457564860E1,8.897806406E-1,-1.604567719E1,8.001878262E-1,1.609023824E1
1.458063433E1,-9.382861257E-1,-1.999281502E1,-4.761567116E0,2.057341864E1
1.458563422E1,-3.902711153E0,-2.323736954E1,-9.518335342E0,2.541269771E1
1.459062063E1,-7.084140778E0,-2.487183571E1,-1.134339714E1,2.823943910E1
1.459560704E1,-1.020847702E1,-2.569156837E1,-1.136671162E1,2.989099901E1
1.460059350E1,-1.249475670E1,-2.595927238E1,-1.052211571E1,3.067112138E1
1.460556501E1,-1.384454536E1,-2.645848465E1,-8.992329597E0,3.118629247E1
1.461055068E1,-1.399721146E1,-2.560847092E1,-6.671097755E0,2.993692129E1
1.461553636E1,-1.341800880E1,-2.522400284E1,-2.749715567E0,2.870286075E1
1.462052204E1,-1.306556797E1,-2.352414703E1,3.618509054E0,2.715120933E1
1.462550230E1,-1.188119984E1,-2.160863113E1,8.663928032E0,2.613732002E1
1.463048761E1,-1.051286888E1,-1.927667999E1,1.091516018E1,2.452043077E1
1.463547303E1,-9.880445480E0,-1.653461647E1,1.096025848E1,2.216176912E1
1.464045850E1,-8.494935989E0,-1.404186821E1,1.009767818E1,1.926917500E1
1.464545464E1,-5.157917500E0,-1.226168346E1,9.592062950E0,1.640002030E1
1.465044053E1,-1.672808290E0,-1.020136833E1,8.313211441E0,1.326558283E1
1.465542652E1,2.199162960E0,-8.391503334E0,5.322690964E0,1.017765617E1
1.466041245E1,7.007658958E0,-7.307917595E0,1.515347958E0,1.023763757E1
1.466537896E1,1.118567276E1,-6.797227859E0,1.915686131E-1,1.309038885E1
1.467036396E1,1.377300644E1,-6.806655884E0,1.738573074E0,1.546120652E1
1.467534891E1,1.409495449E1,-6.375194550E0,1.718118668E0,1.556479294E1
1.468033391E1,1.228069305E1,-5.282809258E0,2.034523964E0,1.352267663E1
1.468531407E1,1.024063873E1,-4.180606842E0,4.205781937E0,1.183371273E1
1.469029881E1,7.372279167E0,-2.714479446E0,5.725433350E0,9.721084601E0
1.469528355E1,3.293985844E0,-6.697845459E-1,6.033157349E0,6.906369645E0
1.470026829E1,-4.646081924E-1,1.627523422E0,6.603321075E0,6.816783882E0
1.470525074E1,-3.522416592E0,3.975875378E0,6.837888718E0,8.658621471E0
1.471023537E1,-5.781414032E0,5.840454102E0,7.545011520E0,1.115629200E1
1.471521995E1,-7.662640095E0,7.387241364E0,8.413368225E0,1.356731930E1
1.472020454E1,-8.814672470E0,8.478281021E0,8.793338776E0,1.506328340E1
1.472519433E1,-1.024490643E1,9.353466034E0,8.153642654E0,1.609121882E1
1.473017917E1,-1.170369625E1,9.975376129E0,7.942424297E0,1.730799638E1
1.473516407E1,-1.329485989E1,1.056236553E1,7.673506260E0,1.863329180E1
1.474014896E1,-1.457613087E1,1.122256279E1,7.306475639E0,1.979378925E1
1.474513422E1,-1.500145626E1,1.189385033E1,7.078577995E0,2.041111540E1
1.475011912E1,-1.506437397E1,1.268248081E1,7.275000572E0,2.099300636E1
1.475510402E1,-1.508654118E1,1.389937019E1,8.080284119E0,2.204738551E1
1.476008891E1,-1.531058216E1,1.540782261E1,9.099183083E0,2.355016043E1
1.476507912E1,-1.556237602E1,1.691892242E1,9.900975227E0,2.502931869E1
1.477006428E1,-1.600632668E1,1.827428246E1,1.083292198E1,2.659894907E1
1.477504943E1,-1.609867096E1,1.964083290E1,1.222745037E1,2.818581321E1
1.478003459E1,-1.490678120E1,2.072003937E1,1.381083107E1,2.902190917E1
1.478501527E1,-1.332353497E1,2.165263939E1,1.529102516E1,2.966763939E1
1.479000021E1,-1.238703632E1,2.210917282E1,1.603231430E1,2.998815255E1
1.479498516E1,-1.212038898E1,2.211995316E1,1.602065468E1,2.988072176E1
1.479997006E1,-1.245078468E1,2.137270355E1,1.493746185E1,2.889536750E1
1.480494474E1,-1.301457596E1,1.947868156E1,1.235306358E1,2.648388949E1
1.480992917E1,-1.337066746E1,1.721023560E1,9.505645752E0,2.377654850E1
1.481491360E1,-1.261756134E1,1.513569260E1,7.534897804E0,2.109660469E1
1.481989803E1,-1.086476517E1,1.310794067E1,6.182206154E0,1.811300372E1
1.482489917E1,-9.247196198E0,1.111639023E1,5.317651749E0,1.540656319E1
1.482988443E1,-7.786769867E0,9.198180199E0,4.857576370E0,1.299370433E1
1.483486969E1,-6.053873539E0,7.288595200E0,4.084293842E0,1.031767711E1
1.483985495E1,-4.151825905E0,5.193345547E0,2.224438429E0,7.011178406E0
1.484486990E1,-1.955295324E0,2.980985641E0,-9.191665649E-1,3.681619531E0
1.484985646E1,4.855772257E-1,7.683782578E-1,-6.984923363E0,7.043816066E0
1.485484313E1,3.285950184E0,-1.832767487E0,-1.721222496E1,1.761866037E1
1.485982974E1,6.161644936E0,-5.160969734E0,-2.597468185E1,2.718980644E1
1.486481641E1,8.148212433E0,-8.914688110E0,-2.815391922E1,3.063508116E1
1.486975751E1,8.471405029E0,-1.183297348E1,-2.356212616E1,2.769400213E1
1.487474219E1,7.468859673E0,-1.383885193E1,-1.719635201E1,2.330262238E1
1.487972683E1,4.544502258E0,-1.456319714E1,-9.744681358E0,1.810243150E1
1.488471152E1,-3.676986694E-1,-1.351007843E1,4.938929081E-1,1.352410262E1
1.488969568E1,-6.162577629E0,-1.202301884E1,1.107333374E1,1.746851640E1
1.489468037E1,-1.272246552E1,-1.183405972E1,1.661909866E1,2.404372139E1
1.489966501E1,-2.025585365E1,-1.646059990E1,1.304571819E1,2.917947428E1
1.490464964E1,-2.486860657E1,-2.591148376E1,-1.530110598E0,3.594709755E1
1.490962756E1,-2.147927284E1,-2.995522118E1,-3.166460991E0,3.699595806E1
1.491461188E1,-9.149862289E0,-2.337443542E1,1.635001564E1,2.995675588E1
1.491959620E1,-1.151706696E0,-1.444893837E1,3.080487442E1,3.404465503E1
1.492458047E1,1.717990875E0,-6.253475189E0,3.116695404E1,3.183451694E1
1.492957422E1,2.921936512E0,-4.928245544E-1,2.473939896E1,2.491622864E1
1.493455902E1,3.032650471E0,3.933338165E0,1.780166054E1,1.848153770E1
1.493954381E1,2.608646870E0,7.265585899E0,1.376300621E1,1.578018114E1
1.494452860E1,2.836137056E0,9.373443604E0,1.050059509E1,1.435853808E1
1.494951652E1,2.737656355E0,1.099878693E1,3.898959637E0,1.198624055E1
1.495450146E1,1.988223314E0,1.178032875E1,-4.231688976E-1,1.195442384E1
1.495948641E1,4.838690758E-1,1.168892860E1,9.718729258E-1,1.173923840E1
1.496447136E1,-1.044213772E0,1.090728569E1,1.917269230E0,1.112363182E1
1.496944891E1,-2.480478525E0,8.920454025E0,2.392190933E0,9.562941555E0
1.497443344E1,-3.365253925E0,4.682322979E0,3.517925262E0,6.754619206E0
1.497941803E1,-2.928320885E0,-1.142532349E0,5.148945332E0,6.032584968E0
1.498440261E1,-1.677828789E0,-7.744303703E0,8.850341797E0,1.187930550E1
1.498939204E1,6.471765041E-2,-1.496498871E1,1.060797119E1,1.834350371E1
1.499437688E1,3.858478546E0,-2.151448822E1,1.077430153E1,2.436896866E1
1.499936167E1,8.608418465E0,-2.696577454E1,9.763412476E0,2.994298061E1
1.500434652E1,1.311628437E1,-3.097387886E1,8.013062477E0,3.457784345E1
1.500933271E1,1.661551285E1,-3.342897797E1,6.560591698E0,3.790268062E1
1.501431761E1,1.932687187E1,-3.280465317E1,4.617826939E0,3.835358616E1
1.501930245E1,1.971196938E1,-2.799867249E1,1.477290154E0,3.427345597E1
1.502428740E1,1.891283989E1,-2.278496933E1,-2.398507833E0,2.970863814E1
1.502927277E1,1.611191750E1,-1.885025787E1,-8.738670349E0,2.629240321E1
1.503425766E1,1.142074871E1,-1.550107670E1,-1.508302879E1,2.445842672E1
1.503924256E1,5.412595272E0,-1.274778748E1,-1.826711845E1,2.292356625E1
1.504422751E1,-8.346787691E-1,-1.037134933E1,-1.591694736E1,1.901606660E1
1.504921209E1,-6.587897778E0,-8.686056137E0,-1.025927830E1,1.496999531E1
1.505419698E1,-1.198637104E1,-6.793437958E0,-6.057188511E0,1.505036287E1
1.505918188E1,-1.641130638E1,-6.027542114E0,-5.024767399E0,1.819094633E1
1.506416678E1,-1.758223724E1,-6.312191010E0,-6.949115753E0,1.993160886E1
1.506913912E1,-1.543896675E1,-7.355486870E0,-1.127559948E1,2.048423845E1
1.507412339E1,-9.665755272E0,-8.186805725E0,-1.452694702E1,1.927388914E1
