"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.006657000E1,7.588139057E0,-1.176716805E0,-2.411224365E0,8.048510404E0
4.006906146E1,7.652987003E0,-1.147954702E0,-2.436790466E0,8.113196525E0
4.007155287E1,7.709445953E0,-1.100151062E0,-2.459161043E0,8.166600413E0
4.007403672E1,7.761643887E0,-1.033039451E0,-2.473009586E0,8.211337452E0
4.007652792E1,7.802124023E0,-9.552751780E-1,-2.479401112E0,8.242155047E0
4.007901917E1,7.837277889E0,-8.743151426E-1,-2.497510672E0,8.271935157E0
4.008151042E1,7.872431278E0,-8.551403880E-1,-2.509228468E0,8.306784385E0
4.008400167E1,7.910780907E0,-9.009467363E-1,-2.516685247E0,8.350201447E0
4.008649292E1,7.948065281E0,-9.531446695E-1,-2.523077011E0,8.393220125E0
4.008898417E1,7.973631382E0,-9.978857040E-1,-2.532664299E0,8.425494748E0
4.009147542E1,7.997067451E0,-1.070323586E0,-2.543316841E0,8.459736459E0
4.009401917E1,8.010915756E0,-1.123586774E0,-2.558230639E0,8.484206651E0
4.009651172E1,8.025829315E0,-1.182043195E0,-2.590188503E0,8.515881563E0
4.009900427E1,8.042873383E0,-1.298156857E0,-2.626407623E0,8.559850494E0
4.010149688E1,8.068440437E0,-1.467533827E0,-2.669018030E0,8.624212652E0
4.010398943E1,8.085484505E0,-1.650759220E0,-2.712693930E0,8.686700987E0
4.010648198E1,8.090810776E0,-1.816807151E0,-2.756236553E0,8.738354946E0
4.010897459E1,8.080158234E0,-1.968074560E0,-2.802042961E0,8.775746083E0
4.011146714E1,8.062047958E0,-2.099102020E0,-2.845718622E0,8.803463015E0
4.011391964E1,8.023698807E0,-2.190714598E0,-2.893655539E0,8.806373565E0
4.011639656E1,7.971500874E0,-2.242779493E0,-2.946918726E0,8.789722181E0
4.011888771E1,7.915041924E0,-2.276867867E0,-3.001247168E0,8.765814309E0
4.012137886E1,7.844734669E0,-2.298173189E0,-3.048118830E0,8.724247270E0
4.012387000E1,7.775492668E0,-2.309890985E0,-3.082207203E0,8.677204840E0
4.012636115E1,7.710511208E0,-2.312021494E0,-3.113099813E0,8.630690408E0
4.012885229E1,7.648725986E0,-2.307760477E0,-3.155710459E0,8.589952045E0
4.013140229E1,7.606248856E0,-2.321609020E0,-3.228148222E0,8.582880113E0
4.013389818E1,7.626488686E0,-2.419613123E0,-3.391000509E0,8.690036927E0
4.013650229E1,7.711576462E0,-2.610295296E0,-3.665838480E0,8.928629504E0
4.013900521E1,7.782949448E0,-2.778473854E0,-3.913911819E0,9.144010323E0
4.014150110E1,7.797863007E0,-2.878608704E0,-4.093941212E0,9.265711531E0
4.014399698E1,7.765904903E0,-2.939328671E0,-4.237751961E0,9.322417802E0
4.014649292E1,7.703054428E0,-2.972351789E0,-4.354797840E0,9.334676583E0
4.014898880E1,7.616901398E0,-2.981939316E0,-4.440018654E0,9.307143205E0
4.015144131E1,7.511440277E0,-2.988330841E0,-4.496477604E0,9.250414428E0
4.015392297E1,7.401718140E0,-3.009636164E0,-4.540153503E0,9.190012791E0
4.015641745E1,7.289865494E0,-3.036267757E0,-4.582764149E0,9.130322451E0
4.015891188E1,7.185469627E0,-3.078878164E0,-4.618983269E0,9.079948841E0
4.016140636E1,7.082272053E0,-3.121488810E0,-4.649875641E0,9.029042767E0
4.016390084E1,6.977876186E0,-3.169425726E0,-4.678637981E0,8.979179743E0
4.016639532E1,6.876676083E0,-3.229080439E0,-4.704204082E0,8.935612485E0
4.016888974E1,6.776541710E0,-3.300319910E0,-4.728705406E0,8.897993250E0
4.017134224E1,6.671080589E0,-3.383410454E0,-4.748945236E0,8.860206735E0
4.017379474E1,6.566817760E0,-3.477153778E0,-4.767054558E0,8.828278601E0
4.017628552E1,6.464552402E0,-3.581549406E0,-4.784099102E0,8.803722970E0
4.017871110E1,6.360156536E0,-3.689141035E0,-4.797947407E0,8.779615712E0
4.018120188E1,6.249369144E0,-3.795667410E0,-4.805404186E0,8.749492281E0
4.018369266E1,6.126863956E0,-3.896734476E0,-4.812860966E0,8.711293371E0
4.018618344E1,5.995969772E0,-4.001130104E0,-4.825644493E0,8.674534016E0
4.018867422E1,5.856420040E0,-4.102330208E0,-4.843753815E0,8.636476124E0
4.019122422E1,5.701956749E0,-4.196073532E0,-4.866124153E0,8.590605807E0
4.019377422E1,5.532579899E0,-4.287686348E0,-4.887429714E0,8.537017264E0
4.019626959E1,5.350553036E0,-4.379165649E0,-4.914993286E0,8.483081314E0
4.019883224E1,5.155609608E0,-4.477169991E0,-4.950147152E0,8.433819916E0
4.020132766E1,4.954408169E0,-4.567717552E0,-4.988496304E0,8.384229202E0
4.020382297E1,4.740290165E0,-4.659329891E0,-5.032172203E0,8.336813718E0
4.020631834E1,4.519780636E0,-4.755203724E0,-5.079043865E0,8.296810594E0
4.020881370E1,4.286621094E0,-4.856403828E0,-5.135502815E0,8.266387827E0
4.021130906E1,4.035218716E0,-4.962797165E0,-5.191961765E0,8.238253016E0
4.021376157E1,3.776492834E0,-5.072519302E0,-5.255877495E0,8.222931256E0
4.021621406E1,3.512307405E0,-5.176915169E0,-5.322989464E0,8.214071512E0
4.021866656E1,3.247189999E0,-5.269592762E0,-5.397557735E0,8.212580610E0
4.022111906E1,2.987265587E0,-5.349487782E0,-5.469862461E0,8.213414062E0
4.022357156E1,2.728539705E0,-5.420860291E0,-5.540169716E0,8.217307083E0
4.022602407E1,2.479268074E0,-5.481447220E0,-5.608346939E0,8.224754659E0
4.022848683E1,2.242912531E0,-5.537906170E0,-5.676523685E0,8.241479389E0
4.023103683E1,2.014946222E0,-5.596495628E0,-5.743635178E0,8.268622416E0
4.023353401E1,1.792306066E0,-5.646563053E0,-5.805420399E0,8.294512725E0
4.023613683E1,1.576190710E0,-5.693434715E0,-5.860814095E0,8.321581452E0
4.023868683E1,1.365268469E0,-5.752024174E0,-5.910881519E0,8.359919881E0
4.024123683E1,1.148087859E0,-5.819135666E0,-5.956687927E0,8.406103538E0
4.024376339E1,9.211867452E-1,-5.893704414E0,-5.992773533E0,8.455629566E0
4.024626058E1,6.889592409E-1,-5.967074394E0,-6.030057907E0,8.511300725E0
4.024875771E1,4.568649530E-1,-6.020337582E0,-6.062016010E0,8.555771636E0
4.025125490E1,2.278332561E-1,-6.055490971E0,-6.084386349E0,8.587236816E0
4.025370740E1,-2.130527282E-3,-6.071470261E0,-6.116344452E0,8.618145109E0
4.025620271E1,-2.237053663E-1,-6.069339752E0,-6.136584282E0,8.633921228E0
4.025866839E1,-4.376901984E-1,-6.058686733E0,-6.149367332E0,8.643724673E0
4.026116370E1,-6.560692191E-1,-6.043773174E0,-6.160020351E0,8.654679181E0
4.026365901E1,-8.755135536E-1,-6.025663853E0,-6.161085606E0,8.662224004E0
4.026615427E1,-1.098020554E0,-6.003293037E0,-6.158955097E0,8.670519265E0
4.026864959E1,-1.320660591E0,-5.980922699E0,-6.146171570E0,8.677038993E0
4.027114485E1,-1.544232845E0,-5.958685398E0,-6.130192757E0,8.687338487E0
4.027359735E1,-1.762611866E0,-5.934184074E0,-6.112083435E0,8.699362341E0
4.027608516E1,-1.977795124E0,-5.910748482E0,-6.088647366E0,8.713222590E0
4.027850235E1,-2.192845106E0,-5.893704414E0,-6.059885502E0,8.733071263E0
4.028095485E1,-2.412289619E0,-5.883051395E0,-6.036449432E0,8.767448698E0
4.028340735E1,-2.631600618E0,-5.868137836E0,-6.004491806E0,8.798538818E0
4.028585985E1,-2.849979639E0,-5.844702244E0,-5.977859974E0,8.832765033E0
4.028831235E1,-3.061967134E0,-5.817005157E0,-5.948165894E0,8.865318338E0
4.029076485E1,-3.274886847E0,-5.783982277E0,-5.920468807E0,8.901195747E0
4.029325933E1,-3.479417324E0,-5.737110615E0,-5.894902706E0,8.931442271E0
4.029586485E1,-3.676357985E0,-5.683847427E0,-5.858683586E0,8.952424419E0
4.029841485E1,-3.865974903E0,-5.622062206E0,-5.826725960E0,8.972406634E0
4.030096485E1,-4.051330566E0,-5.560276508E0,-5.793702602E0,8.994272847E0
4.030348500E1,-4.230162144E0,-5.503817558E0,-5.753222466E0,9.015866471E0
4.030597948E1,-4.401669502E0,-5.448423862E0,-5.710612297E0,9.037206969E0
4.030847396E1,-4.566785336E0,-5.392098427E0,-5.670132160E0,9.059837331E0
4.031096849E1,-4.719118118E0,-5.333508968E0,-5.636043549E0,9.081926041E0
4.031343130E1,-4.862795353E0,-5.275984287E0,-5.599824429E0,9.101693385E0
4.031592500E1,-4.991692066E0,-5.214199066E0,-5.564671040E0,9.114297854E0
4.031841870E1,-5.115262985E0,-5.156674862E0,-5.535908699E0,9.132551460E0
4.032091240E1,-5.230311394E0,-5.107672691E0,-5.510342598E0,9.154690227E0
4.032340604E1,-5.333508968E0,-5.066127777E0,-5.486906528E0,9.177042651E0
4.032589969E1,-5.428317070E0,-5.038430691E0,-5.467731953E0,9.205895000E0
4.032839339E1,-5.517799377E0,-5.028843403E0,-5.450687885E0,9.243666716E0
4.033088709E1,-5.596628666E0,-5.021386623E0,-5.438969612E0,9.280030522E0
4.033341125E1,-5.665871143E0,-5.010734081E0,-5.429515839E0,9.310703201E0
4.033590568E1,-5.730852127E0,-5.004342079E0,-5.422058582E0,9.342634801E0
4.033840016E1,-5.783050060E0,-5.004342079E0,-5.413536549E0,9.369817800E0
4.034089459E1,-5.827657700E0,-4.997950554E0,-5.409275532E0,9.391558219E0
4.034338907E1,-5.869203091E0,-4.992624283E0,-5.402884007E0,9.410897818E0
4.034588349E1,-5.903291702E0,-4.986232758E0,-5.393296719E0,9.423323168E0
4.034837792E1,-5.929923058E0,-4.971319199E0,-5.382644176E0,9.426073433E0
4.035087240E1,-5.954424381E0,-4.945752621E0,-5.373056412E0,9.422599105E0
4.035332490E1,-5.976794720E0,-4.912729740E0,-5.358142853E0,9.410987379E0
4.035577740E1,-6.001296043E0,-4.884100437E0,-5.341098785E0,9.401985297E0
4.035822990E1,-6.026862144E0,-4.852142811E0,-5.315532207E0,9.387291399E0
4.036068240E1,-6.048167706E0,-4.811662674E0,-5.276117802E0,9.357876326E0
4.036316959E1,-6.066277027E0,-4.771182537E0,-5.233507156E0,9.324885894E0
4.036558740E1,-6.079060078E0,-4.741355419E0,-5.187700748E0,9.292344252E0
4.036803990E1,-6.090777874E0,-4.717919350E0,-5.138698578E0,9.260807804E0
4.037050099E1,-6.098234653E0,-4.701940536E0,-5.086500645E0,9.228716027E0
4.037305099E1,-6.095038891E0,-4.698744774E0,-5.031106949E0,9.194549400E0
4.037554162E1,-6.089712620E0,-4.699810028E0,-4.970386982E0,9.158469350E0
4.037803042E1,-6.081190586E0,-4.697679520E0,-4.905405998E0,9.116582683E0
4.038051922E1,-6.059885502E0,-4.696614265E0,-4.838427544E0,9.065913023E0
4.038300802E1,-6.033253670E0,-4.694483757E0,-4.770250797E0,9.010750261E0
4.038549683E1,-5.995969772E0,-4.685961723E0,-4.708465099E0,8.948716912E0
4.038798563E1,-5.951228619E0,-4.678504944E0,-4.644549370E0,8.881293230E0
4.039047443E1,-5.900095940E0,-4.673178673E0,-4.583829403E0,8.812560525E0
4.039302443E1,-5.842571735E0,-4.671047688E0,-4.529500961E0,8.744753281E0
4.039551323E1,-5.777723789E0,-4.667851925E0,-4.486890316E0,8.677736945E0
4.039812443E1,-5.710612297E0,-4.661460400E0,-4.445345402E0,8.608217098E0
4.040067443E1,-5.643500328E0,-4.654003620E0,-4.399538994E0,8.536087453E0
4.040322443E1,-5.579584599E0,-4.634829044E0,-4.351735115E0,8.458782600E0
4.040577443E1,-5.522060394E0,-4.611392975E0,-4.303798199E0,8.383362995E0
4.040832443E1,-5.459209919E0,-4.587957382E0,-4.255861282E0,8.304497645E0
4.041081323E1,-5.397424698E0,-4.567717552E0,-4.208989620E0,8.228719866E0
4.041342443E1,-5.338835239E0,-4.549607754E0,-4.165314198E0,8.157936920E0
4.041587693E1,-5.280245781E0,-4.536824703E0,-4.118442535E0,8.088593377E0
4.041832943E1,-5.226050377E0,-4.515519619E0,-4.057722569E0,8.010407756E0
4.042078193E1,-5.181309223E0,-4.480365753E0,-3.976762295E0,7.920497516E0
4.042323443E1,-5.145090103E0,-4.428167820E0,-3.883019209E0,7.820387496E0
4.042572511E1,-5.124850273E0,-4.366382599E0,-3.771299601E0,7.716999935E0
4.042813943E1,-5.107806206E0,-4.297273636E0,-3.642402649E0,7.604166095E0
4.043059193E1,-5.101414204E0,-4.210987091E0,-3.511375189E0,7.489098402E0
4.043304443E1,-5.084370136E0,-4.092742920E0,-3.388870001E0,7.354305146E0
4.043549693E1,-5.068391323E0,-3.952128172E0,-3.272889376E0,7.212469241E0
4.043794943E1,-5.060934544E0,-3.820035458E0,-3.170624018E0,7.089329024E0
4.044040193E1,-5.067326069E0,-3.711511612E0,-3.086468220E0,6.998528274E0
4.044285443E1,-5.155742645E0,-3.694467545E0,-3.030009270E0,7.029347682E0
4.044530693E1,-5.484776020E0,-3.963845968E0,-2.995920897E0,7.400701647E0
4.044779526E1,-5.956554890E0,-4.263185024E0,-2.950114489E0,7.896737820E0
4.045028089E1,-6.235653877E0,-4.101264954E0,-2.885133505E0,8.001734114E0
4.045276922E1,-6.385723114E0,-3.713642120E0,-2.825478554E0,7.908977592E0
4.045531922E1,-6.496510506E0,-3.303515673E0,-2.784998655E0,7.802184442E0
4.045780756E1,-6.576405048E0,-2.922284365E0,-2.757301807E0,7.706592147E0
4.046069927E1,-6.664822102E0,-2.642253399E0,-2.726542234E0,7.670423015E0
4.046318761E1,-6.799045086E0,-2.509095430E0,-2.672213793E0,7.724202257E0
4.046567589E1,-6.976810932E0,-2.480333328E0,-2.598710537E0,7.847371576E0
4.046816422E1,-7.150448799E0,-2.438787937E0,-2.511358976E0,7.961377302E0
4.047065256E1,-7.271889210E0,-2.324804783E0,-2.410158873E0,8.005870081E0
4.047314084E1,-7.343261719E0,-2.150234699E0,-2.320676804E0,7.995782811E0
4.047559334E1,-7.378415585E0,-1.973400950E0,-2.236521006E0,7.958476868E0
4.047804584E1,-7.398655415E0,-1.844503999E0,-2.164216280E0,7.926293525E0
4.048049834E1,-7.423023224E0,-1.806154490E0,-2.107757330E0,7.925030523E0
4.048295084E1,-7.430480003E0,-1.782718658E0,-2.069407701E0,7.916600731E0
4.048543969E1,-7.372024059E0,-1.675127029E0,-2.052363634E0,7.833580649E0
4.048785584E1,-7.289998531E0,-1.567668557E0,-2.054494143E0,7.734507707E0
4.049030834E1,-7.217560768E0,-1.521862268E0,-2.058755159E0,7.658180007E0
4.049276084E1,-7.144057274E0,-1.528253794E0,-2.064081430E0,7.591676109E0
4.049524969E1,-7.058836460E0,-1.561277032E0,-2.069407701E0,7.519787655E0
4.049786084E1,-6.953375340E0,-1.619866490E0,-2.066211939E0,7.432538452E0
4.050041084E1,-6.809697628E0,-1.721998692E0,-2.048102617E0,7.316555584E0
4.050296084E1,-6.633929253E0,-1.874331355E0,-2.006557226E0,7.179721949E0
4.050544969E1,-6.470943928E0,-2.033055544E0,-1.942641377E0,7.055514558E0
4.050806084E1,-6.359091282E0,-2.123603106E0,-1.867007732E0,6.959414484E0
4.051061084E1,-6.304895878E0,-2.133190393E0,-1.776460290E0,6.888978476E0
4.051311370E1,-6.297439098E0,-2.098036766E0,-1.670999169E0,6.844832773E0
4.051556620E1,-6.312352657E0,-2.078861952E0,-1.558214426E0,6.826089311E0
4.051805589E1,-6.360156536E0,-2.156626225E0,-1.437839627E0,6.868042707E0
4.052007370E1,-6.429398537E0,-2.315217257E0,-1.317464828E0,6.959390064E0
4.052256339E1,-6.498641014E0,-2.478202820E0,-1.215199471E0,7.060491059E0
4.052505302E1,-6.555099964E0,-2.615621805E0,-1.123719931E0,7.146576764E0
4.052754271E1,-6.609428406E0,-2.710430145E0,-1.042759895E0,7.219302156E0
4.053003235E1,-6.654169559E0,-2.762495041E0,-9.692567587E-1,7.269718704E0
4.053252209E1,-6.681866169E0,-2.769951820E0,-9.053409100E-1,7.289692089E0
4.053507209E1,-6.692518711E0,-2.721082926E0,-8.467514515E-1,7.274000757E0
4.053762209E1,-6.696779728E0,-2.623078585E0,-7.924230099E-1,7.235698599E0
4.054017209E1,-6.688257694E0,-2.496312141E0,-7.476819158E-1,7.177979767E0
4.054272209E1,-6.660561085E0,-2.342914104E0,-7.050713897E-1,7.095734362E0
4.054527209E1,-6.627537727E0,-2.167278767E0,-6.592650414E-1,7.003997714E0
4.054782209E1,-6.590253353E0,-1.955291390E0,-6.091976166E-1,6.901139429E0
4.055031177E1,-6.546577930E0,-1.693236589E0,-5.443497300E-1,6.783881586E0
4.055292209E1,-6.501836777E0,-1.403617978E0,-4.601939023E-1,6.667518528E0
4.055537459E1,-6.458160877E0,-1.089498401E0,-3.611243665E-1,6.559364260E0
4.055782709E1,-6.416615486E0,-7.422224283E-1,-2.407495826E-1,6.463884961E0
4.056027959E1,-6.372939587E0,-4.057323039E-1,-1.171789989E-1,6.386916987E0
4.056273209E1,-6.316614151E0,-9.893636405E-2,8.388951421E-3,6.317394488E0
4.056522224E1,-6.258024216E0,1.565937549E-1,1.298290044E-1,6.261329273E0
4.056763709E1,-6.182390690E0,3.547327816E-1,2.342248410E-1,6.196987273E0
4.057008959E1,-6.097169399E0,4.909533858E-1,3.226417303E-1,6.125406729E0
4.057254209E1,-6.004491806E0,5.740439296E-1,4.025365114E-1,6.045286091E0
4.057503224E1,-5.904356956E0,6.187850237E-1,4.760396779E-1,5.955748463E0
4.057764209E1,-5.800094128E0,6.336987019E-1,5.483444333E-1,5.860319748E0
4.058019209E1,-5.692502499E0,6.283723712E-1,6.229129434E-1,5.760855585E0
4.058274209E1,-5.575323582E0,6.070671082E-1,6.964160800E-1,5.651350181E0
4.058529209E1,-5.456014156E0,5.783050060E-1,7.720498443E-1,5.540630661E0
4.058784209E1,-5.330312729E0,5.452818274E-1,8.476835489E-1,5.424770360E0
4.059039209E1,-5.198353291E0,5.165197253E-1,9.233172536E-1,5.304920764E0
4.059288224E1,-5.057738781E0,4.898881316E-1,9.957551956E-1,5.178053724E0
4.059537297E1,-4.897949219E0,4.708465338E-1,1.061668396E0,5.033760303E0
4.059782547E1,-4.732833385E0,4.655202031E-1,1.122388363E0,4.886325465E0
4.060027797E1,-4.560393810E0,4.612591565E-1,1.176716805E0,4.732294808E0
4.060273047E1,-4.379298687E0,4.612591565E-1,1.223588467E0,4.570359475E0
4.060518297E1,-4.195008278E0,4.601939023E-1,1.268329501E0,4.406646412E0
4.060767375E1,-4.005524635E0,4.591286182E-1,1.316266418E0,4.241177192E0
4.061008797E1,-3.818037987E0,4.655202031E-1,1.368464351E0,4.082501415E0
4.061254047E1,-3.637076378E0,4.783033729E-1,1.423858047E0,3.935031186E0
4.061509047E1,-3.460242510E0,5.037365556E-1,1.484578013E0,3.798815687E0
4.061764047E1,-3.286604643E0,5.388902426E-1,1.548493862E0,3.672874353E0
4.062013125E1,-3.118293047E0,5.697829127E-1,1.613341808E0,3.556863209E0
4.062274047E1,-2.946918726E0,5.974797606E-1,1.690040708E0,3.449282481E0
4.062529047E1,-2.772215366E0,6.315681934E-1,1.772066116E0,3.350264876E0
4.062778469E1,-2.595381737E0,6.667218804E-1,1.860482931E0,3.262195758E0
4.063027552E1,-2.447443247E0,6.336987019E-1,1.914811373E0,3.171443691E0
4.063276631E1,-2.343047380E0,4.973449707E-1,1.925464034E0,3.073212455E0
4.063525709E1,-2.265283108E0,3.302317262E-1,1.912680864E0,2.983103860E0
4.063770959E1,-2.181127310E0,2.087916732E-1,1.904158711E0,2.902883171E0
4.064016209E1,-2.095906258E0,1.310274303E-1,1.909485102E0,2.838331302E0
4.064261459E1,-2.016144514E0,5.645897239E-2,1.918007135E0,2.783303377E0
4.064506709E1,-1.944771886E0,-9.587372653E-3,1.928659797E0,2.738970284E0
4.064751959E1,-1.884051919E0,-5.313002318E-2,1.953160882E0,2.714279253E0
4.064997209E1,-1.832919240E0,-4.793686420E-2,1.985118747E0,2.702329980E0
4.065242459E1,-1.786047697E0,-2.130527236E-2,2.019207239E0,2.695852030E0
4.065491573E1,-1.745567679E0,-1.704421826E-2,2.057556629E0,2.698302487E0
4.065752459E1,-1.702957034E0,-4.474107176E-2,2.091645241E0,2.697599718E0
4.066007459E1,-1.650759220E0,-6.910897791E-2,2.121339321E0,2.688840376E0
4.066257380E1,-1.588973880E0,-7.763108611E-2,2.150101423E0,2.674658989E0
4.066506490E1,-1.512274861E0,-7.656582445E-2,2.172472000E0,2.648107281E0
4.066755604E1,-1.427186966E0,-6.378266215E-2,2.187385798E0,2.612582533E0
4.067004719E1,-1.340900660E0,-5.099949613E-2,2.203364611E0,2.579812229E0
4.067253834E1,-1.257809997E0,-5.206476152E-2,2.222539425E0,2.554305820E0
4.067502938E1,-1.178980589E0,-4.367581010E-2,2.247040510E0,2.537931020E0
4.067748188E1,-1.098020554E0,-2.769685537E-2,2.275802612E0,2.526993032E0
4.067993438E1,-1.021321535E0,-1.704421826E-2,2.304564714E0,2.520794856E0
4.068241870E1,-9.490167499E-1,-2.982738242E-2,2.334392071E0,2.520100951E0
4.068491401E1,-8.819051385E-1,-6.165213138E-2,2.359958410E0,2.520111378E0
4.068740938E1,-8.179892898E-1,-9.361004084E-2,2.380198479E0,2.518573826E0
4.068990469E1,-7.476819158E-1,-1.063932031E-1,2.395112038E0,2.511356095E0
4.069240006E1,-6.837661266E-1,-9.893636405E-2,2.417482615E0,2.514268624E0
4.069489542E1,-6.219807863E-1,-8.082687855E-2,2.434526920E0,2.514023550E0
4.069739532E1,-5.527386665E-1,-1.171789970E-2,2.455832243E0,2.517294053E0
4.070007896E1,-4.728438854E-1,1.427453309E-1,2.475006819E0,2.523809882E0
4.070257886E1,-3.685812056E-1,4.293012619E-1,2.492051125E0,2.555478524E0
4.070507870E1,-2.652506530E-1,8.520777822E-1,2.524008989E0,2.677128281E0
4.070757865E1,-2.258358896E-1,1.356879592E0,2.594316483E0,2.936426755E0
4.071007854E1,-2.759032845E-1,1.820136070E0,2.684730768E0,3.255272221E0
4.071257844E1,-3.845601678E-1,2.022536278E0,2.762495041E0,3.445274789E0
4.071507834E1,-5.218459964E-1,1.917075038E0,2.826410770E0,3.454865813E0
4.071753084E1,-6.784397960E-1,1.658216000E0,2.882869720E0,3.394244936E0
4.072000646E1,-8.648608923E-1,1.401620626E0,2.924415112E0,3.356296841E0
4.072250453E1,-1.075649977E0,1.200285792E0,2.964895010E0,3.374657209E0
4.072500266E1,-1.316399574E0,1.035169959E0,3.002179146E0,3.437668441E0
4.072750073E1,-1.563407540E0,9.127978086E-1,3.041594028E0,3.539595628E0
4.072999880E1,-1.806287646E0,8.265114427E-1,3.090596199E0,3.673905428E0
4.073249688E1,-2.050099850E0,7.466166615E-1,3.145989895E0,3.828524292E0
4.073499495E1,-2.286588430E0,7.072018981E-1,3.200185061E0,3.996223917E0
4.073749459E1,-2.488988400E0,7.508777380E-1,3.240665197E0,4.154610879E0
4.074005547E1,-2.660362720E0,8.403598666E-1,3.269427299E0,4.298009932E0
4.074255506E1,-2.805238724E0,9.447556734E-1,3.289667368E0,4.425363146E0
4.074505474E1,-2.935200691E0,1.037300467E0,3.300319910E0,4.536904988E0
4.074755438E1,-3.052379847E0,1.117195249E0,3.312037706E0,4.640554032E0
4.075005391E1,-3.147055149E0,1.145957351E0,3.325886250E0,4.720031113E0
4.075255354E1,-3.212036133E0,1.088433146E0,3.342930555E0,4.762042370E0
4.075505318E1,-3.248255253E0,9.873662591E-1,3.359974623E0,4.776555640E0
4.075750568E1,-3.259973049E0,8.733830452E-1,3.381279945E0,4.777371274E0
4.075995818E1,-3.248255253E0,7.913577557E-1,3.408976793E0,4.774780839E0
4.076245782E1,-3.205644608E0,7.583345771E-1,3.436673641E0,4.760457373E0
4.076486318E1,-3.133206606E0,7.668566704E-1,3.460109472E0,4.730476757E0
4.076731568E1,-3.031074524E0,8.073366880E-1,3.491002083E0,4.693218601E0
4.076976818E1,-2.907503843E0,8.808398843E-1,3.525090456E0,4.653570696E0
4.077222068E1,-2.754106045E0,9.735178351E-1,3.562374830E0,4.606880888E0
4.077467318E1,-2.578337431E0,1.060736299E0,3.596463203E0,4.550553041E0
4.077717016E1,-2.394180059E0,1.142761588E0,3.625225306E0,4.492244508E0
4.077983532E1,-2.217346191E0,1.204546809E0,3.656117916E0,4.442381722E0
4.078233224E1,-2.050099850E0,1.247157454E0,3.692337036E0,4.403596700E0
4.078482917E1,-1.898965597E0,1.271658421E0,3.729487896E0,4.374044518E0
4.078732615E1,-1.769003391E0,1.295094252E0,3.768902779E0,4.360191541E0
4.078982313E1,-1.658216000E0,1.317464828E0,3.818970203E0,4.366912787E0
4.079232006E1,-1.574060202E0,1.330247998E0,3.877559662E0,4.391206461E0
4.079481703E1,-1.514405370E0,1.330247998E0,3.939344883E0,4.425089995E0
4.079731292E1,-1.472993255E0,1.327052236E0,4.009652138E0,4.473040021E0
4.079976849E1,-1.451688051E0,1.318530083E0,4.079959869E0,4.526808182E0
4.080226438E1,-1.446361661E0,1.296159506E0,4.157723904E0,4.588971516E0
4.080476026E1,-1.451688051E0,1.278050065E0,4.236553669E0,4.657166215E0
4.080725615E1,-1.464471221E0,1.267397404E0,4.321641445E0,4.735774162E0
4.080975203E1,-1.482580662E0,1.262071133E0,4.410058498E0,4.820734894E0
4.081224792E1,-1.510144353E0,1.237570047E0,4.494214058E0,4.900007713E0
4.081474380E1,-1.539971709E0,1.189633131E0,4.583696365E0,4.979659850E0
4.081723974E1,-1.577255964E0,1.120391011E0,4.667851925E0,5.052905500E0
4.081969224E1,-1.623062372E0,1.041561484E0,4.750942707E0,5.127439751E0
4.082214474E1,-1.676325440E0,9.660609365E-1,4.836030483E0,5.208697683E0
4.082459724E1,-1.734915018E0,8.872314692E-1,4.913794994E0,5.286065744E0
4.082709313E1,-1.798830867E0,8.115977645E-1,4.990493774E0,5.366517635E0
4.082950224E1,-1.862746596E0,7.466166615E-1,5.065062523E0,5.448129925E0
4.083195474E1,-1.923466682E0,6.837661266E-1,5.133239269E0,5.524256112E0
4.083440724E1,-1.988447785E0,6.283723712E-1,5.202481270E0,5.604871791E0
4.083690209E1,-2.053295612E0,5.665870905E-1,5.268527508E0,5.682818482E0
4.083961787E1,-2.115081072E0,5.037365556E-1,5.330179691E0,5.756573113E0
4.084211271E1,-2.174735785E0,4.271707237E-1,5.383442879E0,5.821804513E0
4.084460761E1,-2.227998972E0,3.419496417E-1,5.427118778E0,5.876608478E0
4.084710240E1,-2.272739887E0,2.545980215E-1,5.465468407E0,5.924652872E0
4.084959724E1,-2.320676804E0,1.672463864E-1,5.486773491E0,5.959714383E0
4.085209214E1,-2.372874737E0,2.130527236E-2,5.512340069E0,6.001406624E0
4.085458698E1,-2.435725212E0,-3.162501454E-1,5.545362949E0,6.064966752E0
4.085712688E1,-2.509228468E0,-8.636624813E-1,5.550689220E0,6.152421573E0
4.085962292E1,-2.598577499E0,-1.323723197E0,5.509144306E0,6.233419536E0
4.086211896E1,-2.660362720E0,-1.438771725E0,5.489969254E0,6.267962690E0
4.086461500E1,-2.699777603E0,-1.358876944E0,5.491034508E0,6.267918763E0
4.086711104E1,-2.722148180E0,-1.255546331E0,5.493165016E0,6.257902939E0
4.086960709E1,-2.718952179E0,-1.150085211E0,5.495295525E0,6.238082225E0
4.087210313E1,-2.680602789E0,-1.050083637E0,5.503817558E0,6.211305392E0
4.087459917E1,-2.608164787E0,-9.669930935E-1,5.516601086E0,6.178226828E0
4.087709521E1,-2.510293722E0,-9.169256687E-1,5.508079052E0,6.122194222E0
4.087954771E1,-2.397375822E0,-9.222519994E-1,5.477186203E0,6.049589101E0
