"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.555781604E1,2.006417751E0,5.004896641E0,-2.028102160E0
1.556782704E1,1.390750885E0,5.732937336E0,-1.008848906E0
1.557783704E1,9.222585559E-1,5.581909180E0,1.060549974E0
1.558784804E1,4.374878705E-1,4.528757572E0,2.950350285E0
1.559785804E1,1.904379576E-1,2.874449253E0,4.047813892E0
1.560786904E1,9.123938084E-1,1.393810034E0,4.570642471E0
1.561787904E1,2.696042538E0,6.390976906E-1,4.293500900E0
1.562789004E1,4.874853611E0,9.941630960E-1,3.234262943E0
1.563790004E1,6.687883377E0,1.725476623E0,1.692315578E0
1.564791004E1,7.644933224E0,2.243839025E0,5.094438195E-1
1.565792104E1,7.808166504E0,2.444081545E0,-6.580251455E-2
1.566793104E1,7.509726524E0,2.611220360E0,-2.416710109E-1
1.567794204E1,6.936177731E0,2.782752991E0,-1.332801431E-1
1.568795204E1,6.319518089E0,2.905011415E0,9.347151965E-2
1.569796304E1,5.758299828E0,2.914871931E0,2.781628370E-1
1.570797304E1,5.233286858E0,2.805879354E0,3.477267325E-1
1.571798404E1,4.755683899E0,2.650785208E0,2.583862841E-1
1.572799404E1,4.325123787E0,2.553986788E0,1.721310243E-2
1.573800504E1,3.949782610E0,2.547821045E0,-3.105249405E-1
1.574801504E1,3.614470720E0,2.598011494E0,-6.126347184E-1
1.575802604E1,3.314193249E0,2.662566423E0,-7.823961973E-1
1.576803604E1,3.091128588E0,2.687113762E0,-7.787420750E-1
1.577804704E1,2.971110344E0,2.659652710E0,-6.144510508E-1
1.578805704E1,2.980105162E0,2.528057814E0,-3.613369763E-1
1.579806804E1,3.090006590E0,2.305152416E0,-1.209602877E-1
1.580807804E1,3.257839680E0,2.012293577E0,3.456112742E-2
1.581808904E1,3.432849407E0,1.658130050E0,6.688561291E-2
1.582809904E1,3.556219816E0,1.267587066E0,-2.519877069E-2
1.583811004E1,3.723752260E0,9.547574520E-1,-1.751559973E-1
1.584812004E1,3.993503571E0,8.790629506E-1,-2.782176733E-1
1.585813104E1,4.347966194E0,1.163664818E0,-3.070318699E-1
1.586814104E1,4.745574474E0,1.872666717E0,-2.448233664E-1
1.587815204E1,5.138230801E0,2.797452688E0,-1.665644199E-1
1.588816204E1,5.512918472E0,3.574008226E0,-1.022789031E-1
1.589817304E1,5.821720600E0,3.874138832E0,-1.781957597E-1
1.590818304E1,6.053822994E0,3.767346382E0,-4.137227833E-1
1.591819304E1,6.130616665E0,3.550589085E0,-7.061673403E-1
1.592820404E1,5.996955872E0,3.487297297E0,-1.064614177E0
1.593821404E1,5.560699463E0,3.630326509E0,-1.452822804E0
1.594822504E1,4.822603703E0,3.955027103E0,-1.773388624E0
1.595823504E1,3.898355007E0,4.450154781E0,-1.903765917E0
1.596824604E1,2.935672760E0,4.954492092E0,-1.618867397E0
1.597825604E1,2.080023289E0,5.183801651E0,-6.542460918E-1
1.598826704E1,1.396814704E0,5.028116703E0,6.808016300E-1
1.599827704E1,8.158899546E-1,4.349575520E0,1.635987639E0
1.600828804E1,2.642694414E-1,2.985337019E0,2.093645573E0
1.601829804E1,-3.492320701E-2,1.261173368E0,2.189536572E0
1.602830904E1,-1.311019510E-1,-2.786650956E-1,2.208668232E0
1.603831904E1,-3.891515732E-1,-1.406946659E0,2.387882948E0
1.604833004E1,-8.069877028E-1,-2.101776123E0,2.774769068E0
1.605834004E1,-1.200937867E0,-2.268257856E0,3.317280293E0
1.606835104E1,-1.403270483E0,-1.888582468E0,3.657514095E0
1.607836433E1,-1.361321926E0,-1.106429935E0,3.457620144E0
1.608837533E1,-1.040325522E0,-1.859351248E-1,2.733498573E0
1.609838533E1,-4.266948104E-1,5.249970555E-1,1.631932855E0
1.610839633E1,4.247822165E-1,8.718066812E-1,4.965216517E-1
1.611840633E1,1.298042893E0,7.100181580E-1,-2.777605951E-1
1.612841733E1,1.943555593E0,1.232849285E-1,-5.481622815E-1
1.613842733E1,2.319516659E0,-5.691957474E-1,-4.348132610E-1
1.614843833E1,2.491662979E0,-1.139489889E0,-6.833939999E-2
1.615844833E1,2.555857182E0,-1.567821026E0,3.380814493E-1
1.616845933E1,2.585408449E0,-1.869217873E0,6.417970657E-1
1.617846933E1,2.576957226E0,-2.082353115E0,7.894890904E-1
1.618848033E1,2.512712717E0,-2.209081650E0,7.843412161E-1
1.619849033E1,2.320174217E0,-2.315965176E0,6.714273691E-1
1.620850133E1,1.947787642E0,-2.427014589E0,5.303855538E-1
1.621851133E1,1.415356040E0,-2.513695955E0,4.172863066E-1
1.622852233E1,7.891280055E-1,-2.508914948E0,3.362843990E-1
1.623853233E1,1.362730861E-1,-2.357691765E0,3.158177137E-1
1.624854233E1,-5.074638128E-1,-2.134204626E0,3.442573249E-1
1.625855333E1,-1.106726646E0,-1.882249236E0,3.776774108E-1
1.626856333E1,-1.617695808E0,-1.590436816E0,3.841954768E-1
1.627857433E1,-1.994004369E0,-1.250214577E0,3.428887427E-1
1.628858433E1,-2.234530687E0,-9.066061378E-1,2.415413260E-1
1.629859533E1,-2.357329130E0,-5.886870027E-1,8.981032670E-2
1.630860533E1,-2.392543554E0,-3.094505668E-1,-1.258585751E-1
1.631861633E1,-2.300768852E0,-1.552188396E-1,-4.325702786E-1
1.632862633E1,-2.051538706E0,-1.249709204E-1,-7.494283915E-1
1.633863733E1,-1.671863317E0,-1.220613867E-1,-1.017306447E0
1.634864733E1,-1.248860121E0,-7.040165365E-2,-1.240607977E0
1.635865833E1,-8.889028430E-1,4.845117778E-2,-1.409619927E0
1.636866833E1,-7.030344605E-1,2.278084159E-1,-1.588838935E0
1.637867933E1,-7.103608847E-1,4.913255572E-1,-1.780439734E0
1.638868933E1,-9.186602831E-1,8.374347687E-1,-1.925750613E0
1.639870033E1,-1.327511787E0,1.277927041E0,-1.983592391E0
1.640871033E1,-1.815811157E0,1.741215587E0,-1.939772725E0
1.641872133E1,-2.117613077E0,2.053592682E0,-1.789559364E0
1.642873133E1,-2.077016115E0,2.206526756E0,-1.602168679E0
1.643874233E1,-1.765871406E0,2.363664150E0,-1.483877420E0
1.644875233E1,-1.271669149E0,2.622383833E0,-1.534598351E0
1.645876333E1,-6.330611110E-1,2.920080900E0,-1.749605298E0
1.646877333E1,1.706920564E-1,3.137035608E0,-2.081852198E0
1.647878433E1,1.132585287E0,3.278715849E0,-2.522039890E0
1.648879433E1,2.138515472E0,3.290807724E0,-2.903943300E0
1.649880533E1,3.052066565E0,3.149053812E0,-2.983145714E0
1.650881533E1,3.808400631E0,2.885497093E0,-2.766867876E0
1.651882633E1,4.340847492E0,2.480697870E0,-2.563364506E0
1.652883633E1,4.530973434E0,2.134056568E0,-2.627480745E0
1.653884733E1,4.357745171E0,2.022986174E0,-2.880252838E0
1.654885733E1,3.967354774E0,2.169404745E0,-3.114255905E0
1.655886733E1,3.588241816E0,2.400257826E0,-3.215420723E0
1.656887833E1,3.368813276E0,2.587492466E0,-3.097820520E0
1.657888933E1,3.483198404E0,2.794871330E0,-2.692713737E0
1.658889933E1,3.911155939E0,2.968329668E0,-2.005293846E0
1.659890933E1,4.359315395E0,2.853652477E0,-1.094884992E0
1.660892033E1,4.559814453E0,2.337026119E0,-1.254490465E-1
1.661893033E1,4.361136913E0,1.470957637E0,7.281835079E-1
1.662894133E1,3.776729107E0,6.262643933E-1,1.357024789E0
1.663895133E1,2.990676165E0,2.649461031E-1,1.759932637E0
1.664896233E1,2.155514002E0,5.508832932E-1,1.868362188E0
1.665897233E1,1.266809821E0,9.306845069E-1,1.785833716E0
1.666898333E1,3.001958728E-1,9.031718969E-1,1.728471637E0
1.667899333E1,-6.200597882E-1,5.183776617E-1,1.883039474E0
1.668900433E1,-1.411146164E0,-5.178965256E-2,2.258461952E0
1.669901433E1,-1.994189501E0,-5.848346949E-1,2.729094028E0
1.670902533E1,-2.232767105E0,-9.811684489E-1,3.180156231E0
1.671903533E1,-2.127173901E0,-1.267796397E0,3.519919395E0
1.672904633E1,-1.840727806E0,-1.476259112E0,3.669779062E0
1.673905633E1,-1.534574032E0,-1.621379256E0,3.694083452E0
1.674906733E1,-1.274273515E0,-1.754130602E0,3.727672100E0
1.675907733E1,-1.081254482E0,-1.768931746E0,3.821275711E0
1.676908833E1,-1.064010859E0,-1.759936929E0,3.812290907E0
1.677909833E1,-1.200310469E0,-1.698152781E0,3.568401814E0
1.678910933E1,-1.391313553E0,-1.575392723E0,3.150559187E0
1.679911933E1,-1.655001521E0,-1.576607227E0,2.661868095E0
1.680913033E1,-1.856595874E0,-1.576607943E0,2.196582556E0
1.681914033E1,-1.792429686E0,-1.540463567E0,1.734637737E0
1.682915133E1,-1.463886142E0,-1.529571414E0,1.072731972E0
1.683916133E1,-1.016165733E0,-1.458350539E0,2.175212801E-1
1.684917233E1,-6.291863322E-1,-1.341905713E0,-5.153322220E-1
1.685918233E1,-4.536126554E-1,-1.322964430E0,-8.720925450E-1
1.686919333E1,-5.040798783E-1,-1.385648012E0,-8.348301649E-1
1.687920333E1,-6.508782506E-1,-1.294966578E0,-5.933994651E-1
1.688921433E1,-8.285214901E-1,-1.024777532E0,-2.399758846E-1
1.689922433E1,-1.007945418E0,-7.057009935E-1,1.616691202E-1
1.690923533E1,-1.151988626E0,-4.187427759E-1,5.076459646E-1
1.691924533E1,-1.253494978E0,-2.283800840E-1,7.263686657E-1
1.692925633E1,-1.321041226E0,-1.887099147E-1,8.180102110E-1
1.693926633E1,-1.375261664E0,-2.999049425E-1,7.743358612E-1
1.694927733E1,-1.440359116E0,-4.398947954E-1,6.147350073E-1
1.695928733E1,-1.543771982E0,-5.436155200E-1,3.723504245E-1
1.696929833E1,-1.671426058E0,-5.718322396E-1,9.307271987E-2
1.697930833E1,-1.781691790E0,-5.053876638E-1,-1.374010593E-1
1.698931833E1,-1.871787786E0,-3.558399379E-1,-2.954846919E-1
1.699932933E1,-1.957991004E0,-1.834370196E-1,-4.043294489E-1
1.700933933E1,-2.064553261E0,-2.627882361E-2,-5.205947757E-1
1.701935033E1,-2.204112291E0,9.836364537E-2,-6.690106988E-1
1.702936033E1,-2.338880539E0,1.841720343E-1,-8.263987303E-1
1.703937133E1,-2.438987970E0,2.204858065E-1,-9.661420584E-1
1.704938133E1,-2.474119425E0,2.223534882E-1,-1.042493820E0
1.705939233E1,-2.440917253E0,2.372893989E-1,-1.084084272E0
1.706940233E1,-2.297556400E0,2.796336710E-1,-1.081752896E0
1.707941067E1,-2.041921854E0,3.105681241E-1,-1.045479298E0
1.708942067E1,-1.684662342E0,3.444129229E-1,-1.021188259E0
1.709943167E1,-1.280642629E0,3.674804568E-1,-1.055347323E0
1.710944167E1,-8.642603159E-1,3.416464627E-1,-1.138458729E0
1.711945267E1,-4.385578334E-1,2.840812802E-1,-1.232660532E0
1.712946267E1,-3.169421107E-2,2.331616580E-1,-1.316133618E0
1.713947367E1,2.384084612E-1,3.344319165E-1,-1.447433233E0
1.714948367E1,2.701461613E-1,7.875818014E-1,-1.705627441E0
1.715949467E1,1.083154976E-1,1.670219541E0,-2.002416849E0
1.716950467E1,-1.568509191E-1,2.858562469E0,-1.938920021E0
1.717951567E1,-2.962769866E-1,3.565246105E0,-1.023806214E0
1.718952567E1,1.818616875E-3,3.174168110E0,2.791203558E-1
1.719953667E1,8.089212775E-1,1.982793331E0,1.242142797E0
1.720954667E1,1.928753257E0,5.385072827E-1,1.592234969E0
1.721955767E1,3.170143604E0,-5.889585614E-1,1.151255965E0
1.722956767E1,4.224353313E0,-8.840682507E-1,2.941245586E-2
1.723957867E1,4.739538670E0,-4.887688458E-1,-1.104548693E0
1.724958867E1,4.674436092E0,1.486129314E-1,-1.737823009E0
1.725959967E1,4.254759789E0,8.918627501E-1,-1.830728769E0
1.726960967E1,3.654831886E0,1.598629594E0,-1.571137667E0
1.727962067E1,2.960737467E0,2.104999304E0,-1.124238729E0
1.728963067E1,2.298346519E0,2.399112701E0,-6.007107496E-1
1.729964167E1,1.784115434E0,2.487498522E0,-1.353023946E-1
1.730965167E1,1.462802887E0,2.369507790E0,2.003682852E-1
1.731966267E1,1.288851976E0,2.140107632E0,3.644394875E-1
1.732967267E1,1.190971732E0,1.865899205E0,3.747086227E-1
1.733968367E1,1.117342353E0,1.561915755E0,2.697869837E-1
1.734969367E1,1.070471168E0,1.305241585E0,8.718094975E-2
1.735970467E1,1.070551991E0,1.155813217E0,-1.529078782E-1
1.736971467E1,1.112776637E0,1.100361109E0,-4.262358248E-1
1.737972567E1,1.124702215E0,1.058635354E0,-7.336106896E-1
1.738973567E1,1.069411278E0,9.123250246E-1,-1.056420684E0
1.739974667E1,9.427054524E-1,6.744110584E-1,-1.338933587E0
1.740975667E1,7.334118485E-1,3.324363530E-1,-1.539896488E0
1.741976767E1,4.167280793E-1,-1.167846844E-1,-1.650575638E0
1.742977767E1,5.807922222E-3,-6.405102015E-1,-1.651700377E0
1.743978867E1,-4.509024322E-1,-1.193961978E0,-1.548739195E0
1.744979867E1,-9.280679226E-1,-1.641197324E0,-1.350161552E0
1.745980967E1,-1.386475921E0,-1.924733162E0,-1.043296099E0
1.746981967E1,-1.757745862E0,-2.110418320E0,-6.952213049E-1
1.747983067E1,-2.012876987E0,-2.248916626E0,-3.744474649E-1
1.748984067E1,-2.130096436E0,-2.354915619E0,-1.535582542E-1
1.749985067E1,-2.088559389E0,-2.449064732E0,-6.274350733E-2
1.750986167E1,-1.893663406E0,-2.586696625E0,-1.158911437E-1
1.751987167E1,-1.641896963E0,-2.814270496E0,-2.959271967E-1
1.752988267E1,-1.494405270E0,-3.084269285E0,-4.448027015E-1
1.753989267E1,-1.635122061E0,-3.316237450E0,-3.484339118E-1
1.754990367E1,-2.043559313E0,-3.213010073E0,1.565663964E-1
1.755991367E1,-2.514357805E0,-2.645945549E0,1.063456178E0
1.756992467E1,-2.840643406E0,-1.917265177E0,2.132842541E0
1.757993467E1,-2.928869247E0,-1.483672619E0,2.944756746E0
1.758994567E1,-2.762569904E0,-1.435023308E0,3.008129358E0
1.759995567E1,-2.405609131E0,-1.596401215E0,2.371182203E0
1.760996667E1,-1.997534037E0,-1.812698722E0,1.473441601E0
1.761997667E1,-1.726153851E0,-2.013823748E0,6.085855961E-1
1.762998767E1,-1.674647808E0,-1.977935433E0,-7.755625993E-2
1.763999767E1,-1.734728575E0,-1.599259019E0,-4.971249402E-1
1.765000867E1,-1.866252780E0,-1.158971071E0,-6.904813051E-1
1.766001867E1,-2.095105886E0,-7.903271317E-1,-7.851733565E-1
1.767002967E1,-2.400422573E0,-5.429130793E-1,-7.176896334E-1
1.768003967E1,-2.722012281E0,-4.137172103E-1,-5.086024404E-1
1.769005067E1,-2.977750540E0,-3.195576966E-1,-1.977239251E-1
1.770006067E1,-3.140917778E0,-2.255040705E-1,1.800234765E-1
1.771007167E1,-3.222878695E0,-1.938390881E-1,5.962427855E-1
1.772008167E1,-3.223237038E0,-2.142496407E-1,9.595061541E-1
1.773009267E1,-3.115817070E0,-2.812619507E-1,1.204430103E0
1.774010267E1,-2.917234898E0,-3.981836140E-1,1.272154331E0
1.775011367E1,-2.638305664E0,-5.300636292E-1,1.175340176E0
1.776012367E1,-2.313999414E0,-6.300918460E-1,9.407751560E-1
1.777013467E1,-1.944043159E0,-6.800104380E-1,5.683576465E-1
1.778014467E1,-1.567975640E0,-6.232140660E-1,1.235183030E-1
1.779015567E1,-1.241754055E0,-4.510079324E-1,-3.139501214E-1
1.780016567E1,-9.942916036E-1,-1.737846434E-1,-6.597431898E-1
1.781017667E1,-8.104490638E-1,1.673436463E-1,-8.791205287E-1
1.782018667E1,-6.542871594E-1,5.263560414E-1,-9.953177571E-1
1.783019767E1,-4.968194664E-1,7.786425948E-1,-1.027999997E0
1.784020767E1,-3.055929840E-1,8.585339189E-1,-1.007387280E0
1.785021867E1,-5.164858326E-2,7.849494219E-1,-9.336046576E-1
1.786022867E1,2.337136567E-1,5.473231077E-1,-8.850106597E-1
1.787023967E1,5.174103975E-1,1.794374734E-1,-9.023540020E-1
1.788024967E1,7.430480719E-1,-2.608015537E-1,-9.707072377E-1
1.789026067E1,7.986612916E-1,-7.985622287E-1,-1.005054593E0
1.790027067E1,6.709336638E-1,-1.265721440E0,-9.405683875E-1
1.791028167E1,3.795905113E-1,-1.482835054E0,-7.748942375E-1
1.792029167E1,-7.660716027E-2,-1.497845173E0,-5.045709610E-1
1.793030267E1,-7.883992791E-1,-1.447445393E0,-1.120149195E-1
1.794031267E1,-1.805778384E0,-1.485809565E0,4.366613030E-1
1.795032367E1,-2.923374176E0,-1.683103204E0,1.063800812E0
1.796033367E1,-3.757231951E0,-1.818318963E0,1.511604548E0
1.797034467E1,-4.107655048E0,-1.601583958E0,1.602815151E0
1.798035467E1,-4.005278111E0,-1.142623663E0,1.308035016E0
1.799036567E1,-3.603142977E0,-6.340353489E-1,7.403516173E-1
1.800037567E1,-3.082696676E0,-2.287613153E-1,1.485766321E-1
1.801038667E1,-2.581510305E0,-4.158131033E-2,-2.551559210E-1
1.802039667E1,-2.186584473E0,-8.770820498E-2,-4.215562940E-1
1.803040767E1,-1.903514385E0,-3.081268668E-1,-3.841612339E-1
1.804041767E1,-1.748248458E0,-6.310783029E-1,-2.282897532E-1
1.805042867E1,-1.680968046E0,-9.639622569E-1,-8.998193592E-2
1.806043867E1,-1.656893015E0,-1.241148710E0,-6.778118014E-2
1.807044967E1,-1.642675638E0,-1.431923747E0,-1.647093296E-1
1.808046167E1,-1.581439495E0,-1.558827996E0,-3.410895467E-1
1.809047267E1,-1.452477336E0,-1.613827825E0,-4.842328429E-1
1.810048267E1,-1.278553009E0,-1.654977083E0,-5.203703046E-1
1.811049367E1,-1.103801250E0,-1.754905343E0,-4.613381326E-1
1.812050367E1,-9.432926178E-1,-1.926847577E0,-3.641750216E-1
1.813051467E1,-7.997615337E-1,-2.141830444E0,-2.514353991E-1
1.814052467E1,-7.066466212E-1,-2.382766008E0,-1.448433101E-1
1.815053567E1,-6.910181642E-1,-2.668768883E0,-6.405977160E-2
1.816054567E1,-7.843408585E-1,-2.951966524E0,4.107932746E-2
1.817055667E1,-9.753555655E-1,-3.183681726E0,1.811107248E-1
1.818056667E1,-1.234615326E0,-3.328286648E0,2.961255312E-1
1.819057767E1,-1.508231163E0,-3.371263742E0,3.446006477E-1
1.820058767E1,-1.781833529E0,-3.313072681E0,3.416185975E-1
1.821059867E1,-2.021484137E0,-3.227975130E0,3.374459743E-1
1.822060867E1,-2.184478283E0,-3.152083874E0,3.422755897E-1
1.823061967E1,-2.276099682E0,-3.129702091E0,3.586132824E-1
1.824062967E1,-2.374464035E0,-3.168191910E0,3.406493366E-1
1.825064067E1,-2.496760130E0,-3.226224899E0,3.140494227E-1
1.826065067E1,-2.666775227E0,-3.280331612E0,3.168997467E-1
1.827066167E1,-2.870292425E0,-3.302504301E0,3.530409932E-1
1.828067167E1,-3.075099945E0,-3.233019590E0,4.409717619E-1
1.829068267E1,-3.288607597E0,-3.029613972E0,5.145658255E-1
1.830069267E1,-3.522360563E0,-2.649309397E0,4.969062209E-1
1.831070367E1,-3.777178049E0,-2.143806458E0,3.915851414E-1
1.832071367E1,-4.013486385E0,-1.632825613E0,2.520551383E-1
1.833072467E1,-4.183363914E0,-1.277542114E0,1.028299779E-1
1.834073467E1,-4.274644852E0,-1.099086285E0,-5.851723999E-2
1.835074567E1,-4.297592640E0,-1.044905066E0,-2.068297416E-1
1.836075567E1,-4.247639656E0,-1.043570042E0,-3.223630488E-1
1.837076667E1,-4.122052670E0,-1.100172281E0,-4.085940719E-1
1.838077667E1,-3.920832396E0,-1.169147134E0,-4.837250710E-1
1.839078767E1,-3.665543556E0,-1.227114081E0,-5.457269549E-1
1.840079767E1,-3.372631788E0,-1.305683970E0,-5.812043548E-1
1.841080867E1,-3.056325912E0,-1.413598776E0,-6.310217381E-1
1.842081867E1,-2.740462542E0,-1.524215937E0,-6.986399293E-1
1.843082967E1,-2.447614431E0,-1.655351758E0,-7.601760030E-1
1.844083967E1,-2.237328529E0,-1.814880967E0,-8.025995493E-1
1.845085067E1,-2.125870228E0,-1.955356002E0,-8.305662274E-1
1.846086067E1,-2.122485161E0,-2.041742325E0,-8.475969434E-1
1.847087167E1,-2.221191406E0,-2.057374001E0,-8.522292376E-1
1.848088167E1,-2.405529976E0,-2.007380009E0,-8.440974355E-1
1.849089267E1,-2.644737482E0,-1.879460692E0,-7.930483818E-1
1.850090267E1,-2.910354614E0,-1.681609392E0,-6.851186156E-1
1.851091367E1,-3.163137913E0,-1.421050668E0,-5.474123955E-1
1.852092367E1,-3.349815130E0,-1.133689046E0,-4.290254414E-1
1.853093467E1,-3.457713842E0,-8.773481846E-1,-3.693027198E-1
1.854094467E1,-3.475754499E0,-6.852812171E-1,-3.913027346E-1
1.855095567E1,-3.401866436E0,-5.379767418E-1,-4.438229501E-1
1.856096567E1,-3.269646883E0,-4.764721394E-1,-4.884765446E-1
1.857097667E1,-3.101188183E0,-4.644463658E-1,-4.559087753E-1
1.858098667E1,-2.912341118E0,-4.747500718E-1,-3.102672100E-1
1.859099767E1,-2.713379860E0,-4.824897647E-1,-1.133330911E-1
1.860100767E1,-2.513571978E0,-4.309925735E-1,2.626889199E-2
1.861101867E1,-2.309882879E0,-2.597960830E-1,1.048483849E-1
1.862102867E1,-2.095726967E0,6.885987520E-2,2.010899186E-1
1.863103967E1,-1.825658202E0,5.032797456E-1,3.833513260E-1
1.864104967E1,-1.482221961E0,1.026133537E0,5.812451839E-1
1.865106067E1,-1.118622422E0,1.522437572E0,7.035561800E-1
1.866107067E1,-7.057226896E-1,1.953835011E0,6.991299987E-1
1.867108167E1,-2.345943451E-1,2.237850666E0,5.306810141E-1
1.868109167E1,2.048209608E-1,2.245302439E0,2.153759152E-1
1.869110267E1,5.413057208E-1,1.881565809E0,-2.547854483E-1
1.870111267E1,8.780056238E-1,1.174878478E0,-8.273761272E-1
1.871112367E1,1.289450169E0,2.321151346E-1,-1.239031076E0
1.872113367E1,1.723547459E0,-6.116903424E-1,-1.324529767E0
1.873114467E1,2.088144779E0,-1.037849665E0,-1.215756774E0
1.874115467E1,2.369186878E0,-1.039214849E0,-1.081660032E0
1.875116567E1,2.617933512E0,-6.806804538E-1,-1.075630665E0
1.876117567E1,2.830933094E0,-1.662894338E-1,-1.280754924E0
1.877118667E1,2.941569567E0,1.768309027E-1,-1.716146588E0
1.878119667E1,2.961604357E0,2.403760105E-1,-2.281960964E0
1.879120767E1,2.870963573E0,1.410049498E-1,-2.812586546E0
1.880121767E1,2.611335039E0,2.119381726E-2,-3.200677395E0
1.881122867E1,2.179800510E0,-5.727702379E-2,-3.389232159E0
1.882123867E1,1.672378898E0,-1.120782718E-1,-3.359530210E0
1.883124967E1,1.122844696E0,-2.479554117E-1,-3.151292562E0
1.884125967E1,5.734853148E-1,-3.694918752E-1,-2.815693855E0
1.885127067E1,7.811363786E-2,-3.614153266E-1,-2.371284246E0
1.886128067E1,-3.065753579E-1,-1.728196144E-1,-1.863719940E0
1.887129167E1,-5.687092543E-1,1.655869335E-1,-1.319378376E0
1.888130167E1,-7.042319775E-1,4.807268679E-1,-7.540559769E-1
1.889131267E1,-6.829535961E-1,5.343847871E-1,-1.765002012E-1
1.890132267E1,-4.976765513E-1,2.927408218E-1,3.716038764E-1
1.891133367E1,-2.001282126E-1,-1.145427972E-1,7.653141618E-1
1.892134367E1,1.406651735E-1,-5.587717295E-1,9.772961736E-1
1.893135467E1,4.673748612E-1,-8.857261539E-1,1.124914169E0
1.894136467E1,7.276742458E-1,-1.029913902E0,1.310619950E0
1.895137567E1,8.880559206E-1,-1.023984551E0,1.617829442E0
1.896138667E1,9.319304228E-1,-9.633993506E-1,2.049015760E0
1.897139667E1,8.707933426E-1,-9.405286312E-1,2.541836739E0
1.898140667E1,6.776329279E-1,-9.860799909E-1,3.001137495E0
1.899141767E1,3.360529840E-1,-1.089590907E0,3.308749914E0
1.900142867E1,-1.487783641E-1,-1.182860494E0,3.326227665E0
1.901143867E1,-7.940225601E-1,-1.232020855E0,3.051254511E0
1.902144967E1,-1.593378305E0,-1.182817817E0,2.661671400E0
1.903145967E1,-2.439586163E0,-1.071085691E0,2.328684568E0
1.904147067E1,-3.167940855E0,-1.023918629E0,2.125211954E0
1.905148067E1,-3.583115816E0,-1.101451278E0,2.114491224E0
1.906149167E1,-3.581529856E0,-1.371221304E0,2.326273680E0
1.907150167E1,-3.230742455E0,-1.807123542E0,2.597682238E0
1.908151004E1,-2.688351870E0,-2.274033546E0,2.764300585E0
1.909152004E1,-2.107525587E0,-2.648420572E0,2.767180681E0
1.910153104E1,-1.582224846E0,-2.903069258E0,2.581896067E0
1.911154104E1,-1.222981215E0,-3.058696985E0,2.240468979E0
1.912155204E1,-1.114374638E0,-3.083750486E0,1.859142900E0
1.913156204E1,-1.245178461E0,-2.862770081E0,1.551859975E0
1.914157304E1,-1.511419415E0,-2.484063387E0,1.332582116E0
1.915158304E1,-1.766885757E0,-2.031507730E0,1.174476862E0
1.916159404E1,-1.827297926E0,-1.668371439E0,1.143499851E0
1.917160404E1,-1.535811305E0,-1.472163320E0,1.146926761E0
1.918161504E1,-8.469443321E-1,-1.375324011E0,9.461774826E-1
1.919162504E1,1.261485815E-1,-1.340931654E0,5.080233216E-1
1.920163604E1,1.125890017E0,-1.424145103E0,1.703332644E-3
1.921164604E1,1.763748050E0,-1.714112401E0,-3.285446167E-1
1.922165704E1,1.830057859E0,-2.130073309E0,-3.192511499E-1
1.923166704E1,1.307709217E0,-2.572647095E0,8.710303903E-2
1.924167804E1,3.062304556E-1,-2.789885521E0,8.160164952E-1
1.925168804E1,-9.223837256E-1,-2.678213358E0,1.644184470E0
1.926169904E1,-2.090384007E0,-2.142313480E0,2.221456766E0
1.927170904E1,-2.897161245E0,-1.213434815E0,2.311506987E0
1.928172004E1,-3.264867306E0,-7.026011497E-2,1.916602492E0
1.929173004E1,-3.186723471E0,8.389830589E-1,1.222995281E0
1.930174104E1,-2.700243950E0,1.362842798E0,4.496413469E-1
1.931175104E1,-1.907616496E0,1.468854427E0,-2.435467243E-1
1.932176204E1,-1.042748570E0,1.157383442E0,-8.120764494E-1
1.933177204E1,-3.434067369E-1,5.879628658E-1,-1.260958910E0
1.934178304E1,5.273642018E-3,-1.425187588E-1,-1.613977551E0
1.935179304E1,-8.641126752E-2,-8.868578672E-1,-1.915467381E0
1.936180404E1,-5.458235741E-1,-1.247357965E0,-2.116875410E0
1.937181404E1,-1.175599456E0,-1.301732898E0,-2.218871117E0
1.938182504E1,-1.808886290E0,-1.244746566E0,-2.354405403E0
1.939183504E1,-2.254356384E0,-9.984225631E-1,-2.553333759E0
1.940184604E1,-2.484662294E0,-6.255243421E-1,-2.916962147E0
1.941185704E1,-2.462157726E0,-9.246100485E-2,-3.405336618E0
1.942186704E1,-2.236801147E0,5.037466884E-1,-3.895047903E0
1.943187804E1,-1.800940394E0,1.147072196E0,-4.226687908E0
1.944188804E1,-1.148970366E0,1.722395778E0,-4.238409042E0
1.945189904E1,-3.368285000E-1,1.848087668E0,-3.812486649E0
1.946190904E1,7.083432078E-1,1.539113879E0,-3.126962900E0
1.947192004E1,1.916467071E0,9.254598022E-1,-2.639168739E0
1.948193004E1,3.007688999E0,1.739227772E-1,-2.477586031E0
1.949194104E1,3.555533409E0,-5.375998020E-1,-2.629469395E0
1.950195104E1,3.170314074E0,-9.192981720E-1,-3.048254251E0
1.951196204E1,2.150937796E0,-5.971193314E-1,-3.410464525E0
1.952197204E1,1.110683322E0,4.523629844E-1,-3.440030575E0
1.953198304E1,4.218889773E-1,1.713871956E0,-3.147317648E0
1.954199304E1,2.851553261E-1,2.765131712E0,-2.840185642E0
1.955200404E1,8.195108771E-1,3.321112871E0,-2.573054790E0
