"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.221750079E1,-6.550409794E-1,2.040608972E-1,-1.662513375E0,1.798518907E0
4.222748279E1,-5.315561295E-1,-8.825263008E-3,-1.620227814E0,1.705217867E0
4.223746379E1,-3.835394979E-1,-1.851587594E-1,-1.555865645E0,1.613103908E0
4.224744579E1,-1.884419471E-1,-3.276028931E-1,-1.454975486E0,1.503259022E0
4.225742779E1,3.260121495E-2,-4.349738359E-1,-1.337672830E0,1.406994554E0
4.226740979E1,2.703832388E-1,-5.059146285E-1,-1.244364381E0,1.370218749E0
4.227739179E1,5.485016704E-1,-5.489632487E-1,-1.172155619E0,1.405760835E0
4.228737279E1,8.468750715E-1,-5.451251864E-1,-1.118275166E0,1.504957874E0
4.229735479E1,1.104570746E0,-4.778292477E-1,-1.054167747E0,1.599895923E0
4.230733679E1,1.258895040E0,-3.704973757E-1,-9.125182629E-1,1.598366230E0
4.231731879E1,1.294669509E0,-2.251646817E-1,-6.949491501E-1,1.486547205E0
4.232730079E1,1.227995276E0,-7.622448355E-2,-4.176009595E-1,1.299297169E0
4.233728179E1,1.066387773E0,6.614517421E-2,-9.042759985E-2,1.072257066E0
4.234726379E1,8.000996113E-1,1.589649022E-1,2.767201066E-1,8.613961026E-1
4.235724579E1,4.612782001E-1,2.037337124E-1,6.568408012E-1,8.280850450E-1
4.236722779E1,1.172166690E-1,2.478184998E-1,9.999607205E-1,1.036858331E0
4.237720979E1,-1.923957765E-1,2.699458897E-1,1.273866296E0,1.316291099E0
4.238719179E1,-4.098736346E-1,2.879965901E-1,1.444740415E0,1.529121741E0
4.239717279E1,-4.929466844E-1,3.070040941E-1,1.539140105E0,1.645053255E0
4.240715479E1,-4.435064495E-1,2.923689187E-1,1.592243791E0,1.678516561E0
4.241713679E1,-2.654989064E-1,2.572447658E-1,1.587764025E0,1.630232847E0
4.242711879E1,1.382376766E-3,1.642429531E-1,1.540372610E0,1.549104721E0
4.243710079E1,3.409559131E-1,1.611714065E-2,1.468464375E0,1.507613451E0
4.244708179E1,7.203888893E-1,-1.907097846E-1,1.361322880E0,1.551944057E0
4.245706379E1,1.081063986E0,-4.695331752E-1,1.237719655E0,1.709125709E0
4.246704579E1,1.387101889E0,-7.871004939E-1,1.089695215E0,1.931583418E0
4.247702779E1,1.625122070E0,-1.086542368E0,9.133268595E-1,2.157721486E0
4.248700979E1,1.788008809E0,-1.314405084E0,7.167286277E-1,2.332024046E0
4.249699079E1,1.861568213E0,-1.424865842E0,5.009986758E-1,2.397223091E0
4.250697279E1,1.832271457E0,-1.409496427E0,2.673593163E-1,2.327096876E0
4.251695479E1,1.681827545E0,-1.269011259E0,3.659293801E-2,2.107195413E0
4.252693679E1,1.399717331E0,-1.025564790E0,-1.739001870E-1,1.743913134E0
4.253691879E1,1.004139423E0,-7.023376226E-1,-3.725637496E-1,1.280772371E0
4.254689979E1,5.299015641E-1,-3.114144206E-1,-5.285391808E-1,8.106344889E-1
4.255688179E1,1.398604177E-2,1.174333319E-1,-6.201492548E-1,6.313250312E-1
4.256686379E1,-4.885155261E-1,5.257128477E-1,-6.233958006E-1,9.506017787E-1
4.257684579E1,-9.312306046E-1,8.666887879E-1,-5.535706282E-1,1.387364528E0
4.258682779E1,-1.281603336E0,1.123311400E0,-4.392045736E-1,1.759896665E0
4.259680879E1,-1.522782326E0,1.242647171E0,-3.084571958E-1,1.989518496E0
4.260679079E1,-1.655705333E0,1.251526594E0,-1.924626976E-1,2.084399399E0
4.261677279E1,-1.684373975E0,1.220545292E0,-5.745879561E-2,2.080900769E0
4.262675479E1,-1.608110070E0,1.097804666E0,8.280725032E-2,1.948858672E0
4.263673679E1,-1.443683386E0,8.874732852E-1,2.114264816E-1,1.707785615E0
4.264671779E1,-1.215923905E0,6.368762851E-1,3.135450482E-1,1.407974731E0
4.265669979E1,-9.496628642E-1,3.491568863E-1,3.899593949E-1,1.084360833E0
4.266668179E1,-6.754559278E-1,5.006108433E-2,4.747405946E-1,8.271187671E-1
4.267666379E1,-4.188576341E-1,-2.294643074E-1,5.776759982E-1,7.495366201E-1
4.268664579E1,-1.816648841E-1,-4.361837208E-1,6.771826148E-1,8.257328032E-1
4.269662679E1,3.084337525E-2,-5.551514030E-1,7.722859979E-1,9.516144474E-1
4.270660879E1,2.060143948E-1,-5.924372673E-1,8.492723703E-1,1.055787576E0
4.271659079E1,3.546110392E-1,-5.658812523E-1,9.140511155E-1,1.132015911E0
4.272657279E1,4.720511734E-1,-4.858120382E-1,9.795395732E-1,1.190942241E0
4.273655479E1,5.608233809E-1,-3.620677292E-1,1.020140648E0,1.219140208E0
4.274653579E1,6.130754948E-1,-2.156806886E-1,1.052879453E0,1.237309526E0
4.275651779E1,6.338878274E-1,-8.075802773E-2,1.084661365E0,1.258898690E0
4.276649979E1,6.332734823E-1,5.503742397E-2,1.100836754E0,1.271182906E0
4.277648179E1,6.234152913E-1,1.857301891E-1,1.109298706E0,1.285957211E0
4.278646379E1,5.957103968E-1,3.009536862E-1,1.132330179E0,1.314387931E0
4.279644483E1,5.518569350E-1,3.818852603E-1,1.182238340E0,1.359437355E0
4.280642683E1,4.863488078E-1,4.383648038E-1,1.244765162E0,1.406463357E0
4.281640883E1,4.079146981E-1,4.948690534E-1,1.297447085E0,1.447293585E0
4.282639083E1,3.341025710E-1,5.492258668E-1,1.303396463E0,1.453312052E0
4.283637283E1,2.712069452E-1,6.267520785E-1,1.241504312E0,1.416934836E0
4.284635383E1,1.858611256E-1,6.962333918E-1,1.115383625E0,1.327917891E0
4.285633583E1,1.154450104E-1,6.890002489E-1,9.059065580E-1,1.143991077E0
4.286631783E1,8.791829646E-2,6.128279567E-1,6.576567292E-1,9.032165326E-1
4.287629983E1,9.707877040E-2,5.430411696E-1,4.505466223E-1,7.122571575E-1
4.288628183E1,1.565572768E-1,4.697845280E-1,3.279571235E-1,5.939390192E-1
4.289626283E1,2.580322623E-1,3.621627390E-1,2.934633195E-1,5.327881548E-1
4.290624483E1,3.464942873E-1,2.357465029E-1,3.514354825E-1,5.469383906E-1
4.291622683E1,3.555226624E-1,4.058393091E-2,4.879762828E-1,6.051150895E-1
4.292620883E1,2.478177547E-1,-2.953674495E-1,6.497724056E-1,7.555526116E-1
4.293619083E1,4.147179425E-2,-7.866194844E-1,6.985141039E-1,1.052811510E0
4.294617283E1,-1.580701321E-1,-1.367451787E0,5.445272923E-1,1.480344733E0
4.295615383E1,-2.808266878E-1,-1.877605557E0,3.085560203E-1,1.923401434E0
4.296613583E1,-3.492677808E-1,-2.240371943E0,8.006297797E-2,2.268846514E0
4.297611783E1,-4.098139405E-1,-2.449485540E0,-1.307794899E-1,2.486972085E0
4.298609983E1,-4.827800095E-1,-2.446974993E0,-2.735603154E-1,2.509103106E0
4.299608183E1,-5.611168742E-1,-2.205981255E0,-3.477645218E-1,2.302638835E0
4.300606283E1,-6.371482611E-1,-1.777461410E0,-3.587313592E-1,1.921982091E0
4.301604483E1,-6.959663033E-1,-1.248117447E0,-3.330214620E-1,1.467334165E0
4.302602683E1,-7.374963164E-1,-6.903659701E-1,-3.074557781E-1,1.055952198E0
4.303600883E1,-7.700145841E-1,-1.902123541E-1,-2.849158347E-1,8.427812481E-1
4.304599083E1,-7.959046364E-1,2.185432762E-1,-2.780465782E-1,8.709392938E-1
4.305597183E1,-8.212408423E-1,5.131487846E-1,-2.985366583E-1,1.013352028E0
4.306595383E1,-8.418407440E-1,7.141900063E-1,-3.623666763E-1,1.161926336E0
4.307593583E1,-8.291885853E-1,8.557604551E-1,-4.839802384E-1,1.286124620E0
4.308591783E1,-7.632810473E-1,9.729035497E-1,-6.529764533E-1,1.398398199E0
4.309589983E1,-6.586108208E-1,1.073925018E0,-8.449397683E-1,1.516906843E0
4.310588083E1,-5.298378468E-1,1.158389807E0,-1.027294278E0,1.636437784E0
4.311586283E1,-3.984870017E-1,1.221839666E0,-1.177198291E0,1.742836733E0
4.312584483E1,-2.637190521E-1,1.251370072E0,-1.305067658E0,1.827204529E0
4.313582683E1,-1.279018372E-1,1.269802094E0,-1.421449423E0,1.910307488E0
4.314580883E1,-5.166142713E-3,1.246790051E0,-1.489999652E0,1.942835836E0
4.315578983E1,8.134877682E-2,1.173462510E0,-1.519825101E0,1.921848127E0
4.316577183E1,1.201597527E-1,1.027743936E0,-1.504148245E0,1.825693815E0
4.317575383E1,1.188121960E-1,8.228395581E-1,-1.454218984E0,1.675092275E0
4.318573583E1,8.789353818E-2,5.693225265E-1,-1.369555354E0,1.485777669E0
4.319571783E1,4.587871209E-2,2.888619006E-1,-1.275700688E0,1.308800329E0
4.320569883E1,2.576952055E-2,1.882560924E-2,-1.166947961E0,1.167384262E0
4.321568083E1,3.199972212E-2,-1.968105435E-1,-1.048309803E0,1.067104407E0
4.322566283E1,7.237475365E-2,-3.384707570E-1,-9.126785994E-1,9.761059287E-1
4.323564483E1,1.447120756E-1,-4.249763787E-1,-7.744951844E-1,8.952034953E-1
4.324562683E1,2.279698402E-1,-4.616200924E-1,-6.191260219E-1,8.052207081E-1
4.325560783E1,2.948263884E-1,-4.694755971E-1,-4.450902641E-1,7.109397153E-1
4.326558983E1,3.430723548E-1,-4.537824094E-1,-2.679021060E-1,6.287993751E-1
4.327557183E1,3.748185933E-1,-4.071808159E-1,-8.841997385E-2,5.604491828E-1
4.328555383E1,3.678499460E-1,-3.375476897E-1,8.359020203E-2,5.062008964E-1
4.329553583E1,3.133997619E-1,-2.737817466E-1,2.167959213E-1,4.692295036E-1
4.330551683E1,1.973114014E-1,-2.023829818E-1,3.075240254E-1,4.176861102E-1
4.331549883E1,4.083923995E-2,-7.503434271E-2,3.979098797E-1,4.069769876E-1
4.332548083E1,-1.295845211E-1,1.151311621E-1,4.995977879E-1,5.288149792E-1
4.333546283E1,-2.996627688E-1,3.398644030E-1,6.298767328E-1,7.759189945E-1
4.334544483E1,-4.304309487E-1,5.908507705E-1,7.805634737E-1,1.069417959E0
4.335542583E1,-5.118083954E-1,8.745551705E-1,9.246373177E-1,1.371768475E0
4.336540783E1,-5.631539226E-1,1.123123527E0,1.040004253E0,1.630998971E0
4.337538983E1,-6.548457742E-1,1.231062293E0,1.106381416E0,1.780004830E0
4.338537183E1,-8.583773375E-1,1.194410920E0,1.129758358E0,1.854665212E0
4.339535383E1,-1.137155652E0,1.088970304E0,1.175804853E0,1.965069045E0
4.340533483E1,-1.445255160E0,9.574241042E-1,1.300318718E0,2.167083792E0
4.341531683E1,-1.745347381E0,9.262704849E-1,1.504667044E0,2.483593647E0
4.342529883E1,-2.046039104E0,1.051955462E0,1.723082542E0,2.874352059E0
4.343528083E1,-2.347599030E0,1.308396101E0,1.914574742E0,3.299805753E0
4.344526283E1,-2.593354940E0,1.606932402E0,2.038455486E0,3.669199144E0
4.345524383E1,-2.738114595E0,1.846060872E0,2.085130453E0,3.905506534E0
4.346522583E1,-2.714987516E0,2.007565260E0,2.052714825E0,3.951596341E0
4.347520783E1,-2.504526377E0,2.105845690E0,1.934942245E0,3.801478651E0
4.348518983E1,-2.163362980E0,2.103583813E0,1.716279984E0,3.471429276E0
4.349517183E1,-1.763351321E0,1.970957279E0,1.380853295E0,2.983426939E0
4.350515283E1,-1.370653510E0,1.714917779E0,9.260991216E-1,2.382707203E0
4.351513483E1,-1.019484043E0,1.355099916E0,3.894404769E-1,1.739915913E0
4.352511683E1,-7.301071286E-1,9.569236636E-1,-1.754191965E-1,1.216359820E0
4.353509883E1,-5.150685906E-1,6.345754266E-1,-6.927142739E-1,1.071370473E0
4.354508083E1,-3.593623638E-1,4.027818143E-1,-1.104495406E0,1.229343158E0
4.355506183E1,-2.501107156E-1,3.158953786E-1,-1.417993426E0,1.474127070E0
4.356504383E1,-1.952204555E-1,3.322134018E-1,-1.602644920E0,1.648316569E0
4.357502583E1,-2.047641575E-1,4.147642255E-1,-1.707367063E0,1.768914924E0
4.358500783E1,-2.735984921E-1,5.220472217E-1,-1.764155388E0,1.860009051E0
4.359498983E1,-3.822693229E-1,6.499124765E-1,-1.796644092E0,1.948447088E0
4.360497083E1,-5.222019553E-1,7.445141077E-1,-1.812699318E0,2.028022425E0
4.361495283E1,-6.760759354E-1,8.326296806E-1,-1.809398055E0,2.103395392E0
4.362493483E1,-8.326444030E-1,8.932111859E-1,-1.796932340E0,2.172576525E0
4.363491683E1,-1.006488323E0,9.101795554E-1,-1.781496406E0,2.239458642E0
4.364489883E1,-1.176271319E0,9.076920748E-1,-1.770799160E0,2.311546838E0
4.365487983E1,-1.324625373E0,8.996272683E-1,-1.748338342E0,2.370790703E0
4.366486183E1,-1.437723756E0,8.682957292E-1,-1.704404473E0,2.392902355E0
4.367484383E1,-1.514613986E0,8.480032682E-1,-1.625221252E0,2.377921191E0
4.368482583E1,-1.553933382E0,8.188179135E-1,-1.503635168E0,2.312161424E0
4.369480783E1,-1.561080694E0,7.653389573E-1,-1.339036584E0,2.194478441E0
4.370478883E1,-1.533754706E0,7.222428322E-1,-1.135627389E0,2.040511645E0
4.371477083E1,-1.487191916E0,6.635238528E-1,-8.979986310E-1,1.859678800E0
4.372475283E1,-1.440053582E0,5.908569098E-1,-6.467727423E-1,1.685580371E0
4.373473483E1,-1.400537372E0,5.091183782E-1,-4.063209891E-1,1.544604544E0
4.374471683E1,-1.369445682E0,4.202294946E-1,-1.738015264E-1,1.442976533E0
4.375469783E1,-1.354257107E0,3.277094364E-1,6.278491765E-2,1.394757230E0
4.376467983E1,-1.352918029E0,2.338801175E-1,3.099718690E-1,1.407540288E0
4.377466183E1,-1.342662096E0,1.453031003E-1,5.653508902E-1,1.464061516E0
4.378464383E1,-1.307283998E0,6.833484024E-2,8.473689556E-1,1.559389383E0
4.379462583E1,-1.243623853E0,-1.497655921E-2,1.150998592E0,1.694586187E0
4.380460858E1,-1.134797573E0,-1.128279790E-1,1.422700286E0,1.823340832E0
4.381458958E1,-9.777035117E-1,-2.047808170E-1,1.669888854E0,1.945859225E0
4.382457158E1,-7.822908163E-1,-2.932810783E-1,1.875510693E0,2.053176337E0
4.383455358E1,-5.618878603E-1,-3.813046813E-1,2.026578665E0,2.137318954E0
4.384453558E1,-3.113763630E-1,-4.590722919E-1,2.125985146E0,2.197160770E0
4.385451758E1,-1.613220386E-2,-5.054147243E-1,2.179934740E0,2.237815846E0
4.386449858E1,3.040555418E-1,-5.492531657E-1,2.208442450E0,2.295941390E0
4.387448058E1,6.458355188E-1,-5.884373188E-1,2.215720654E0,2.381759856E0
4.388446258E1,9.718222618E-1,-6.415840387E-1,2.190943956E0,2.481190039E0
4.389444458E1,1.233216524E0,-7.212570310E-1,2.119904280E0,2.556370250E0
4.390442658E1,1.429619074E0,-8.108382821E-1,1.991506338E0,2.582124496E0
4.391440758E1,1.558511853E0,-9.359000921E-1,1.797390342E0,2.556458531E0
4.392438958E1,1.591494203E0,-1.128792763E0,1.519120216E0,2.472802687E0
4.393437158E1,1.538151860E0,-1.361403584E0,1.208823323E0,2.383397720E0
4.394435358E1,1.448733330E0,-1.595259070E0,9.940792918E-1,2.373156843E0
4.395433558E1,1.372833490E0,-1.773972631E0,9.219433069E-1,2.425207238E0
4.396431658E1,1.336360097E0,-1.919285655E0,9.756754637E-1,2.534059657E0
4.397429858E1,1.359007955E0,-2.032402515E0,1.108418822E0,2.684428224E0
4.398428058E1,1.412169695E0,-2.092827797E0,1.203603148E0,2.796929026E0
4.399426258E1,1.397960067E0,-2.168514013E0,1.182817936E0,2.838274765E0
4.400424458E1,1.277219296E0,-2.234973669E0,9.936122298E-1,2.759286446E0
4.401422558E1,1.043961763E0,-2.265098095E0,6.599982977E-1,2.579946375E0
4.402420758E1,7.438430786E-1,-2.219963789E0,2.439565063E-1,2.353944886E0
4.403418958E1,4.592888355E-1,-2.019632816E0,-2.139308900E-1,2.082217417E0
4.404417158E1,2.390303761E-1,-1.667115331E0,-6.448701024E-1,1.803404141E0
4.405415358E1,1.080715656E-1,-1.220294118E0,-9.857576489E-1,1.572423397E0
4.406413458E1,6.081600487E-2,-7.744919658E-1,-1.201812029E0,1.431044564E0
4.407411658E1,8.640977740E-2,-4.064721465E-1,-1.293075919E0,1.358208963E0
4.408409858E1,1.823046207E-1,-1.382070929E-1,-1.318480849E0,1.338180827E0
4.409408058E1,3.219221830E-1,-9.794260375E-3,-1.294612527E0,1.334073242E0
4.410406158E1,4.990524054E-1,5.081600510E-3,-1.252663374E0,1.348423025E0
4.411404358E1,6.965835690E-1,-8.523018658E-2,-1.210086346E0,1.398857326E0
4.412402558E1,9.091283679E-1,-2.208785713E-1,-1.180147290E0,1.506004435E0
4.413400758E1,1.127482414E0,-3.658027351E-1,-1.161723256E0,1.659707552E0
4.414398958E1,1.314400315E0,-5.130318403E-1,-1.155985713E0,1.824048472E0
4.415397058E1,1.447922230E0,-6.454575062E-1,-1.177277923E0,1.974608185E0
4.416395258E1,1.531605363E0,-7.460467219E-1,-1.226032853E0,2.098941937E0
4.417393458E1,1.576259375E0,-8.094390035E-1,-1.296970606E0,2.195886579E0
4.418391658E1,1.588613868E0,-8.525894284E-1,-1.380330443E0,2.270663975E0
4.419389858E1,1.575009823E0,-8.704800010E-1,-1.469809651E0,2.323517115E0
4.420387958E1,1.537648082E0,-8.581540585E-1,-1.538300753E0,2.338195718E0
4.421386158E1,1.489575624E0,-8.343595266E-1,-1.584373951E0,2.329212781E0
4.422384358E1,1.432523251E0,-8.190599084E-1,-1.593954802E0,2.294269798E0
4.423382558E1,1.363616943E0,-7.930621505E-1,-1.559592605E0,2.218271362E0
4.424380758E1,1.281228781E0,-7.743555903E-1,-1.506273627E0,2.123684065E0
4.425378858E1,1.184140325E0,-7.926760316E-1,-1.425058961E0,2.015270861E0
4.426377058E1,1.064296246E0,-8.342463374E-1,-1.340886712E0,1.904381953E0
4.427375258E1,9.311845303E-1,-9.056891203E-1,-1.278905988E0,1.822903710E0
4.428373458E1,7.808421850E-1,-9.794424772E-1,-1.245799661E0,1.766646223E0
4.429371658E1,6.297860742E-1,-1.041560411E0,-1.229717612E0,1.730226574E0
4.430369758E1,4.936018884E-1,-1.102213860E0,-1.207853317E0,1.708047966E0
4.431367958E1,3.815611005E-1,-1.120691419E0,-1.159110308E0,1.656826736E0
4.432366158E1,2.857870758E-1,-1.089354873E0,-1.096108794E0,1.571566982E0
4.433364358E1,1.893939674E-1,-1.024114370E0,-1.000036836E0,1.443867719E0
4.434362558E1,6.634263694E-2,-9.364057183E-1,-8.845301867E-1,1.289825828E0
4.435360658E1,-7.195132971E-2,-8.350895047E-1,-7.819244862E-1,1.146279799E0
4.436358858E1,-2.162927836E-1,-7.202507854E-1,-7.089377046E-1,1.033506861E0
4.437357058E1,-3.650377691E-1,-5.801064372E-1,-6.936447620E-1,9.751508126E-1
4.438355258E1,-5.202671289E-1,-4.067077935E-1,-7.320604920E-1,9.859014549E-1
4.439353458E1,-6.754303575E-1,-2.083598077E-1,-7.918689847E-1,1.061450171E0
4.440351558E1,-8.201032877E-1,1.797040924E-2,-8.254773021E-1,1.163746155E0
4.441349758E1,-9.544624090E-1,2.741398513E-1,-8.147184253E-1,1.284491051E0
4.442347958E1,-1.071929812E0,5.441360474E-1,-7.578088641E-1,1.421053073E0
4.443346158E1,-1.159001827E0,7.736113071E-1,-6.679748297E-1,1.545299344E0
4.444344358E1,-1.191072226E0,9.489011168E-1,-5.552168489E-1,1.620904724E0
4.445342458E1,-1.210489392E0,1.075257182E0,-4.215455353E-1,1.673069997E0
4.446340658E1,-1.246514201E0,1.139169812E0,-2.692601383E-1,1.709972671E0
4.447338858E1,-1.292880416E0,1.120339394E0,-1.040722504E-1,1.713922740E0
4.448337058E1,-1.367700815E0,1.059754133E0,1.208237931E-1,1.734440178E0
4.449335258E1,-1.476917386E0,9.992239475E-1,4.506741166E-1,1.839250016E0
4.450333358E1,-1.584907174E0,9.623758197E-1,8.696379662E-1,2.048015664E0
4.451331558E1,-1.626060724E0,1.025505304E0,1.297005773E0,2.319042600E0
4.452329758E1,-1.588730812E0,1.138348818E0,1.688170791E0,2.582600287E0
4.453327958E1,-1.471458435E0,1.272541761E0,2.010122538E0,2.797346077E0
4.454326158E1,-1.298743844E0,1.409531355E0,2.237919331E0,2.946488952E0
4.455324258E1,-1.102525830E0,1.478368163E0,2.379750729E0,3.010705758E0
4.456322458E1,-9.067528248E-1,1.464633942E0,2.442404270E0,2.988760928E0
4.457320658E1,-6.813343763E-1,1.385216594E0,2.412260294E0,2.863920612E0
4.458318858E1,-4.123261273E-1,1.248097420E0,2.320938587E0,2.667304994E0
4.459317058E1,-1.220799237E-1,1.037766576E0,2.179048538E0,2.416633093E0
4.460315158E1,1.749672294E-1,7.402328253E-1,1.984454632E0,2.125233717E0
4.461313358E1,4.577278197E-1,3.581941426E-1,1.756076813E0,1.849763113E0
4.462311558E1,6.987346411E-1,-5.789946020E-2,1.501851320E0,1.657449798E0
4.463309758E1,8.741932511E-1,-4.590141475E-1,1.244379640E0,1.588517710E0
4.464307958E1,9.290391207E-1,-7.979472280E-1,9.881018400E-1,1.573587847E0
4.465306058E1,8.573383093E-1,-1.026605129E0,7.402875423E-1,1.528716034E0
4.466304258E1,6.632102728E-1,-1.105097771E0,5.351493955E-1,1.395519195E0
4.467302458E1,3.662444055E-1,-9.974805713E-1,3.812170923E-1,1.128906075E0
4.468300658E1,1.745115267E-3,-7.151036859E-1,2.753276229E-1,7.662777740E-1
4.469298858E1,-4.024761319E-1,-3.149853349E-1,2.098636478E-1,5.524903154E-1
4.470296958E1,-8.066015244E-1,1.174920425E-1,1.707425416E-1,8.328045477E-1
4.471295158E1,-1.162160516E0,5.199622512E-1,1.387220174E-1,1.280711367E0
4.472293358E1,-1.438767314E0,8.510099649E-1,9.799402952E-2,1.674476687E0
4.473291558E1,-1.623787999E0,1.086344123E0,5.532353744E-2,1.954454326E0
4.474289758E1,-1.715517879E0,1.221971035E0,1.794120483E-2,2.106308783E0
4.475287858E1,-1.711773038E0,1.269456029E0,-3.294043709E-3,2.131125617E0
4.476286058E1,-1.627074480E0,1.238990188E0,1.264291443E-2,2.045147401E0
4.477284258E1,-1.495718837E0,1.132127047E0,5.951614678E-2,1.876813432E0
4.478282458E1,-1.336421132E0,9.561598897E-1,1.344459057E-1,1.648738572E0
4.479280658E1,-1.159013033E0,7.623054385E-1,2.295481861E-1,1.406098560E0
4.480278721E1,-9.823392630E-1,5.419149995E-1,3.412989676E-1,1.172666738E0
4.481276921E1,-8.204456568E-1,3.174190819E-1,4.705607891E-1,9.976539508E-1
4.482275121E1,-6.731002927E-1,1.275244802E-1,5.973541737E-1,9.089326190E-1
4.483273321E1,-5.445282459E-1,-8.201124147E-3,7.031235099E-1,8.893598480E-1
4.484271521E1,-4.310927689E-1,-8.492339402E-2,7.958406806E-1,9.090738953E-1
4.485269621E1,-3.355441391E-1,-1.295073777E-1,8.856304884E-1,9.558783354E-1
4.486267821E1,-2.485123575E-1,-1.430753022E-1,9.603071809E-1,1.002206972E0
4.487266021E1,-1.773952991E-1,-1.097647548E-1,1.018271685E0,1.039420328E0
4.488264221E1,-1.137831882E-1,-5.767044425E-2,1.077522159E0,1.085046772E0
4.489262421E1,-6.039480120E-2,5.258720368E-3,1.134938359E0,1.136556319E0
4.490260521E1,-6.098039448E-3,6.696419418E-2,1.186663508E0,1.188567067E0
4.491258721E1,5.001103505E-2,1.084993929E-1,1.242157102E0,1.247889213E0
4.492256921E1,1.053506508E-1,1.253638715E-1,1.282887340E0,1.293296094E0
4.493255121E1,1.846116483E-1,1.018992886E-1,1.287992954E0,1.305140137E0
4.494253321E1,2.798177898E-1,6.480301917E-2,1.226506591E0,1.259688789E0
4.495251421E1,3.624586165E-1,-4.490565509E-3,1.129135013E0,1.185893035E0
4.496249621E1,3.934177756E-1,-9.585272521E-2,1.026767492E0,1.103728578E0
4.497247821E1,3.873793483E-1,-2.185975611E-1,9.220432043E-1,1.023724242E0
4.498246021E1,3.570905328E-1,-3.758873343E-1,7.986854911E-1,9.522097723E-1
4.499244221E1,3.430093229E-1,-5.547713041E-1,6.446934938E-1,9.170912149E-1
4.500242321E1,3.726376593E-1,-7.067328095E-1,4.918570518E-1,9.382182308E-1
4.501240521E1,4.517109096E-1,-8.414189816E-1,3.609735966E-1,1.020945927E0
4.502238721E1,5.525510907E-1,-9.418370128E-1,2.732388377E-1,1.125623884E0
4.503236921E1,6.213799715E-1,-1.048213482E0,2.160192132E-1,1.237549544E0
4.504235121E1,6.224146485E-1,-1.134846091E0,1.477108449E-1,1.302725658E0
4.505233221E1,5.616497993E-1,-1.205513000E0,6.440165453E-5,1.329929357E0
4.506231421E1,4.516061544E-1,-1.263665080E0,-1.936044544E-1,1.355831936E0
4.507229621E1,3.376345932E-1,-1.251793504E0,-4.578273296E-1,1.374987258E0
4.508227821E1,2.239053845E-1,-1.162297487E0,-7.458866239E-1,1.399076812E0
4.509226021E1,1.682839245E-1,-9.851659536E-1,-1.032314062E0,1.436852031E0
4.510224121E1,1.862303913E-1,-7.514938712E-1,-1.275610805E0,1.492182201E0
4.511222321E1,2.652698159E-1,-5.101265311E-1,-1.439666390E0,1.550237552E0
4.512220521E1,3.756741285E-1,-3.464526534E-1,-1.515384316E0,1.599234229E0
4.513218721E1,5.057293177E-1,-2.707794607E-1,-1.532818437E0,1.636647799E0
4.514216921E1,6.632113457E-1,-2.659155130E-1,-1.503062606E0,1.664258858E0
4.515215021E1,8.241722584E-1,-3.825063109E-1,-1.435011625E0,1.698478541E0
4.516213221E1,9.930276275E-1,-5.578990579E-1,-1.348244309E0,1.764969673E0
4.517211421E1,1.187086463E0,-7.559583783E-1,-1.254498124E0,1.885315062E0
4.518209621E1,1.394786119E0,-9.676656723E-1,-1.199571848E0,2.078648068E0
4.519207721E1,1.605558038E0,-1.120249510E0,-1.199064255E0,2.295763634E0
4.520205921E1,1.810102820E0,-1.202854753E0,-1.257562399E0,2.510935077E0
4.521204121E1,1.971360445E0,-1.243267894E0,-1.344649911E0,2.690736041E0
4.522202321E1,2.084223747E0,-1.252715826E0,-1.447504640E0,2.829939090E0
4.523200521E1,2.131972551E0,-1.231195807E0,-1.562014937E0,2.915654428E0
4.524198721E1,2.114248514E0,-1.185950041E0,-1.666721821E0,2.941850762E0
4.525196821E1,2.039797544E0,-1.118462920E0,-1.764099479E0,2.919551386E0
4.526195021E1,1.926697731E0,-1.025635958E0,-1.852562785E0,2.862880042E0
4.527193221E1,1.763337135E0,-9.271962643E-1,-1.928180099E0,2.772531200E0
4.528191421E1,1.550489664E0,-8.479936719E-1,-1.980101228E0,2.654036989E0
4.529189521E1,1.312047482E0,-7.822362185E-1,-1.995236278E0,2.512833042E0
4.530187721E1,1.052238822E0,-7.144507766E-1,-1.982027769E0,2.355011789E0
4.531185921E1,8.016039133E-1,-6.658589840E-1,-1.925227880E0,2.189164090E0
4.532184121E1,5.696517229E-1,-6.283940673E-1,-1.842661858E0,2.028493261E0
4.533182321E1,3.718904257E-1,-5.778400898E-1,-1.731732249E0,1.863088361E0
4.534180421E1,2.233214229E-1,-5.070319772E-1,-1.603177190E0,1.696210773E0
4.535178621E1,1.230491400E-1,-4.307856560E-1,-1.462218761E0,1.529313924E0
4.536176821E1,7.128006965E-2,-3.519387841E-1,-1.323150873E0,1.371010572E0
4.537175021E1,4.085371643E-2,-2.895904481E-1,-1.191089869E0,1.226469212E0
4.538173221E1,8.817789145E-3,-2.417960614E-1,-1.056079865E0,1.083442555E0
4.539171321E1,-3.574967757E-2,-2.170300037E-1,-9.330804348E-1,9.586548700E-1
4.540169521E1,-1.045778245E-1,-2.011170983E-1,-8.298503757E-1,8.602535990E-1
