"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.876560270E1,-4.049539089E0,-1.120332241E0,-5.366593003E-1,4.235789699E0
2.877058661E1,-4.056996822E0,-1.096181870E0,-5.719321370E-1,4.241219669E0
2.877557052E1,-4.046696663E0,-1.103973389E0,-6.455731988E-1,4.243969354E0
2.878055437E1,-3.997103214E0,-1.229524136E0,-7.546303272E-1,4.249474160E0
2.878555395E1,-3.886921406E0,-1.417791843E0,-8.219403028E-1,4.218278984E0
2.879053854E1,-3.790498257E0,-1.539732933E0,-9.573231339E-1,4.201799867E0
2.879552322E1,-3.717233181E0,-1.729017735E0,-9.763765335E-1,4.214336957E0
2.880050786E1,-3.602537155E0,-1.983029842E0,-1.062901020E0,4.247403900E0
2.880547776E1,-3.489507675E0,-2.246684551E0,-1.121158481E0,4.298982627E0
2.881046166E1,-3.296791553E0,-2.543797970E0,-1.081842899E0,4.302339679E0
2.881544557E1,-3.098699570E0,-2.781230450E0,-1.124471188E0,4.312959226E0
2.882042948E1,-2.981401920E0,-2.973567009E0,-1.122284651E0,4.357795429E0
2.882542854E1,-2.887232780E0,-3.242503166E0,-1.080014467E0,4.473965932E0
2.883041322E1,-2.744276047E0,-3.494515896E0,-1.052918434E0,4.566325612E0
2.883539786E1,-2.619506359E0,-3.703385353E0,-1.012651443E0,4.647831708E0
2.884038255E1,-2.474584579E0,-3.862007141E0,-9.284276366E-1,4.679812590E0
2.884538005E1,-2.347966671E0,-4.004294395E0,-8.842248917E-1,4.725375620E0
2.885036536E1,-2.361647129E0,-3.991827488E0,-8.517185450E-1,4.715664146E0
2.885535067E1,-2.398001194E0,-3.958209038E0,-7.086862326E-1,4.681886873E0
2.886033599E1,-2.420945168E0,-3.934300423E0,-5.820633769E-1,4.656016870E0
2.886531661E1,-2.365905285E0,-3.877109528E0,-4.290271401E-1,4.562187019E0
2.887030171E1,-2.290410042E0,-3.746235847E0,-2.930144072E-1,4.400695244E0
2.887528677E1,-2.242367268E0,-3.649550915E0,-2.124409676E-1,4.288655268E0
2.888027187E1,-2.169202805E0,-3.611034393E0,-1.345046759E-1,4.214629486E0
2.888524994E1,-2.066221714E0,-3.590053082E0,-8.535599709E-2,4.143071197E0
2.889023468E1,-1.928699493E0,-3.574633121E0,-1.077353954E-1,4.063187247E0
2.889521937E1,-1.780684948E0,-3.593707561E0,-1.635169983E-1,4.014014291E0
2.890020416E1,-1.514609814E0,-3.628258705E0,-2.625774145E-1,3.940463300E0
2.890518911E1,-1.169003487E0,-3.668941975E0,-3.284347653E-1,3.864657004E0
2.891017385E1,-8.686313629E-1,-3.673190117E0,-4.112468362E-1,3.796836847E0
2.891515859E1,-7.188367844E-1,-3.708445072E0,-4.016823173E-1,3.798768203E0
2.892014333E1,-6.191282272E-1,-3.684016228E0,-3.597494960E-1,3.752960835E0
2.892514192E1,-5.934257507E-1,-3.580937862E0,-4.002416730E-1,3.651775389E0
2.893012734E1,-6.943688393E-1,-3.490395546E0,-2.482988834E-1,3.567444672E0
2.893511281E1,-7.685675621E-1,-3.371319294E0,1.059528589E-1,3.459438667E0
2.894009823E1,-8.972620964E-1,-3.220853806E0,7.811117172E-2,3.344410241E0
2.894507541E1,-1.154230118E0,-3.084164143E0,2.637780905E-1,3.303618396E0
2.895006041E1,-1.216048241E0,-3.027678013E0,2.151488066E-1,3.269846553E0
2.895504541E1,-1.382103920E0,-2.865295887E0,2.426835299E-1,3.190458754E0
2.896003046E1,-1.563765049E0,-2.704673290E0,2.653200626E-1,3.135444701E0
2.896501557E1,-1.691160679E0,-2.542708397E0,3.503736258E-1,3.073784656E0
2.897000057E1,-1.740174770E0,-2.414880276E0,3.953888416E-1,3.002696674E0
2.897498562E1,-1.756242275E0,-2.299464703E0,4.177008867E-1,2.923422460E0
2.897997062E1,-1.775281906E0,-2.210770607E0,5.231325626E-1,2.883192710E0
2.898507062E1,-1.722285748E0,-2.178745747E0,5.781658888E-1,2.836807540E0
2.899017062E1,-1.586054325E0,-2.170908451E0,5.966746807E-1,2.753984840E0
2.899517979E1,-1.436739922E0,-2.154902935E0,6.517927647E-1,2.670704415E0
2.900017651E1,-1.216557980E0,-2.149446487E0,7.314159870E-1,2.575869342E0
2.900508151E1,-9.576234818E-1,-2.148632050E0,8.015254736E-1,2.485177157E0
2.900998651E1,-7.073640823E-1,-2.092160225E0,8.095972538E-1,2.352221517E0
2.901489151E1,-5.234804153E-1,-2.042725563E0,8.678373098E-1,2.280329158E0
2.901984776E1,-4.080700874E-1,-1.949855328E0,9.118255377E-1,2.190863484E0
2.902484151E1,-2.967581749E-1,-1.825958252E0,9.555389881E-1,2.082124807E0
2.902982510E1,-2.569499016E-1,-1.690842152E0,9.910224676E-1,1.976637540E0
2.903480869E1,-2.527327538E-1,-1.618757725E0,9.747635126E-1,1.906413995E0
2.903979229E1,-2.505340576E-1,-1.554586887E0,9.424731731E-1,1.835146693E0
2.904477244E1,-3.437581062E-1,-1.488889217E0,8.559470177E-1,1.751458259E0
2.904975588E1,-4.604701996E-1,-1.390456200E0,7.393324375E-1,1.640735719E0
2.905473932E1,-5.766716003E-1,-1.271174908E0,6.024896502E-1,1.520338633E0
2.905972276E1,-6.395378113E-1,-1.126049042E0,4.646570086E-1,1.375827457E0
2.906471661E1,-7.469158173E-1,-9.596300125E-1,3.641580343E-1,1.269403038E0
2.906970057E1,-8.725762367E-1,-8.604936600E-1,2.320748568E-1,1.247275979E0
2.907468448E1,-9.660878181E-1,-7.302989960E-1,1.405060291E-1,1.219181791E0
2.907966843E1,-1.032092571E0,-6.334104538E-1,8.765149117E-2,1.214127943E0
2.908464880E1,-1.073000431E0,-5.075864792E-1,5.945783854E-2,1.188490300E0
2.908963260E1,-1.098299980E0,-3.790836334E-1,9.667533636E-2,1.165895951E0
2.909461635E1,-1.026859283E0,-2.265195847E-1,1.660336256E-1,1.064574222E0
2.909960010E1,-9.330539703E-1,-1.217975616E-1,2.221291065E-1,9.668328178E-1
2.910459828E1,-8.050913811E-1,-5.063724518E-2,3.536085486E-1,8.807810557E-1
2.910958276E1,-6.531782150E-1,-2.786970139E-2,4.337391853E-1,7.845687871E-1
2.911456724E1,-4.438848495E-1,-2.001953125E-2,4.884957075E-1,6.603503597E-1
2.911955171E1,-2.231512070E-1,-1.111383438E-1,5.679640174E-1,6.202671341E-1
2.912453484E1,-4.139661789E-2,-1.936483383E-1,6.074103713E-1,6.388745715E-1
2.912951921E1,1.370868683E-1,-2.486104965E-1,6.854504347E-1,7.419179785E-1
2.913450364E1,2.643108368E-1,-2.809395790E-1,7.781177759E-1,8.684782891E-1
2.913948807E1,3.449602127E-1,-2.740092278E-1,8.686807752E-1,9.740045659E-1
2.914447718E1,4.389805794E-1,-2.923221588E-1,9.880436659E-1,1.119993964E0
2.914946182E1,5.199866295E-1,-3.023705482E-1,1.105168939E0,1.258257695E0
2.915444645E1,5.999445915E-1,-3.208670616E-1,1.215293407E0,1.392776813E0
2.915943109E1,6.239361763E-1,-3.237729073E-1,1.280378819E0,1.460648885E0
2.916441823E1,7.069330215E-1,-3.492813110E-1,1.357485890E0,1.569878872E0
2.916940302E1,7.674450874E-1,-3.711233139E-1,1.391502261E0,1.631864890E0
2.917438776E1,8.319382668E-1,-4.155006409E-1,1.384652376E0,1.667940126E0
2.917937255E1,9.028663635E-1,-4.703817368E-1,1.336671233E0,1.680213270E0
2.918435448E1,9.635319710E-1,-5.022420883E-1,1.285546303E0,1.683232091E0
2.918933911E1,9.975132942E-1,-5.132827759E-1,1.216746092E0,1.654981278E0
2.919432375E1,1.042930126E0,-5.299510956E-1,1.194611788E0,1.672019359E0
2.919930838E1,1.099873066E0,-4.756498337E-1,1.089674473E0,1.619677123E0
2.920428609E1,1.053689003E0,-3.503484726E-1,1.055130124E0,1.531765043E0
2.920927036E1,1.034000397E0,-2.710371017E-1,1.019314647E0,1.477030900E0
2.921425463E1,1.057518482E0,-2.328805923E-1,9.963842630E-1,1.471516330E0
2.921923885E1,1.107519150E0,-1.449365616E-1,9.644965529E-1,1.475757051E0
2.922422624E1,1.138349056E0,2.167701721E-3,9.521380663E-1,1.484051943E0
2.922921067E1,1.130784512E0,1.508779526E-1,9.685178995E-1,1.496484109E0
2.923419510E1,1.084747314E0,3.465566635E-1,9.610139132E-1,1.490075836E0
2.923917953E1,9.737353325E-1,5.388035774E-1,9.250480533E-1,1.447129467E0
2.924417093E1,8.554744720E-1,7.756247520E-1,8.966959119E-1,1.462017061E0
2.924915572E1,7.275590897E-1,9.995880127E-1,7.901260853E-1,1.467248328E0
2.925414052E1,6.093678474E-1,1.218034267E0,7.107604742E-1,1.536267262E0
2.925912531E1,5.416593552E-1,1.414317608E0,6.300684214E-1,1.640327824E0
2.926410869E1,4.718742371E-1,1.547894955E0,5.028640628E-1,1.694554913E0
2.926909343E1,4.430913925E-1,1.681066513E0,4.109408259E-1,1.786389366E0
2.927407812E1,4.529194832E-1,1.794749260E0,3.330046535E-1,1.880732055E0
2.927906286E1,5.156006813E-1,1.898511887E0,2.405507565E-1,1.981932419E0
2.928405145E1,5.711722374E-1,1.970796108E0,1.504857540E-1,2.057406374E0
2.928903635E1,6.600732803E-1,1.980449677E0,4.622179270E-2,2.088064681E0
2.929402125E1,7.271652222E-1,2.004019260E0,-6.028926373E-2,2.132720622E0
2.929900614E1,7.940444946E-1,2.027189255E0,-1.401759982E-1,2.181662725E0
2.930398682E1,8.775534630E-1,2.033280373E0,-2.006419897E-1,2.223642589E0
2.930897151E1,9.825205803E-1,2.027141094E0,-2.799257040E-1,2.270023371E0
2.931395619E1,1.116066933E0,2.047032833E0,-3.325891495E-1,2.355114511E0
2.931894088E1,1.277942181E0,2.061728001E0,-3.635213077E-1,2.452754840E0
2.932393255E1,1.456206322E0,2.061697483E0,-4.516772628E-1,2.564204694E0
2.932891765E1,1.609610558E0,2.039543152E0,-5.225496292E-1,2.650215186E0
2.933390265E1,1.778916836E0,2.019244194E0,-6.097934246E-1,2.759300680E0
2.933888770E1,1.932783604E0,2.012670517E0,-6.893610358E-1,2.874319695E0
2.934386937E1,2.016067505E0,1.991057396E0,-7.970503569E-1,2.943488918E0
2.934885421E1,2.090981960E0,1.942490578E0,-9.039103389E-1,2.993748337E0
2.935383911E1,2.155229568E0,1.890978813E0,-9.859904051E-1,3.031994796E0
2.935882401E1,2.204207420E0,1.908384800E0,-1.011978745E0,3.086189216E0
2.936381515E1,2.266520023E0,1.939625740E0,-1.029444575E0,3.155791052E0
2.936880031E1,2.365981817E0,1.958403587E0,-1.014080524E0,3.234435636E0
2.937378546E1,2.466828108E0,1.971992493E0,-1.011339664E0,3.316142823E0
2.937877067E1,2.609464169E0,1.954039097E0,-9.252321720E-1,3.388750007E0
2.938375317E1,2.767301559E0,1.945147514E0,-8.682428598E-1,3.492191638E0
2.938873822E1,2.923601151E0,1.899897575E0,-8.212206960E-1,3.582102443E0
2.939372328E1,3.075828314E0,1.842206478E0,-7.577576041E-1,3.664511033E0
2.939870838E1,3.238192081E0,1.791165829E0,-6.779525876E-1,3.762151338E0
2.940370093E1,3.398627281E0,1.763458729E0,-6.059285402E-1,3.876545302E0
2.940868630E1,3.554657459E0,1.720743656E0,-5.252096653E-1,3.984017266E0
2.941367177E1,3.651374340E0,1.663094997E0,-4.380949140E-1,4.036130163E0
2.941865718E1,3.738991499E0,1.621584892E0,-3.231761456E-1,4.088280545E0
2.942362562E1,3.786278009E0,1.682203293E0,-1.926081777E-1,4.147626670E0
2.942861020E1,3.810330391E0,1.799484253E0,-5.637925863E-2,4.214254369E0
2.943359479E1,3.844587803E0,1.887245178E0,9.021323919E-2,4.283770321E0
2.943857932E1,3.838889360E0,2.026847839E0,2.303173542E-1,4.347209423E0
2.944356942E1,3.838843822E0,2.146524429E0,4.091223478E-1,4.417201616E0
2.944855427E1,3.810970545E0,2.255820751E0,5.614619851E-1,4.464018741E0
2.945353911E1,3.829603434E0,2.354809284E0,7.373806834E-1,4.555734792E0
2.945852395E1,3.863469124E0,2.462555408E0,9.268957973E-1,4.674367190E0
2.946350989E1,3.902981758E0,2.461859703E0,1.127263188E0,4.750236004E0
2.946849479E1,3.967044830E0,2.460371494E0,1.276142836E0,4.839360817E0
2.947347968E1,4.033944130E0,2.410197258E0,1.423670053E0,4.910050151E0
2.947846458E1,4.098989964E0,2.301863194E0,1.552862883E0,4.950926783E0
2.948344979E1,4.152516842E0,2.152130127E0,1.682669163E0,4.970556882E0
2.948843468E1,4.184992790E0,2.030397415E0,1.829706430E0,4.998450154E0
2.949341963E1,4.206030369E0,1.864897728E0,1.907753587E0,4.980768891E0
2.949840453E1,4.220746040E0,1.722765923E0,1.974257350E0,4.967928305E0
2.950346906E1,4.241172791E0,1.575315475E0,2.031764030E0,4.959559513E0
2.950845796E1,4.293900490E0,1.393967628E0,2.015621662E0,4.944032549E0
2.951344687E1,4.390737534E0,1.248068333E0,1.988206863E0,4.978877101E0
2.951843583E1,4.462211609E0,1.116057396E0,1.952456355E0,4.996899276E0
2.952349474E1,4.611430645E0,9.478149414E-1,1.860794306E0,5.062232828E0
2.952848718E1,4.771666050E0,7.794141769E-1,1.756778717E0,5.144176787E0
2.953347963E1,4.927917004E0,6.464548111E-1,1.635700703E0,5.232378676E0
2.953847203E1,5.115889549E0,5.870866776E-1,1.497744083E0,5.362856887E0
2.954337703E1,5.266170502E0,6.083917618E-1,1.374364018E0,5.476455856E0
2.954828203E1,5.306483269E0,6.478576660E-1,1.327984810E0,5.508359819E0
2.955324567E1,5.313259602E0,7.412118912E-1,1.286752701E0,5.516870052E0
2.955822880E1,5.308039665E0,8.692159653E-1,1.276859283E0,5.528217716E0
2.956321317E1,5.271894455E0,9.744892120E-1,1.247968197E0,5.504536764E0
2.956819640E1,5.228652000E0,1.104791164E0,1.247751832E0,5.487827429E0
2.957317963E1,5.161398888E0,1.200187206E0,1.292776346E0,5.454517255E0
2.957816281E1,5.089428902E0,1.277469635E0,1.294302225E0,5.404575234E0
2.958316000E1,5.031662464E0,1.274350166E0,1.343163490E0,5.361500132E0
2.958814390E1,4.969280243E0,1.212548256E0,1.381798983E0,5.298432583E0
2.959312776E1,4.899873257E0,1.068162918E0,1.431595802E0,5.215284891E0
2.959811166E1,4.869026184E0,8.293685913E-1,1.466273069E0,5.152205834E0
2.960308520E1,4.857893467E0,5.035820007E-1,1.493121386E0,5.107067186E0
2.960806859E1,4.849674225E0,1.554126740E-1,1.552750587E0,5.094558624E0
2.961305198E1,4.854107857E0,-2.126779556E-1,1.570952058E0,5.106416098E0
2.961803536E1,4.878163815E0,-5.386276245E-1,1.667339325E0,5.183302262E0
2.962303994E1,4.864309788E0,-7.724075317E-1,1.748250484E0,5.226327856E0
2.962802437E1,4.829748631E0,-9.737558365E-1,1.859052539E0,5.265999298E0
2.963300880E1,4.726666451E0,-1.123672485E0,1.927589059E0,5.226816925E0
2.963799328E1,4.588682175E0,-1.243793488E0,2.044479609E0,5.175222044E0
2.964297432E1,4.444840908E0,-1.341228485E0,2.109076023E0,5.099382925E0
2.964795859E1,4.312128544E0,-1.418318748E0,2.142923355E0,5.019780987E0
2.965294286E1,4.171599865E0,-1.503724098E0,2.191429377E0,4.946290965E0
2.965792713E1,4.061621189E0,-1.654773712E0,2.176047325E0,4.895939612E0
2.966289583E1,3.939490318E0,-1.775541306E0,2.108995914E0,4.808325557E0
2.966787932E1,3.833652973E0,-1.882950783E0,2.000255823E0,4.716293261E0
2.967286281E1,3.775476456E0,-2.041382790E0,1.855140686E0,4.675790107E0
2.967784630E1,3.705193043E0,-2.167017937E0,1.690786958E0,4.613370000E0
2.968285713E1,3.689427853E0,-2.269649506E0,1.529133320E0,4.593629879E0
2.968784198E1,3.637909412E0,-2.358401299E0,1.373174310E0,4.547752111E0
2.969282682E1,3.579175949E0,-2.376041412E0,1.232393622E0,4.469325151E0
2.969781171E1,3.498770714E0,-2.360960960E0,1.133374095E0,4.370362686E0
2.970279796E1,3.386964321E0,-2.279853821E0,1.071364164E0,4.221028539E0
2.970778291E1,3.270134449E0,-2.123243332E0,1.070100546E0,4.043149359E0
2.971276781E1,3.146062374E0,-1.984393120E0,1.150962114E0,3.893615069E0
2.971775270E1,2.983399391E0,-1.844392776E0,1.220338225E0,3.713715394E0
2.972273484E1,2.801411152E0,-1.727140427E0,1.352208495E0,3.558003135E0
2.972771963E1,2.626436710E0,-1.661367416E0,1.462462187E0,3.434691709E0
2.973270442E1,2.463304996E0,-1.560928345E0,1.574953198E0,3.314339509E0
2.973768921E1,2.321548462E0,-1.552685261E0,1.715689182E0,3.277805386E0
2.974267281E1,2.191539764E0,-1.545739651E0,1.815154195E0,3.238354884E0
2.974765755E1,2.099579334E0,-1.554485321E0,1.870889068E0,3.213235736E0
2.975264224E1,1.973803043E0,-1.648401260E0,1.978284955E0,3.244493263E0
2.975762698E1,1.866726398E0,-1.767780781E0,2.036732674E0,3.279938463E0
2.976261338E1,1.744852543E0,-1.888767719E0,2.005449295E0,3.260947833E0
2.976759812E1,1.627407551E0,-2.013785362E0,1.920213819E0,3.223508637E0
2.977258291E1,1.466695786E0,-2.183411121E0,1.805117130E0,3.190129857E0
2.977756776E1,1.351191044E0,-2.337882519E0,1.586252809E0,3.131710376E0
2.978255968E1,1.189815521E0,-2.472576141E0,1.345388889E0,3.056037469E0
2.978754484E1,9.591221809E-1,-2.541711330E0,1.078131199E0,2.922769017E0
2.979253000E1,7.045559883E-1,-2.595611572E0,8.184293509E-1,2.811303110E0
2.979751510E1,4.550538063E-1,-2.617356777E0,5.473530293E-1,2.712420654E0
2.980261510E1,1.829895973E-1,-2.593962669E0,3.126838207E-1,2.619140831E0
2.980762849E1,-6.797838211E-2,-2.570171833E0,1.205558777E-1,2.573895497E0
2.981262052E1,-3.343806267E-1,-2.520259857E0,-9.611523151E-2,2.544161608E0
2.981761255E1,-5.566673279E-1,-2.475502968E0,-2.725093365E-1,2.551911988E0
2.982251755E1,-7.860784531E-1,-2.405609131E0,-3.844493628E-1,2.559819513E0
2.982742255E1,-9.997010231E-1,-2.285312653E0,-5.087567568E-1,2.545759119E0
2.983239989E1,-1.198423862E0,-2.184937477E0,-5.785801411E-1,2.558305399E0
2.983738343E1,-1.362257957E0,-2.067550659E0,-6.152412891E-1,2.551280916E0
2.984237541E1,-1.483905315E0,-1.980778217E0,-6.117142439E-1,2.549441438E0
2.984735932E1,-1.560882568E0,-1.926766396E0,-5.657545328E-1,2.543395629E0
2.985234323E1,-1.624527931E0,-1.884215832E0,-4.754370451E-1,2.532864127E0
2.985732724E1,-1.696618080E0,-1.860565662E0,-3.386203051E-1,2.540645824E0
2.986231546E1,-1.729408741E0,-1.843987942E0,-2.321903706E-1,2.538711975E0
2.986729958E1,-1.818485260E0,-1.817735195E0,-5.868101120E-2,2.571865732E0
2.987228374E1,-1.889863968E0,-1.779766560E0,1.384063959E-1,2.599675202E0
2.987726786E1,-1.986631870E0,-1.787531376E0,3.302425146E-1,2.692774541E0
2.988225052E1,-2.116158962E0,-1.822257996E0,4.972527027E-1,2.836549525E0
2.988723463E1,-2.228088379E0,-1.852752209E0,5.986447334E-1,2.958959967E0
2.989221869E1,-2.365579128E0,-1.879135609E0,6.919462681E-1,3.099339427E0
2.989720276E1,-2.552438259E0,-1.889396191E0,7.340351343E-1,3.259381323E0
2.990220593E1,-2.707435608E0,-1.960323811E0,7.487118244E-1,3.425441053E0
2.990719093E1,-2.830197334E0,-2.012304306E0,7.266420126E-1,3.547871783E0
2.991217598E1,-2.959273815E0,-2.083855152E0,6.515014172E-1,3.677527417E0
2.991716104E1,-3.070606709E0,-2.153200626E0,5.138840675E-1,3.785363302E0
2.992213020E1,-3.185635090E0,-2.186634541E0,3.666633368E-1,3.881247679E0
2.992711442E1,-3.295095921E0,-2.261106491E0,2.148163319E-1,4.002050193E0
2.993209869E1,-3.429852486E0,-2.321137905E0,6.332552433E-2,4.141929426E0
2.993708296E1,-3.549204350E0,-2.304403782E0,-7.073342800E-2,4.232272619E0
2.994207968E1,-3.622227192E0,-2.287638664E0,-1.823960543E-1,4.288016885E0
2.994706463E1,-3.725288391E0,-2.306266308E0,-3.001840115E-1,4.391668057E0
2.995204948E1,-3.827355862E0,-2.319632053E0,-4.311021566E-1,4.496131095E0
2.995703432E1,-3.899754524E0,-2.368413925E0,-5.441457033E-1,4.594949882E0
2.996201708E1,-3.918447971E0,-2.418785095E0,-6.346198320E-1,4.648386620E0
2.996700187E1,-3.933716297E0,-2.456316471E0,-7.407565117E-1,4.696417222E0
2.997198661E1,-3.969627380E0,-2.536226749E0,-8.314492702E-1,4.783481530E0
2.997697140E1,-4.021281242E0,-2.600962639E0,-9.452387691E-1,4.881514704E0
2.998195781E1,-4.107757092E0,-2.652933121E0,-1.013023853E0,4.993790123E0
2.998694265E1,-4.214501858E0,-2.696718693E0,-1.092601776E0,5.121337351E0
2.999192750E1,-4.339068890E0,-2.703625202E0,-1.126833200E0,5.235156266E0
2.999691239E1,-4.440712929E0,-2.690273762E0,-1.132625818E0,5.314164607E0
3.000201239E1,-4.539305687E0,-2.710787773E0,-1.098362446E0,5.400006160E0
3.000711239E1,-4.677200794E0,-2.701430798E0,-1.045352697E0,5.501517780E0
3.001214432E1,-4.827545166E0,-2.728067875E0,-1.014255524E0,5.637043634E0
3.001714166E1,-4.981061935E0,-2.774487495E0,-9.190940857E-1,5.775248289E0
3.002204666E1,-5.103979111E0,-2.784804344E0,-8.146568537E-1,5.871064962E0
3.002695166E1,-5.227995872E0,-2.781693935E0,-7.391964197E-1,5.967928731E0
3.003185666E1,-5.389032364E0,-2.765173912E0,-6.615086794E-1,6.093065757E0
3.003677078E1,-5.553611755E0,-2.763919115E0,-5.623434782E-1,6.228810688E0
3.004177406E1,-5.686248779E0,-2.750080109E0,-4.657465219E-1,6.333505002E0
3.004675635E1,-5.822307110E0,-2.731805325E0,-4.120928049E-1,6.444520222E0
3.005173864E1,-5.928434372E0,-2.721201658E0,-3.605724573E-1,6.533091540E0
3.005672093E1,-6.050074577E0,-2.675058126E0,-3.111711740E-1,6.622398800E0
3.006171567E1,-6.180122375E0,-2.627015829E0,-2.782248259E-1,6.721051539E0
3.006669864E1,-6.265840530E0,-2.634003639E0,-2.878638506E-1,6.803058012E0
3.007168151E1,-6.316888809E0,-2.638502836E0,-3.423055410E-1,6.854338373E0
3.007666442E1,-6.309464455E0,-2.666901112E0,-4.726070166E-1,6.866226084E0
3.008163901E1,-6.286569595E0,-2.766668558E0,-6.165693998E-1,6.896054670E0
3.008662151E1,-6.212388515E0,-2.892328024E0,-7.766563892E-1,6.896559114E0
3.009160401E1,-6.156299591E0,-3.027106762E0,-9.316024780E-1,6.923242245E0
3.009658651E1,-6.029850006E0,-3.190089703E0,-1.129112720E0,6.914525215E0
3.010159692E1,-5.921745300E0,-3.350413561E0,-1.333176732E0,6.933231471E0
3.010658078E1,-5.807854652E0,-3.521975040E0,-1.522455454E0,6.960844378E0
3.011156468E1,-5.695420265E0,-3.690553904E0,-1.692250967E0,6.994405868E0
3.011654859E1,-5.598771095E0,-3.848854780E0,-1.811431646E0,7.031444056E0
3.012152255E1,-5.494011879E0,-4.028014183E0,-1.987639427E0,7.096462166E0
3.012650593E1,-5.440851212E0,-4.220702171E0,-2.103813171E0,7.200223509E0
3.013148932E1,-5.353195190E0,-4.402898788E0,-2.200333357E0,7.272116842E0
3.013647270E1,-5.264543533E0,-4.564825058E0,-2.274548531E0,7.329844299E0
3.014147625E1,-5.225092888E0,-4.730290413E0,-2.290495396E0,7.411046636E0
3.014646062E1,-5.222876549E0,-4.822871208E0,-2.226646662E0,7.449596062E0
3.015144505E1,-5.229164124E0,-4.875989437E0,-2.149720907E0,7.465971497E0
3.015642937E1,-5.231956482E0,-4.870302200E0,-2.023493052E0,7.428844882E0
3.016142020E1,-5.262310982E0,-4.872721672E0,-1.914821744E0,7.423063766E0
3.016640494E1,-5.277113914E0,-4.816170692E0,-1.754182696E0,7.356669650E0
3.017138963E1,-5.271538734E0,-4.762822151E0,-1.572716951E0,7.276471266E0
3.017637432E1,-5.267116547E0,-4.758050442E0,-1.391736507E0,7.233152233E0
3.018135661E1,-5.192010880E0,-4.756197453E0,-1.213537931E0,7.145002834E0
3.018634119E1,-5.082197189E0,-4.747859955E0,-1.059557199E0,7.035166230E0
3.019132583E1,-4.961580276E0,-4.785730362E0,-9.465587735E-1,6.958194266E0
3.019631041E1,-4.832578182E0,-4.848495483E0,-8.554533720E-1,6.898805753E0
3.020141041E1,-4.618262291E0,-4.925673485E0,-7.908128500E-1,6.798234391E0
3.020651041E1,-4.445571423E0,-5.022873878E0,-7.701097727E-1,6.751698774E0
3.021161041E1,-4.221108913E0,-5.109227657E0,-7.674568892E-1,6.671653303E0
3.021671041E1,-4.035793304E0,-5.180109024E0,-7.492913008E-1,6.609280941E0
3.022176692E1,-3.858676434E0,-5.231626987E0,-7.448948622E-1,6.543254015E0
3.022667192E1,-3.678251743E0,-5.222254276E0,-7.670455575E-1,6.433493180E0
3.023157692E1,-3.500944614E0,-5.200490475E0,-7.743621469E-1,6.316751626E0
3.023648192E1,-3.365049839E0,-5.166627884E0,-7.645136714E-1,6.213057642E0
3.024138692E1,-3.220214844E0,-5.154191494E0,-7.902185321E-1,6.128614764E0
3.024629192E1,-3.085496902E0,-5.134450436E0,-8.274746537E-1,6.047113916E0
3.025119692E1,-2.915398121E0,-5.121810436E0,-8.857408762E-1,5.959616200E0
3.025612817E1,-2.731254578E0,-5.077713966E0,-9.553065300E-1,5.844274229E0
3.026111802E1,-2.544733524E0,-5.054266930E0,-1.014057636E0,5.748877786E0
3.026610349E1,-2.315750599E0,-4.981132030E0,-1.086411953E0,5.599523915E0
3.027109312E1,-2.108781338E0,-4.922839165E0,-1.150789142E0,5.477738568E0
3.027608276E1,-1.916674614E0,-4.917949677E0,-1.219346881E0,5.417257370E0
3.028107239E1,-1.722736835E0,-4.899705887E0,-1.265784264E0,5.345759982E0
3.028604843E1,-1.543949604E0,-4.856704235E0,-1.326012373E0,5.265896431E0
3.029103739E1,-1.389559746E0,-4.838869095E0,-1.369102120E0,5.217276207E0
3.029602635E1,-1.240517616E0,-4.817786217E0,-1.414266825E0,5.172049752E0
3.030101531E1,-1.099201202E0,-4.812712669E0,-1.452039123E0,5.145761764E0
3.030599250E1,-9.633154869E-1,-4.809619427E0,-1.384762049E0,5.096859983E0
3.031098088E1,-8.518323898E-1,-4.810764790E0,-1.322607517E0,5.061458972E0
3.031596921E1,-8.222465515E-1,-4.735201359E0,-1.182307839E0,4.949350778E0
3.032095760E1,-8.050856590E-1,-4.626093388E0,-9.520186186E-1,4.791162949E0
3.032592604E1,-8.434901237E-1,-4.443094730E0,-6.895602345E-1,4.574719630E0
3.033091338E1,-9.057335854E-1,-4.285941124E0,-3.634201288E-1,4.395647715E0
3.033590078E1,-9.416251183E-1,-4.085402012E0,1.561641693E-4,4.192513266E0
3.034088812E1,-9.749722481E-1,-3.901246071E0,3.053908944E-1,4.032809863E0
3.034587010E1,-1.005812645E0,-3.738369942E0,6.193782687E-1,3.920548219E0
3.035085718E1,-9.048137665E-1,-3.512912273E0,8.727235198E-1,3.731070481E0
3.035584432E1,-8.084540367E-1,-3.277724743E0,1.127375841E0,3.559220941E0
3.036083140E1,-6.810407639E-1,-3.057013512E0,1.340442896E0,3.406748492E0
3.036580953E1,-4.511599541E-1,-2.858329773E0,1.468893528E0,3.245187605E0
3.037079619E1,-1.907238960E-1,-2.676965237E0,1.606133699E0,3.127648309E0
3.037578286E1,1.211357117E-1,-2.504014492E0,1.699542284E0,3.028730165E0
3.038076948E1,4.122452736E-1,-2.354197979E0,1.823184252E0,3.006026465E0
