"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.344271124E1,-1.213809013E0,-1.151630402E0,9.242012501E-1,1.911474000E0
3.344748192E1,-1.207633018E0,-1.261782169E0,8.408191204E-1,1.938413925E0
3.345225333E1,-1.167377472E0,-1.365825176E0,7.567920685E-1,1.949610938E0
3.345702562E1,-1.162612915E0,-1.463926673E0,7.563142776E-1,2.016621278E0
3.346179697E1,-1.186257362E0,-1.543964863E0,7.465367317E-1,2.085270035E0
3.346656765E1,-1.269451141E0,-1.608167768E0,7.350585461E-1,2.176699528E0
3.347133906E1,-1.335670471E0,-1.661107183E0,7.365968227E-1,2.255186812E0
3.347611130E1,-1.332433701E0,-1.674189925E0,7.586038113E-1,2.270191889E0
3.348088270E1,-1.355518818E0,-1.633191347E0,8.083817959E-1,2.271172906E0
3.348565333E1,-1.335597038E0,-1.574134469E0,8.740727901E-1,2.241812217E0
3.349042473E1,-1.308645248E0,-1.489884615E0,9.295673370E-1,2.190069402E0
3.349519702E1,-1.231650352E0,-1.399867296E0,9.700367451E-1,2.101799782E0
3.349996838E1,-1.090268135E0,-1.368779182E0,1.021610260E0,2.026309103E0
3.350473906E1,-9.563608170E-1,-1.346313238E0,1.034258127E0,1.948557215E0
3.350951046E1,-8.585700989E-1,-1.289615631E0,1.062830687E0,1.878792208E0
3.351428270E1,-7.848501205E-1,-1.229970455E0,1.104719162E0,1.830087828E0
3.351905411E1,-6.610078812E-1,-1.146103859E0,1.185976267E0,1.776801953E0
3.352382473E1,-4.989871979E-1,-1.057508230E0,1.255908489E0,1.715988932E0
3.352859619E1,-3.633489609E-1,-9.668037891E-1,1.326192856E0,1.680928174E0
3.353336843E1,-2.444276810E-1,-8.909192085E-1,1.324744701E0,1.615063606E0
3.353813978E1,-1.399440765E-1,-8.157446384E-1,1.270952940E0,1.516688839E0
3.354291046E1,-4.275512695E-2,-7.007360458E-1,1.186425209E0,1.378573097E0
3.354768187E1,6.361007690E-3,-5.508704185E-1,1.109706879E0,1.238930199E0
3.355245416E1,1.692295074E-2,-3.783578873E-1,1.028923512E0,1.096414461E0
3.355722551E1,3.679180145E-2,-1.857395172E-1,9.559121132E-1,9.744848757E-1
3.356199614E1,9.466171265E-2,-2.585315704E-2,9.238662720E-1,9.290630302E-1
3.356676760E1,8.538532257E-2,1.562604904E-1,9.203283787E-1,9.373965643E-1
3.357153984E1,6.888103485E-2,2.888135910E-1,8.923881054E-1,9.404862668E-1
3.357631124E1,4.047966003E-2,4.126152992E-1,8.445684910E-1,9.408431984E-1
3.358108187E1,1.463317871E-2,5.111727715E-1,8.365666866E-1,9.804874060E-1
3.358585333E1,1.060867310E-2,5.868818760E-1,8.199944496E-1,1.008431345E0
3.359062557E1,9.073734283E-2,6.852445602E-1,8.923094273E-1,1.128720287E0
3.359539692E1,2.263288498E-1,8.034915924E-1,9.522302151E-1,1.266319813E0
3.360016760E1,2.954750061E-1,8.744654655E-1,9.705104828E-1,1.339360268E0
3.360493900E1,3.389568329E-1,9.676001072E-1,8.657128811E-1,1.341864559E0
3.360971124E1,3.639316559E-1,1.030236244E0,7.337112427E-1,1.316117455E0
3.361448265E1,3.654479980E-1,1.129363298E0,5.487747192E-1,1.307733685E0
3.361925327E1,3.265800476E-1,1.209978819E0,3.546693325E-1,1.302495146E0
3.362402473E1,2.592182159E-1,1.310556054E0,1.830232143E-1,1.348424544E0
3.362879697E1,1.848306656E-1,1.361862421E0,7.019042969E-4,1.374347890E0
3.363356833E1,1.248626709E-1,1.378489375E0,-1.751165390E-1,1.395166458E0
3.363833900E1,8.396434784E-2,1.339031816E0,-3.440432549E-1,1.385071109E0
3.364311041E1,1.026868820E-1,1.310680151E0,-4.841911793E-1,1.401023966E0
3.364788265E1,1.354131699E-1,1.250493050E0,-5.688650608E-1,1.380462622E0
3.365265406E1,1.963710785E-1,1.196751356E0,-6.217968464E-1,1.362867098E0
3.365742468E1,2.734746933E-1,1.173313618E0,-6.093463898E-1,1.350094914E0
3.366219614E1,3.141546249E-1,1.141927719E0,-5.508656502E-1,1.306194859E0
3.366696838E1,3.614912033E-1,1.124075174E0,-4.895067215E-1,1.278216616E0
3.367173973E1,4.035243988E-1,1.138709784E0,-4.111337662E-1,1.276135920E0
3.367651041E1,4.642543793E-1,1.097198486E0,-3.520202637E-1,1.242294214E0
3.368128182E1,5.292949677E-1,1.083141088E0,-2.955522537E-1,1.241248934E0
3.368605411E1,5.557603836E-1,1.024839401E0,-2.899346352E-1,1.201344037E0
3.369082546E1,5.293970108E-1,9.773738384E-1,-2.897758484E-1,1.148690932E0
3.369559614E1,4.767179489E-1,9.194746017E-1,-3.023726940E-1,1.078945222E0
3.370036754E1,3.572225571E-1,8.513636589E-1,-3.373649120E-1,9.829766624E-1
3.370513978E1,2.141323090E-1,8.307123184E-1,-3.923077583E-1,9.433138285E-1
3.370991119E1,5.463790894E-2,7.979717255E-1,-4.787738323E-1,9.321848305E-1
3.371468182E1,-8.062458038E-2,7.748627663E-1,-5.199167728E-1,9.366034808E-1
3.371945322E1,-2.204036713E-1,7.400200367E-1,-6.016187668E-1,9.788526823E-1
3.372422551E1,-3.097667694E-1,6.960060596E-1,-6.493461132E-1,1.001014616E0
3.372899687E1,-3.679599762E-1,6.596801281E-1,-7.298343182E-1,1.050347822E0
3.373376754E1,-3.711986542E-1,5.952558517E-1,-7.422828674E-1,1.021323565E0
3.373853895E1,-3.554658890E-1,5.266389847E-1,-7.536454201E-1,9.857413645E-1
3.374331119E1,-3.207998276E-1,4.466364384E-1,-7.184910774E-1,9.047795675E-1
3.374808260E1,-2.695884705E-1,3.911116123E-1,-6.608781815E-1,8.138834114E-1
3.375285322E1,-1.875991821E-1,3.766794205E-1,-6.117775440E-1,7.425312130E-1
3.375762468E1,-1.083784103E-1,3.600726128E-1,-5.234620571E-1,6.445236160E-1
3.376239692E1,-2.717781067E-2,3.530864716E-1,-4.630143642E-1,5.829159384E-1
3.376716827E1,7.273674011E-2,3.842046261E-1,-4.258308411E-1,5.781312423E-1
3.377193895E1,1.386995316E-1,4.032223225E-1,-4.332566261E-1,6.078956370E-1
3.377671036E1,2.232608795E-1,4.457778931E-1,-4.374203682E-1,6.632495223E-1
3.378148260E1,3.024215698E-1,4.997999668E-1,-4.621763229E-1,7.448931240E-1
3.378625400E1,3.856878281E-1,5.818037987E-1,-5.003850460E-1,8.588573544E-1
3.379102463E1,4.850196838E-1,6.414647102E-1,-5.282423496E-1,9.621647718E-1
3.379579609E1,5.788908005E-1,6.979176998E-1,-5.816979408E-1,1.077300408E0
3.380056833E1,6.457653046E-1,7.654490471E-1,-6.368179321E-1,1.186786481E0
3.380533968E1,7.143754959E-1,8.558819294E-1,-6.841952801E-1,1.308047938E0
3.381011036E1,7.775821686E-1,9.381594658E-1,-6.664879322E-1,1.388878460E0
3.381488176E1,7.923641205E-1,9.835453033E-1,-7.392954826E-1,1.463475341E0
3.381965400E1,8.042478561E-1,1.054397583E0,-7.876713276E-1,1.542399104E0
3.382442541E1,8.060569763E-1,1.121902466E0,-8.643283844E-1,1.629557163E0
3.382919603E1,8.002672195E-1,1.183833838E0,-9.238190651E-1,1.701567466E0
3.383396749E1,7.701625824E-1,1.283207655E0,-9.901387691E-1,1.794476824E0
3.383873973E1,7.468767166E-1,1.355556488E0,-1.058385849E0,1.874977021E0
3.384351109E1,7.256546021E-1,1.424944162E0,-1.133305073E0,1.959954299E0
3.384828176E1,7.065324783E-1,1.455537558E0,-1.179080725E0,2.002001269E0
3.385305317E1,6.609277725E-1,1.469074249E0,-1.186303854E0,2.000580292E0
3.385782541E1,6.272268295E-1,1.489579678E0,-1.193423986E0,2.009109734E0
3.386259682E1,5.648078918E-1,1.495663166E0,-1.219528437E0,2.010787375E0
3.386736744E1,5.525741577E-1,1.525622845E0,-1.252501249E0,2.049785999E0
3.387213890E1,5.354242325E-1,1.560268402E0,-1.232481003E0,2.059156628E0
3.387691114E1,5.778312683E-1,1.551682949E0,-1.223931789E0,2.059033262E0
3.388168249E1,6.485977173E-1,1.576405525E0,-1.162207127E0,2.063118703E0
3.388645317E1,7.309103012E-1,1.591135025E0,-1.054685354E0,2.044089463E0
3.389122458E1,8.438014984E-1,1.590893030E0,-9.349050522E-1,2.029036485E0
3.389599687E1,9.274692535E-1,1.640088797E0,-8.198552132E-1,2.054812168E0
3.390076822E1,9.984855652E-1,1.688084841E0,-7.165565491E-1,2.088074985E0
3.390553885E1,1.056685448E0,1.729716659E0,-6.392714977E-1,2.125363946E0
3.391031030E1,1.094769478E0,1.767178893E0,-6.140949726E-1,2.167614838E0
3.391508255E1,1.100676537E0,1.797967792E0,-5.689742565E-1,2.183554149E0
3.391985390E1,1.069654465E0,1.807821631E0,-5.420508385E-1,2.169377523E0
3.392462458E1,1.011426926E0,1.806562066E0,-5.285189152E-1,2.136816129E0
3.392939598E1,9.381570816E-1,1.780066609E0,-5.094475746E-1,2.075647531E0
3.393416827E1,8.834381104E-1,1.745319128E0,-5.087497234E-1,2.021244180E0
3.393893963E1,7.971944809E-1,1.700168610E0,-4.739625454E-1,1.936680881E0
3.394371025E1,7.322750092E-1,1.630484939E0,-4.150226116E-1,1.834925500E0
3.394848171E1,6.385822296E-1,1.553232431E0,-3.584291935E-1,1.717204046E0
3.395325395E1,5.905323029E-1,1.480638504E0,-2.783169746E-1,1.618171536E0
3.395802530E1,5.141420364E-1,1.367391348E0,-1.775472164E-1,1.471605975E0
3.396279598E1,4.335708618E-1,1.252017975E0,-4.458713531E-2,1.325715171E0
3.396756739E1,3.202505112E-1,1.146606445E0,7.725286484E-2,1.192994022E0
3.397233968E1,2.197990417E-1,9.987764359E-1,1.901860237E-1,1.040209936E0
3.397711103E1,8.684730530E-2,8.517658710E-1,3.276000023E-1,9.167165947E-1
3.398188171E1,-1.391029358E-2,7.105138302E-1,4.582405090E-1,8.455813168E-1
3.398665312E1,-1.016902924E-1,5.798332691E-1,5.990123749E-1,8.398591315E-1
3.399142536E1,-1.527118683E-1,4.572622776E-1,7.286429405E-1,8.736877245E-1
3.399619676E1,-1.599216461E-1,3.500521183E-1,8.689630032E-1,9.503726213E-1
3.400096739E1,-1.139259338E-1,2.651996613E-1,9.938237667E-1,1.034889201E0
3.400573880E1,-5.324172974E-2,1.833710670E-1,1.060573578E0,1.077625141E0
3.401051109E1,3.624153137E-2,7.072210312E-2,1.119732380E0,1.122548737E0
3.401528244E1,1.279344559E-1,3.446054459E-2,1.178761482E0,1.186184381E0
3.402005312E1,1.977052689E-1,4.780721664E-2,1.240283728E0,1.256851872E0
3.402482452E1,2.047519684E-1,7.938742638E-2,1.295032024E0,1.313519576E0
3.402959676E1,2.111406326E-1,1.169116497E-1,1.319323540E0,1.341217098E0
3.403436817E1,2.097139359E-1,1.675002575E-1,1.334635019E0,1.361354805E0
3.403913880E1,1.718006134E-1,2.071228027E-1,1.336068392E0,1.362899136E0
3.404391020E1,1.024866104E-1,1.929912567E-1,1.359002829E0,1.376458433E0
3.404868249E1,2.004623413E-3,1.349763870E-1,1.319420338E0,1.326307910E0
3.405345385E1,-1.222009659E-1,7.898378372E-2,1.264983654E0,1.273324452E0
3.405822452E1,-2.006702423E-1,6.591629982E-2,1.195724726E0,1.214236849E0
3.406299593E1,-3.051567078E-1,4.090690613E-2,1.147623301E0,1.188205888E0
3.406776817E1,-3.805265427E-1,2.576780319E-2,1.101490259E0,1.165652273E0
3.407253958E1,-4.315977097E-1,3.821134567E-3,1.081303358E0,1.164262915E0
3.407731020E1,-4.272432327E-1,-7.971119881E-2,1.048765659E0,1.135253304E0
3.408208161E1,-3.890914917E-1,-1.960158348E-1,9.801373482E-1,1.072605994E0
3.408685390E1,-2.717351913E-1,-3.449115753E-1,9.401040077E-1,1.037593155E0
3.409162525E1,-9.684562683E-2,-5.478031635E-1,9.049406052E-1,1.062254621E0
3.409639588E1,1.019945145E-1,-7.638335228E-1,8.557500839E-1,1.151587052E0
3.410116734E1,3.079690933E-1,-9.785525799E-1,8.549542427E-1,1.335423854E0
3.410593958E1,5.115556717E-1,-1.203772306E0,9.024648666E-1,1.589087728E0
3.411071093E1,7.439174652E-1,-1.408173084E0,9.599502087E-1,1.859534628E0
3.411548161E1,1.033623695E0,-1.582233429E0,9.750301838E-1,2.126622775E0
3.412025301E1,1.189213753E0,-1.711586952E0,9.122533798E-1,2.275074828E0
3.412502530E1,1.325888634E0,-1.817735672E0,1.100955963E0,2.504844841E0
3.412979666E1,1.520256042E0,-1.974794865E0,1.205879688E0,2.768598746E0
3.413456728E1,1.659727097E0,-2.017874718E0,1.184345961E0,2.868656091E0
3.413933874E1,1.703788757E0,-1.956909418E0,1.258436918E0,2.883756938E0
3.414411098E1,1.705160141E0,-1.816262960E0,1.394233942E0,2.854867866E0
3.414888234E1,1.611288071E0,-1.615432501E0,1.486181259E0,2.722977441E0
3.415365301E1,1.534773827E0,-1.435849190E0,1.557869434E0,2.616132789E0
3.415842442E1,1.446987152E0,-1.267823219E0,1.616336584E0,2.512706009E0
3.416319671E1,1.312076569E0,-1.168682575E0,1.575570345E0,2.360039363E0
3.416796807E1,1.139678001E0,-1.080959797E0,1.583887339E0,2.230703730E0
3.417273869E1,9.873170853E-1,-9.758810997E-1,1.595600605E0,2.114965777E0
3.417751015E1,7.975645065E-1,-8.439056873E-1,1.637058020E0,2.007048806E0
3.418228239E1,5.776624680E-1,-6.732709408E-1,1.664967537E0,1.886558927E0
3.418705374E1,3.754587173E-1,-4.952540398E-1,1.734254837E0,1.842250160E0
3.419182442E1,1.717672348E-1,-3.076856136E-1,1.825629473E0,1.859327134E0
3.419659583E1,-7.178211212E-2,-1.180186272E-1,1.917643547E0,1.922612244E0
3.420136812E1,-3.360929489E-1,5.196762085E-2,1.948142290E0,1.977603976E0
3.420613947E1,-5.878410339E-1,2.067842484E-1,1.938968182E0,2.036642928E0
3.421091010E1,-7.961158752E-1,3.295910358E-1,1.866628408E0,2.055901834E0
3.421568156E1,-9.564561844E-1,4.250166416E-1,1.767678499E0,2.054296681E0
3.422045380E1,-1.107436180E0,4.809465408E-1,1.642713785E0,2.038684146E0
3.422522515E1,-1.160805225E0,4.973797798E-1,1.525794744E0,1.980632480E0
3.422999583E1,-1.145479202E0,4.456431866E-1,1.412377596E0,1.872306312E0
3.423476723E1,-1.121401787E0,3.186750412E-1,1.264446735E0,1.719860836E0
3.423953947E1,-1.069540024E0,2.146914005E-1,1.099090338E0,1.548550235E0
3.424431088E1,-1.023504257E0,6.922173500E-2,9.525840282E-1,1.399917478E0
3.424908150E1,-9.403438568E-1,-3.403639793E-2,8.012125492E-1,1.235858647E0
3.425385291E1,-8.631486893E-1,-1.667480469E-1,6.809651852E-1,1.112000069E0
3.425862520E1,-7.655200958E-1,-3.405299187E-1,6.037902832E-1,1.032736340E0
3.426339656E1,-6.306152344E-1,-5.454237461E-1,5.767660141E-1,1.013815403E0
3.426816723E1,-4.702320099E-1,-7.809982300E-1,5.685417652E-1,1.074391045E0
3.427293864E1,-3.058242798E-1,-9.800980091E-1,5.741934776E-1,1.176358256E0
3.427771088E1,-1.013736725E-1,-1.130630970E0,6.221363544E-1,1.294471574E0
3.428248228E1,8.578491211E-2,-1.223102808E0,6.259377003E-1,1.376639944E0
3.428725291E1,2.293653488E-1,-1.221837759E0,6.238231659E-1,1.390917436E0
3.429202432E1,3.366022110E-1,-1.196363926E0,6.539764404E-1,1.404376330E0
3.429679661E1,4.314832687E-1,-1.132645607E0,6.825327873E-1,1.391012181E0
3.430156796E1,5.116586685E-1,-1.049930573E0,6.902279854E-1,1.356673679E0
3.430633864E1,6.010274887E-1,-9.339835644E-1,6.603574753E-1,1.292142150E0
3.431111004E1,6.756734848E-1,-8.255360126E-1,6.311855316E-1,1.239531985E0
3.431588228E1,7.021646500E-1,-7.151226997E-1,6.121072769E-1,1.174355564E0
3.432065369E1,7.236204147E-1,-5.525734425E-1,5.671412945E-1,1.072666380E0
3.432542432E1,7.640180588E-1,-4.121785164E-1,5.175817013E-1,1.010695573E0
3.433019572E1,7.707462311E-1,-2.294399738E-1,4.609129429E-1,9.268943819E-1
3.433496801E1,7.869701385E-1,-7.154393196E-2,4.254002571E-1,8.974440996E-1
3.433973937E1,8.031482697E-1,1.163129807E-1,4.106988907E-1,9.095325345E-1
3.434450999E1,8.241233826E-1,3.004388809E-1,3.901138306E-1,9.600164955E-1
3.434928145E1,8.308038712E-1,4.711403847E-1,3.586103916E-1,1.020200837E0
3.435405369E1,8.160781860E-1,6.187701225E-1,2.920608521E-1,1.064969301E0
3.435882510E1,7.345886230E-1,7.218308449E-1,2.262279987E-1,1.054437917E0
3.436359572E1,6.892814636E-1,7.803683281E-1,1.609640121E-1,1.053562090E0
3.436836713E1,5.773429871E-1,8.782715797E-1,6.758403778E-2,1.053211040E0
3.437313942E1,4.969110489E-1,9.460872412E-1,-1.094317436E-2,1.068700805E0
3.437791077E1,3.954143524E-1,9.721128941E-1,-8.898091316E-2,1.053220581E0
3.438268140E1,3.088064194E-1,9.611998796E-1,-2.001492977E-1,1.029235811E0
3.438745286E1,1.821308136E-1,9.374091625E-1,-2.679491043E-1,9.918186799E-1
3.439222510E1,2.742099762E-2,8.769596815E-1,-3.402042389E-1,9.410361939E-1
3.439699645E1,-8.595180511E-2,8.158744574E-1,-3.785002232E-1,9.034939191E-1
3.440176713E1,-1.748523712E-1,7.326674461E-1,-4.471490383E-1,8.759664382E-1
3.440653853E1,-2.824745178E-1,6.296641827E-1,-5.123054981E-1,8.594915704E-1
3.441131077E1,-3.945150375E-1,5.452775955E-1,-5.353724957E-1,8.599962094E-1
3.441608218E1,-5.205955505E-1,4.411878586E-1,-5.640418530E-1,8.853302580E-1
3.442085280E1,-6.321582794E-1,2.888202667E-1,-5.929453373E-1,9.135783545E-1
3.442562421E1,-7.317600250E-1,1.743130684E-1,-6.312100887E-1,9.819796109E-1
3.443039650E1,-8.099718094E-1,8.557605743E-2,-6.665596962E-1,1.052463502E0
3.443516786E1,-8.980627060E-1,-1.332807541E-2,-7.057297230E-1,1.142255971E0
3.443993853E1,-9.746093750E-1,-1.343927383E-1,-7.340853214E-1,1.227520306E0
3.444470994E1,-1.044462204E0,-2.537200451E-1,-7.419376373E-1,1.306042348E0
3.444948218E1,-1.090897560E0,-4.142405987E-1,-7.052917480E-1,1.363484217E0
3.445425359E1,-1.104332924E0,-5.823614597E-1,-6.888449192E-1,1.425904414E0
3.445902421E1,-1.125486374E0,-7.174561024E-1,-6.709802151E-1,1.493879944E0
3.446379562E1,-1.168709755E0,-8.386626244E-1,-6.970574856E-1,1.598476345E0
3.446856791E1,-1.219512939E0,-9.793970585E-1,-7.027280331E-1,1.714717789E0
3.447333926E1,-1.275431633E0,-1.101305485E0,-7.096550465E-1,1.828444669E0
3.447810989E1,-1.348302364E0,-1.256594419E0,-7.489361763E-1,1.989435648E0
3.448288135E1,-1.390100956E0,-1.440084219E0,-7.849295139E-1,2.149962225E0
3.448765359E1,-1.431810856E0,-1.627481222E0,-8.154220581E-1,2.315964289E0
3.449242494E1,-1.506773949E0,-1.794382811E0,-7.974526882E-1,2.475097613E0
3.449719562E1,-1.614782810E0,-1.940453053E0,-7.696018219E-1,2.639160574E0
3.450196702E1,-1.707897186E0,-2.058296680E0,-7.702403069E-1,2.783301664E0
3.450673926E1,-1.754954815E0,-2.154903650E0,-7.540826797E-1,2.879603589E0
3.451151067E1,-1.808541775E0,-2.213392735E0,-7.117323875E-1,2.945588861E0
3.451628130E1,-1.894957066E0,-2.257668734E0,-6.599571705E-1,3.020508874E0
3.452105275E1,-1.952027321E0,-2.287631512E0,-6.105811596E-1,3.068628024E0
3.452582499E1,-1.982208729E0,-2.298479557E0,-5.778813362E-1,3.089677420E0
3.453059635E1,-2.002345085E0,-2.314269304E0,-5.521659851E-1,3.109680937E0
3.453536702E1,-1.995768547E0,-2.325615168E0,-5.023248196E-1,3.105464253E0
3.454013843E1,-1.974546909E0,-2.320641756E0,-4.664809704E-1,3.082501931E0
3.454491067E1,-1.972249508E0,-2.311434031E0,-4.636042118E-1,3.073666258E0
3.454968208E1,-1.976947784E0,-2.286203861E0,-4.840559959E-1,3.060941170E0
3.455445270E1,-1.964843750E0,-2.252215385E0,-5.490167141E-1,3.038832746E0
3.455922411E1,-1.948072910E0,-2.219115973E0,-6.197514534E-1,3.017209908E0
3.456399640E1,-1.878960133E0,-2.184636593E0,-7.341623306E-1,2.973570674E0
3.456876775E1,-1.858041763E0,-2.158391953E0,-8.012287617E-1,2.958537230E0
3.457353843E1,-1.835070610E0,-2.114029646E0,-8.400084972E-1,2.922707608E0
3.457830984E1,-1.795687199E0,-2.080297470E0,-8.577504158E-1,2.878865376E0
3.458308208E1,-1.696808815E0,-2.066722870E0,-8.713707924E-1,2.812435001E0
3.458785343E1,-1.586292744E0,-2.070887566E0,-8.379130363E-1,2.739890187E0
3.459262411E1,-1.456915855E0,-2.078401327E0,-7.958459854E-1,2.660023819E0
3.459739551E1,-1.349356651E0,-2.048769474E0,-7.093641758E-1,2.553706574E0
3.460216775E1,-1.232551575E0,-1.958396196E0,-6.406912804E-1,2.401038184E0
3.460693916E1,-1.099268913E0,-1.862570286E0,-5.470974445E-1,2.230891263E0
3.461170978E1,-9.925889969E-1,-1.751952410E0,-4.765071869E-1,2.069209816E0
3.461648124E1,-9.004650116E-1,-1.693567753E0,-4.338619709E-1,1.966531256E0
3.462125348E1,-7.941074371E-1,-1.618146181E0,-3.740286827E-1,1.840896831E0
3.462602484E1,-6.926259995E-1,-1.621372938E0,-3.138749599E-1,1.790837366E0
3.463079551E1,-5.958499908E-1,-1.612311840E0,-2.396059036E-1,1.735510781E0
3.463556692E1,-5.633850098E-1,-1.610103846E0,-1.159079075E-1,1.709757792E0
3.464033916E1,-5.733823776E-1,-1.590623856E0,1.821541786E-2,1.690912003E0
3.464511057E1,-5.849437714E-1,-1.592001915E0,1.263194084E-1,1.700760390E0
3.464988119E1,-6.122827530E-1,-1.630868196E0,2.032508850E-1,1.753833563E0
3.465465260E1,-6.361474991E-1,-1.683046341E0,2.871017456E-1,1.822019769E0
3.465942489E1,-6.492586136E-1,-1.757954359E0,3.464915752E-1,1.905779811E0
3.466419624E1,-6.635313034E-1,-1.876851797E0,4.268810749E-1,2.035945459E0
3.466896687E1,-6.837167740E-1,-1.998932362E0,4.971401691E-1,2.170333514E0
3.467373833E1,-7.576274872E-1,-2.140688181E0,5.527255535E-1,2.337103086E0
3.467851057E1,-7.967653275E-1,-2.294692516E0,5.773048401E-1,2.496743801E0
3.468328192E1,-8.084211349E-1,-2.410496950E0,6.335775852E-1,2.620202442E0
3.468805260E1,-8.333349228E-1,-2.526390553E0,6.978745461E-1,2.750295475E0
3.469282400E1,-7.854614258E-1,-2.611165762E0,7.155601978E-1,2.819071245E0
3.469759624E1,-7.225093842E-1,-2.672262669E0,6.801922321E-1,2.850555920E0
3.470236765E1,-6.614294052E-1,-2.705094814E0,6.115436554E-1,2.851142307E0
3.470713827E1,-5.523157120E-1,-2.693222761E0,5.296678543E-1,2.799830267E0
3.471190968E1,-4.146203995E-1,-2.660946131E0,4.447784424E-1,2.729537003E0
3.471668197E1,-3.083591461E-1,-2.601391792E0,3.262598515E-1,2.639842819E0
3.472145333E1,-2.050228119E-1,-2.519621611E0,2.057862282E-1,2.536311374E0
3.472622400E1,-9.039306641E-2,-2.358540535E0,9.315872192E-2,2.362109843E0
3.473099541E1,1.868820190E-2,-2.197337151E0,-1.627826691E-2,2.197476913E0
3.473576765E1,1.007051468E-1,-1.997788429E0,-1.272859573E-1,2.004370687E0
3.474053900E1,1.772470474E-1,-1.838966608E0,-2.400660515E-1,1.863020776E0
3.474530968E1,2.627744675E-1,-1.687308788E0,-3.500964642E-1,1.743166344E0
3.475008109E1,3.455171585E-1,-1.561830759E0,-4.531090260E-1,1.662529764E0
3.475485333E1,4.040222168E-1,-1.431464195E0,-5.015079975E-1,1.569660462E0
3.475962473E1,5.221071243E-1,-1.281752825E0,-5.600676537E-1,1.493037819E0
3.476439536E1,6.781969070E-1,-1.222530365E0,-6.453071833E-1,1.539789888E0
3.476916682E1,9.343776703E-1,-1.258323431E0,-7.376773357E-1,1.732226122E0
3.477393906E1,1.216448784E0,-1.362436533E0,-7.986291647E-1,1.993436604E0
3.477871041E1,1.507798195E0,-1.460555077E0,-7.615382671E-1,2.233073456E0
3.478348109E1,1.753691673E0,-1.485710382E0,-5.891041756E-1,2.372722815E0
3.478825249E1,1.971172333E0,-1.454968691E0,-3.280560970E-1,2.471856602E0
3.479302473E1,2.177165985E0,-1.387846470E0,-5.359864235E-2,2.582448909E0
3.479779609E1,2.359772682E0,-1.330121517E0,1.906180382E-1,2.715526763E0
3.480256676E1,2.468813896E0,-1.250708103E0,3.758685589E-1,2.792953631E0
3.480733817E1,2.447058678E0,-1.137627125E0,5.450496674E-1,2.753065707E0
3.481211041E1,2.416862488E0,-1.029205561E0,8.310129642E-1,2.755189815E0
3.481688182E1,2.471489906E0,-8.896105289E-1,9.441480637E-1,2.791251479E0
3.482165244E1,2.491236687E0,-7.978758812E-1,9.826674461E-1,2.794369600E0
3.482642390E1,2.492782593E0,-7.038624287E-1,1.037668705E0,2.790366233E0
3.483119614E1,2.528602600E0,-6.602861881E-1,1.037781715E0,2.811903243E0
3.483596749E1,2.562684059E0,-6.216533184E-1,1.055196047E0,2.840288917E0
3.484073817E1,2.537637711E0,-5.305349827E-1,1.130583763E0,2.828301993E0
3.484550958E1,2.436849594E0,-4.252984524E-1,1.242039680E0,2.767991562E0
3.485028182E1,2.269935608E0,-2.439258099E-1,1.351172924E0,2.652880649E0
3.485505317E1,2.101401329E0,-4.647231102E-2,1.391231537E0,2.520629368E0
3.485982385E1,1.902393341E0,1.693353653E-1,1.427333355E0,2.384335420E0
3.486459525E1,1.730192184E0,4.057791233E-1,1.431195736E0,2.281785031E0
3.486936749E1,1.610847473E0,5.669689178E-1,1.415273666E0,2.217945645E0
3.487413890E1,1.532240868E0,7.151265144E-1,1.413330555E0,2.203785667E0
3.487890952E1,1.465496063E0,8.548817635E-1,1.411175489E0,2.206789025E0
3.488368098E1,1.326867104E0,9.980835915E-1,1.444547892E0,2.200787536E0
3.488845322E1,1.226395607E0,1.166233778E0,1.460850239E0,2.235672344E0
3.489322458E1,1.175774574E0,1.392472982E0,1.472274780E0,2.342865742E0
3.489799525E1,1.131813049E0,1.607179165E0,1.519325495E0,2.484426615E0
3.490276666E1,1.082573891E0,1.774497509E0,1.596945286E0,2.621267229E0
3.490753890E1,1.032760620E0,1.918169737E0,1.659458399E0,2.738571127E0
3.491231025E1,9.418182373E-1,2.033561945E0,1.704229593E0,2.815456319E0
3.491708093E1,8.743543625E-1,2.108730555E0,1.752693176E0,2.878050290E0
3.492185234E1,7.969236374E-1,2.170140028E0,1.809520245E0,2.935806285E0
3.492662458E1,7.454042435E-1,2.198651552E0,1.860243797E0,2.974929095E0
3.493139598E1,7.054481506E-1,2.208731890E0,1.866581678E0,2.976622384E0
3.493616661E1,6.674604416E-1,2.214706898E0,1.871546984E0,2.975418995E0
3.494093807E1,6.123142242E-1,2.226221561E0,1.841762304E0,2.953485997E0
3.494571030E1,5.615673065E-1,2.214613914E0,1.834650755E0,2.930156314E0
3.495048166E1,4.817161560E-1,2.227690458E0,1.790349007E0,2.898276177E0
3.495525234E1,4.348735809E-1,2.265289068E0,1.763973951E0,2.903834309E0
3.496002374E1,3.970470428E-1,2.320114374E0,1.748268127E0,2.932067276E0
3.496479598E1,3.752765656E-1,2.372841358E0,1.681152105E0,2.932146145E0
3.496956734E1,3.479166031E-1,2.428148985E0,1.584376097E0,2.920137167E0
