"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.062688342E1,2.280986664E1,1.387225250E1,2.467618561E0
2.063689442E1,1.989512787E1,1.287816971E1,1.978884888E0
2.064690442E1,1.759905258E1,1.141645935E1,1.686093750E0
2.065691542E1,1.577195206E1,9.909992065E0,1.595831451E0
2.066692542E1,1.384111725E1,8.470285950E0,1.379531250E0
2.067693642E1,1.149010620E1,7.246131592E0,7.146139526E-1
2.068694642E1,8.920250244E0,6.310577087E0,-3.441343689E-1
2.069695742E1,6.508615265E0,5.642965393E0,-1.462309113E0
2.070696742E1,4.604425049E0,5.196443939E0,-2.448458405E0
2.071697842E1,3.386407928E0,4.918172607E0,-3.149899750E0
2.072698842E1,2.733615417E0,4.704716492E0,-3.553909607E0
2.073699942E1,2.448608093E0,4.407584381E0,-3.845503235E0
2.074700942E1,2.136207733E0,4.123624878E0,-4.200564880E0
2.075702042E1,1.676214294E0,3.931424561E0,-4.732259216E0
2.076703042E1,1.297202454E0,3.799848175E0,-5.245242462E0
2.077704142E1,1.038390656E0,3.873944092E0,-5.479056244E0
2.078705142E1,8.672964478E-1,3.916006622E0,-5.109624481E0
2.079706242E1,1.060694275E0,3.837869110E0,-4.033961334E0
2.080707242E1,1.424288177E0,3.809128876E0,-2.645748138E0
2.081708342E1,1.774559784E0,3.930676117E0,-9.803114319E-1
2.082709442E1,2.254312134E0,4.112398224E0,6.785389709E-1
2.083710442E1,2.761906586E0,4.315825195E0,2.292931824E0
2.084711542E1,3.428320770E0,4.429588623E0,3.725752258E0
2.085712542E1,4.035907288E0,4.482728119E0,4.895270233E0
2.086713642E1,4.438869324E0,4.605023804E0,5.827531586E0
2.087714642E1,4.530628510E0,4.744384003E0,6.478527832E0
2.088715742E1,4.283342743E0,4.881349182E0,6.716233521E0
2.089716742E1,3.919299774E0,4.880451050E0,6.289321289E0
2.090717842E1,3.642525330E0,4.703518982E0,5.426216125E0
2.091718842E1,3.423830109E0,4.551584930E0,4.495900726E0
2.092719942E1,3.112477570E0,4.459077301E0,3.743565216E0
2.093720942E1,2.764002228E0,4.367767181E0,3.339405670E0
2.094722042E1,2.502196655E0,4.304748230E0,3.252286835E0
2.095723042E1,2.494861908E0,4.188739471E0,3.165916443E0
2.096724142E1,2.683619385E0,3.984414368E0,3.062631226E0
2.097725142E1,2.526595917E0,3.832031250E0,3.156486053E0
2.098726242E1,2.439028015E0,3.863465881E0,3.350183258E0
2.099727242E1,2.879861298E0,3.942651215E0,3.662882996E0
2.100728342E1,3.342399445E0,3.947291565E0,4.148173828E0
2.101729342E1,4.039948883E0,4.438120880E0,5.072052612E0
2.102730442E1,5.989943848E0,5.315296783E0,6.293213196E0
2.103731442E1,9.186995544E0,6.281088409E0,7.331753540E0
2.104732542E1,1.331990112E1,7.428302765E0,7.818690948E0
2.105733542E1,1.810500046E1,8.900790710E0,7.882458344E0
2.106734642E1,2.288650726E1,1.045890060E1,7.862100677E0
2.107735667E1,2.702584946E1,1.127260849E1,7.809260559E0
2.108736767E1,2.971830048E1,1.092847412E1,7.595205688E0
2.109737767E1,3.060924774E1,1.014051270E1,7.179520111E0
2.110738867E1,2.970931915E1,9.463919678E0,6.582561493E0
2.111739967E1,2.744602570E1,8.780291290E0,5.844296722E0
2.112740967E1,2.444776062E1,7.806865540E0,5.118306427E0
2.113742067E1,2.118409744E1,6.633006592E0,4.534819794E0
2.114743067E1,1.790875854E1,5.616919556E0,4.118685150E0
2.115744167E1,1.493085114E1,4.701423340E0,3.923790436E0
2.116745167E1,1.244811401E1,3.809428253E0,3.825295258E0
2.117746267E1,1.045201492E1,3.063379669E0,3.711681519E0
2.118747267E1,8.855435028E0,2.520009613E0,3.559747467E0
2.119748367E1,7.709717560E0,2.086511078E0,3.329077148E0
2.120749367E1,6.993307343E0,1.750310211E0,3.040776672E0
2.121750467E1,6.555617523E0,1.550625458E0,2.702031097E0
2.122751467E1,6.346203003E0,1.404678955E0,2.224075012E0
2.123752567E1,6.172863464E0,1.315913544E0,1.549427948E0
2.124753567E1,5.967789917E0,1.355281677E0,8.292755127E-1
2.125754667E1,5.738017731E0,1.449884949E0,1.098715210E-1
2.126755667E1,5.450016632E0,1.547781372E0,-5.806425476E-1
2.127756767E1,5.222789154E0,1.683099976E0,-1.195563812E0
2.128757767E1,5.024750977E0,1.886826324E0,-1.707648926E0
2.129758867E1,4.943619690E0,2.133663025E0,-2.177970886E0
2.130759867E1,4.829407196E0,2.461481323E0,-2.639760590E0
2.131760967E1,4.609065399E0,2.915636902E0,-3.106789398E0
2.132761967E1,4.393962708E0,3.409609680E0,-3.558250580E0
2.133763067E1,4.301455078E0,3.901187439E0,-3.925586700E0
2.134764067E1,4.184997253E0,4.460873566E0,-4.217330017E0
2.135765167E1,4.021088104E0,5.101092224E0,-4.245471497E0
2.136766167E1,3.715423737E0,5.832171936E0,-3.895948334E0
2.137767267E1,3.374582520E0,6.638395386E0,-3.231779480E0
2.138768367E1,3.291205902E0,7.394772491E0,-2.454895020E0
2.139769367E1,3.448528748E0,8.088579712E0,-1.469943237E0
2.140770467E1,3.737727356E0,8.824898529E0,-2.998265076E-1
2.141771467E1,4.105961609E0,9.585616608E0,9.083111572E-1
2.142772567E1,4.406985626E0,1.027463379E1,2.224524078E0
2.143773567E1,4.823868713E0,1.073447754E1,3.474724274E0
2.144774667E1,5.516478424E0,1.090497299E1,4.415667572E0
2.145775667E1,6.607409821E0,1.099403778E1,4.950655060E0
2.146776767E1,8.026907959E0,1.139655075E1,5.247787170E0
2.147777767E1,9.314979401E0,1.185624481E1,5.406008148E0
2.148778867E1,1.026071274E1,1.210532684E1,5.463787994E0
2.149779867E1,1.080962128E1,1.222388031E1,5.737119598E0
2.150780967E1,1.146076721E1,1.188064407E1,6.447242889E0
2.151781967E1,1.211595474E1,1.124491608E1,7.370822296E0
2.152783067E1,1.253418503E1,1.054527100E1,8.032745819E0
2.153784067E1,1.252879623E1,9.729018402E0,8.412206726E0
2.154785167E1,1.210323120E1,8.965156860E0,8.480913849E0
2.155786167E1,1.159473862E1,8.258925476E0,8.352181549E0
2.156787267E1,1.114986374E1,7.654931488E0,8.190068665E0
2.157788267E1,1.086410797E1,7.107819214E0,7.856262817E0
2.158789367E1,1.069525909E1,6.495442657E0,7.514224091E0
2.159790367E1,1.073507629E1,5.691464539E0,7.278913422E0
2.160791467E1,1.086665268E1,4.811444550E0,7.022346954E0
2.161792467E1,1.089419540E1,3.914060669E0,6.568041687E0
2.162793567E1,1.074959610E1,2.994971924E0,5.873935089E0
2.163794667E1,1.031055908E1,2.112107849E0,4.963528290E0
2.164795667E1,9.598190460E0,1.544637909E0,3.991449738E0
2.165796767E1,8.820557556E0,1.218466187E0,3.173251190E0
2.166797767E1,8.200846252E0,9.533674622E-1,2.635718994E0
2.167798867E1,7.771239624E0,7.515870667E-1,2.398911438E0
2.168799867E1,7.480394440E0,6.204597473E-1,2.374362488E0
2.169800967E1,7.472311249E0,5.858816528E-1,2.421664124E0
2.170801967E1,7.536827087E0,6.523434448E-1,2.464026031E0
2.171803067E1,7.543114014E0,7.791297913E-1,2.448308716E0
2.172804067E1,7.615413666E0,9.848020935E-1,2.354304199E0
2.173805167E1,7.827821960E0,1.215921478E0,2.296823730E0
2.174806167E1,8.096213837E0,1.524280243E0,2.384391632E0
2.175807267E1,8.414302368E0,1.900597687E0,2.610421600E0
2.176808267E1,9.037306824E0,2.334245911E0,2.900069275E0
2.177809367E1,9.858349457E0,2.774330750E0,3.125650177E0
2.178810367E1,1.050695068E1,3.123853912E0,3.119063873E0
2.179811467E1,1.086440735E1,3.264112244E0,2.923570404E0
2.180812467E1,1.083057770E1,3.276087341E0,2.587219849E0
2.181813567E1,1.030367340E1,3.329975281E0,2.155667267E0
2.182814567E1,9.445657654E0,3.366649017E0,1.704505463E0
2.183815667E1,8.745413818E0,3.345842285E0,1.366358643E0
2.184816667E1,8.299940186E0,3.303031311E0,1.309327240E0
2.185817767E1,8.087382202E0,3.266357574E0,1.448238373E0
2.186818767E1,8.157286835E0,3.359164581E0,1.650916901E0
2.187819867E1,8.404273224E0,3.571273499E0,1.940564575E0
2.188820967E1,8.621471558E0,3.804488525E0,2.255359955E0
2.189821967E1,8.770711212E0,3.916904755E0,2.591261444E0
2.190823067E1,8.923094330E0,3.963008881E0,3.069217529E0
2.191824067E1,9.178163910E0,3.878584442E0,3.572620697E0
2.192825167E1,9.352401581E0,3.720962219E0,4.014052734E0
2.193826167E1,9.390422516E0,3.467688904E0,4.297413483E0
2.194827267E1,9.355245667E0,3.140619049E0,4.458328857E0
2.195828267E1,9.179660797E0,2.773133240E0,4.534520416E0
2.196829367E1,8.891360321E0,2.457888794E0,4.532574463E0
2.197830367E1,8.576265564E0,2.219434662E0,4.485721893E0
2.198831467E1,8.484057312E0,2.022743683E0,4.437222748E0
2.199832467E1,8.595126343E0,1.873803406E0,4.314477997E0
2.200833567E1,8.869056702E0,1.716929626E0,4.022135925E0
2.201834567E1,9.137598267E0,1.583107910E0,3.578458557E0
2.202835667E1,9.320368195E0,1.438059540E0,2.997067566E0
2.203836667E1,9.402547302E0,1.243613892E0,2.398162994E0
2.204837767E1,9.315727844E0,1.089434509E0,1.778451691E0
2.205838767E1,9.077722778E0,1.003812561E0,1.030008087E0
2.206839867E1,8.848848724E0,9.910890198E-1,3.537144470E-1
2.207840879E1,8.598120117E0,1.177152100E0,-1.061293030E-1
2.208841979E1,8.466992798E0,1.477427673E0,-3.408412170E-1
2.209842979E1,8.581953735E0,1.802102509E0,-3.522175598E-1
2.210844079E1,8.935967560E0,2.073338470E0,-2.155517578E-2
2.211845079E1,9.412875824E0,2.324216766E0,6.644682312E-1
2.212846179E1,9.941426697E0,2.698288879E0,1.387614441E0
2.213847279E1,1.047716263E1,3.083288269E0,1.978286133E0
2.214848279E1,1.082174606E1,3.511547699E0,2.356549530E0
2.215849379E1,1.060634399E1,4.134552155E0,2.451302490E0
2.216850379E1,1.061218185E1,4.672982483E0,2.634671173E0
2.217851479E1,1.127156067E1,4.793781281E0,2.963387604E0
2.218852479E1,1.211056595E1,4.871769104E0,3.191363525E0
2.219853579E1,1.284763321E1,4.926106110E0,3.274590454E0
2.220854579E1,1.337992630E1,4.887636108E0,3.389252014E0
2.221855679E1,1.360490845E1,4.802014160E0,3.536545715E0
2.222856679E1,1.344623840E1,4.574487305E0,3.594774628E0
2.223857779E1,1.287248154E1,4.192781067E0,3.518283691E0
2.224858779E1,1.188992477E1,3.737427979E0,3.427422638E0
2.225859879E1,1.070049820E1,3.284320221E0,3.324586487E0
2.226860879E1,9.525142365E0,2.864593048E0,3.102298737E0
2.227861979E1,8.473279724E0,2.478096771E0,2.771935730E0
2.228862979E1,7.634424133E0,2.129920807E0,2.451601868E0
2.229864079E1,7.109765167E0,1.851948853E0,2.183958435E0
2.230865079E1,6.694678345E0,1.614991608E0,2.009870453E0
2.231866179E1,6.164480896E0,1.471589813E0,1.925446014E0
2.232867179E1,5.577850800E0,1.375489655E0,1.797761536E0
2.233868279E1,5.048102417E0,1.319506073E0,1.637295227E0
2.234869279E1,4.684658203E0,1.404229889E0,1.548080750E0
2.235870379E1,4.664899292E0,1.614093475E0,1.567091217E0
2.236871479E1,5.015320587E0,1.795815582E0,1.522783356E0
2.237872479E1,5.477259979E0,2.026635590E0,1.407972107E0
2.238873579E1,5.999673615E0,2.362537079E0,1.252146149E0
2.239874579E1,6.798113251E0,2.792742462E0,1.107995911E0
2.240875679E1,7.842341766E0,3.398383026E0,1.214574280E0
2.241876679E1,8.925339661E0,4.153862000E0,1.697021027E0
2.242877779E1,1.027089157E1,4.807103577E0,2.510429535E0
2.243878779E1,1.178903458E1,5.423372040E0,3.429069214E0
2.244879879E1,1.331047073E1,5.992039490E0,4.327650604E0
2.245880879E1,1.472577759E1,6.439309387E0,5.059179382E0
2.246881979E1,1.580473389E1,6.575675812E0,5.353766785E0
2.247882979E1,1.630918488E1,6.358178101E0,5.043761444E0
2.248884079E1,1.595906296E1,5.938001862E0,4.314777374E0
2.249885079E1,1.477203140E1,5.501060486E0,3.360511780E0
2.250886179E1,1.333771408E1,5.154381409E0,2.562820587E0
2.251887179E1,1.185549637E1,4.867278442E0,2.012564850E0
2.252888279E1,1.050470535E1,4.615202637E0,1.860032043E0
2.253889279E1,9.459129639E0,4.369114380E0,2.095941467E0
2.254890379E1,8.771010590E0,4.154311066E0,2.482886810E0
2.255891379E1,8.393944702E0,3.978576508E0,2.874173126E0
2.256892479E1,8.221802673E0,3.948339386E0,3.307072906E0
2.257893479E1,8.259075165E0,3.982318726E0,3.832779694E0
2.258894579E1,8.424331512E0,4.065695343E0,4.313579865E0
2.259895679E1,8.632099457E0,4.183650055E0,4.548291779E0
2.260896679E1,8.758885803E0,4.328548737E0,4.575385437E0
2.261897779E1,8.700656891E0,4.369713135E0,4.536316681E0
2.262898779E1,8.467591553E0,4.205504608E0,4.558021545E0
2.263899879E1,8.055049438E0,3.829037476E0,4.636907501E0
2.264900879E1,7.581284637E0,3.415896606E0,4.659809875E0
2.265901979E1,7.150630188E0,3.041674805E0,4.656816101E0
2.266902979E1,6.975943451E0,2.759810944E0,4.705015869E0
2.267904079E1,7.008575592E0,2.578388214E0,4.887486420E0
2.268905079E1,7.202871552E0,2.499651947E0,5.065765686E0
2.269906179E1,7.394772491E0,2.562670898E0,5.153782654E0
2.270907179E1,7.416327667E0,2.530936890E0,5.199138336E0
2.271908279E1,7.306905212E0,2.465822296E0,5.262456665E0
2.272909279E1,7.021598511E0,2.491718445E0,5.339546356E0
2.273910379E1,6.632557526E0,2.568808136E0,5.379962311E0
2.274911379E1,6.171815643E0,2.612517242E0,5.395679626E0
2.275912479E1,6.161936188E0,2.539768524E0,5.570066986E0
2.276913479E1,7.836204529E0,2.802172852E0,6.231541443E0
2.277914579E1,1.075139236E1,3.411855011E0,7.253017273E0
2.278915579E1,1.371717499E1,3.865411835E0,8.160879364E0
2.279916679E1,1.601474716E1,3.942351837E0,8.503816223E0
2.280917679E1,1.693937439E1,3.528163147E0,8.331075439E0
2.281918779E1,1.639480682E1,2.826572113E0,7.789501648E0
2.282919879E1,1.483954102E1,2.055974579E0,6.832541656E0
2.283920879E1,1.293909302E1,1.315314789E0,5.804928589E0
2.284921979E1,1.108639572E1,7.146139526E-1,4.821324005E0
2.285922979E1,9.368867340E0,3.408412170E-1,4.171674957E0
2.286924079E1,7.746540985E0,1.315763855E-1,3.998185730E0
2.287925079E1,6.320007477E0,-1.321751404E-1,4.263284454E0
2.288926179E1,5.086722107E0,-4.673281860E-1,4.953349457E0
2.289927179E1,4.470004578E0,-6.780899048E-1,5.865702209E0
2.290928279E1,5.574857025E0,-1.043180695E0,7.183412018E0
2.291929279E1,8.302634583E0,-1.276844788E0,8.897796936E0
2.292930379E1,1.147977768E1,-8.660989380E-1,1.087578369E1
2.293931379E1,1.430739761E1,-4.326004028E-2,1.219933136E1
2.294932479E1,1.415261948E1,7.209008789E-1,1.266216888E1
2.295933479E1,1.206311462E1,8.729846191E-1,1.203377563E1
2.296934579E1,9.687404938E0,4.179309082E-1,1.063373703E1
2.297935579E1,7.616611176E0,-2.430944824E-1,9.345515900E0
2.298936679E1,6.245761871E0,-6.203100586E-1,8.624315643E0
2.299937679E1,5.725892944E0,-7.860154724E-1,8.526119843E0
2.300938779E1,5.923631744E0,-9.045689392E-1,8.594228210E0
2.301939779E1,6.605912933E0,-1.110241241E0,8.663983154E0
2.302940879E1,7.564220123E0,-1.236877899E0,8.821156311E0
2.303941979E1,8.362510071E0,-1.165177002E0,8.997489624E0
2.304942979E1,8.521928558E0,-9.318122864E-1,9.009015656E0
2.305944079E1,7.955207062E0,-5.804928589E-1,8.995094604E0
2.306945079E1,7.181166687E0,-4.315525818E-1,8.842711487E0
2.307946071E1,6.382128296E0,-5.072950745E-1,8.497529297E0
2.308947071E1,5.672753448E0,-4.632865906E-1,8.170309753E0
2.309948171E1,5.267097015E0,-2.386038208E-1,8.013585663E0
2.310949171E1,5.135071564E0,-4.101470947E-2,7.959248657E0
2.311950271E1,5.066963196E0,9.190887451E-2,7.969726868E0
2.312951271E1,4.913083191E0,2.038760376E-1,8.034242706E0
2.313952371E1,4.711003418E0,2.923420715E-1,8.143814850E0
2.314953371E1,4.651876373E0,2.885998535E-1,8.263266449E0
2.315954471E1,4.734953613E0,2.369572449E-1,8.281528473E0
2.316955471E1,4.857099609E0,4.129911804E-1,8.460256805E0
2.317956571E1,4.781656494E0,6.036946106E-1,8.891210632E0
2.318957571E1,4.578828278E0,5.204676819E-1,9.321416016E0
2.319958671E1,4.553830261E0,2.787203979E-1,9.657167816E0
2.320959671E1,4.584217072E0,7.634124756E-2,9.971364441E0
2.321960771E1,4.553081818E0,-1.282832336E-1,1.014739838E1
2.322961771E1,4.523144073E0,-3.128494263E-1,1.008707382E1
2.323962871E1,4.416865082E0,-3.808081055E-1,9.781259766E0
2.324963971E1,4.261637878E0,-2.290237427E-1,9.306746521E0
2.325964971E1,3.957769775E0,5.194198608E-2,8.804690552E0
2.326966071E1,3.557352448E0,3.478765869E-1,8.327632599E0
2.327967071E1,2.936892700E0,6.400689697E-1,7.950417023E0
2.328968171E1,2.268532562E0,9.451345825E-1,7.568860474E0
2.329969171E1,1.902693329E0,1.238973541E0,7.189848633E0
2.330970271E1,1.679806824E0,1.546434174E0,7.075037384E0
2.331971271E1,1.541943512E0,1.891616364E0,7.661817169E0
2.332972371E1,1.517993317E0,2.036365356E0,8.766519928E0
2.333973371E1,1.413510590E0,1.862427063E0,9.738897858E0
2.334974471E1,1.085991669E0,1.525777130E0,1.015084122E1
2.335975471E1,5.661227417E-1,1.347946930E0,1.017583923E1
2.336976571E1,1.140628052E-1,1.374741211E0,9.983638916E0
2.337977571E1,-1.434017944E-1,1.470991058E0,9.755213928E0
2.338978671E1,-2.656974792E-1,1.587299194E0,9.825567627E0
2.339979671E1,-2.695893860E-1,1.586700439E0,1.016221756E1
2.340980771E1,-1.742376709E-1,1.420096893E0,1.056652679E1
2.341981771E1,-8.666976929E-2,1.181942139E0,1.095616653E1
2.342982871E1,-4.999603271E-2,1.009500732E0,1.119013000E1
2.343983871E1,-8.771759033E-2,9.035211182E-1,1.127230911E1
2.344984971E1,-1.196012878E-1,8.321195984E-1,1.112516510E1
2.345985971E1,-1.282832336E-1,8.562194824E-1,1.069316345E1
2.346987071E1,-1.176553345E-1,1.078058167E0,1.005099884E1
2.347988171E1,3.966751099E-2,1.571432190E0,9.456584930E0
2.348989171E1,2.204914856E-1,2.196981354E0,8.961714020E0
2.349990271E1,2.974314880E-1,2.795287170E0,8.699010315E0
2.350991271E1,3.487747192E-1,3.199297028E0,8.610394592E0
2.351992371E1,2.960842896E-1,3.409759369E0,8.492140503E0
2.352993371E1,2.088157654E-1,3.450923767E0,8.158184967E0
2.353994471E1,8.786727905E-2,3.564088440E0,7.617509308E0
2.354995471E1,1.044827271E-1,3.817361755E0,7.011269989E0
2.355996571E1,2.818638611E-1,4.220772858E0,6.522835693E0
2.356997571E1,4.254153442E-1,4.727618866E0,6.378386078E0
2.357998671E1,6.280938721E-1,5.195845184E0,6.571035461E0
2.358999671E1,9.526190186E-1,5.569019165E0,6.918912048E0
2.360000771E1,1.306034088E0,5.936055908E0,7.230414276E0
2.361001771E1,1.616338806E0,6.303841095E0,7.425907745E0
2.362002871E1,1.855840759E0,6.634653168E0,7.560328217E0
2.363003871E1,1.949845276E0,6.931485901E0,7.767647095E0
2.364004971E1,2.012265472E0,7.089257813E0,8.031697998E0
2.365005971E1,2.184706879E0,7.112160187E0,8.402476959E0
2.366007071E1,2.355801086E0,7.005432129E0,8.737330627E0
2.367008071E1,2.490371246E0,7.021149445E0,9.126072235E0
2.368009171E1,2.457140350E0,7.271428986E0,9.456884308E0
2.369010271E1,2.095791779E0,7.569758606E0,9.450597382E0
2.370011271E1,1.958976288E0,8.048163757E0,9.162745972E0
2.371012371E1,2.043400726E0,8.682245178E0,8.604257355E0
2.372013371E1,1.924847260E0,9.196725311E0,7.697143707E0
2.373014471E1,1.792223053E0,9.594448242E0,6.730154572E0
2.374015471E1,1.620230713E0,9.977651367E0,6.091432800E0
2.375016571E1,1.419498138E0,1.032313293E1,5.998476105E0
2.376017571E1,1.113235016E0,1.046428940E1,6.326444092E0
2.377018671E1,8.437953186E-1,1.037746994E1,6.925198975E0
2.378019671E1,1.145867157E0,1.024858795E1,7.328310699E0
2.379020771E1,1.631607056E0,1.018691620E1,7.099586334E0
2.380021771E1,1.833686829E0,1.005129822E1,6.538403320E0
2.381022871E1,2.243983612E0,9.803413696E0,6.500681763E0
2.382023871E1,2.009122009E0,9.706714783E0,5.961652679E0
2.383024971E1,1.226250000E0,9.426946564E0,4.766837311E0
2.384025971E1,9.943821716E-1,8.925189972E0,4.259691925E0
2.385027071E1,8.973838806E-1,8.328680420E0,4.014352112E0
2.386028071E1,8.244854736E-1,7.883655853E0,3.854783936E0
2.387029171E1,8.864566040E-1,7.405699768E0,3.812422028E0
2.388030171E1,1.186283112E0,6.880591736E0,3.697910156E0
2.389031271E1,1.593586121E0,6.483018494E0,3.674708405E0
2.390032371E1,2.392325134E0,6.287075958E0,4.032165070E0
2.391033371E1,3.126548309E0,6.210135956E0,4.642146606E0
2.392034471E1,3.260070648E0,6.226302338E0,4.968168640E0
2.393035471E1,2.975362701E0,6.374194794E0,4.715194702E0
2.394036571E1,2.306254120E0,6.575675812E0,4.070186005E0
2.395037571E1,1.560654602E0,6.655908966E0,3.388802948E0
2.396038671E1,1.047821045E0,6.657555542E0,2.848276978E0
2.397039671E1,8.066725159E-1,6.709198151E0,2.860551453E0
2.398040771E1,7.878117371E-1,6.763086090E0,3.393592987E0
2.399041771E1,1.009351044E0,6.888974304E0,4.099824371E0
2.400042871E1,1.449884949E0,7.118297424E0,4.634811859E0
2.401043871E1,1.975292358E0,7.407496033E0,4.947511597E0
2.402044971E1,2.427951050E0,7.665559387E0,5.019062805E0
2.403045971E1,2.702330475E0,7.839647369E0,4.986730042E0
2.404047071E1,2.793939972E0,7.952063599E0,4.837191010E0
2.405048071E1,2.742297363E0,7.941585388E0,4.642146606E0
2.406049171E1,2.654729462E0,7.887547760E0,4.473447418E0
2.407050171E1,2.481389923E0,7.828121338E0,4.323908386E0
2.408051304E1,2.286644897E0,7.729326782E0,4.229155426E0
2.409052304E1,2.088157654E0,7.633526001E0,4.126169586E0
2.410053404E1,1.839824066E0,7.520511017E0,3.979175262E0
2.411054404E1,1.601819000E0,7.392976227E0,3.805087280E0
2.412055504E1,1.405277710E0,7.326065369E0,3.559148712E0
2.413056604E1,1.183139648E0,7.354805603E0,3.303330688E0
2.414057604E1,9.125024414E-1,7.404202881E0,3.018023987E0
2.415058704E1,7.198530579E-1,7.463629303E0,2.879861298E0
2.416059704E1,4.483177185E-1,7.585475922E0,2.790497131E0
2.417060804E1,1.377136230E-1,7.658673706E0,2.672243042E0
2.418061804E1,-1.040336609E-1,7.623197479E0,2.655926971E0
2.419062904E1,-3.610491943E-1,7.638166351E0,2.748284912E0
2.420063904E1,-6.084846497E-1,7.676187286E0,2.778522034E0
2.421065004E1,-6.945556641E-1,7.723339233E0,2.830464020E0
2.422066004E1,-6.584806824E-1,7.870183868E0,2.865042114E0
2.423067104E1,-5.551954651E-1,8.052055664E0,2.795586548E0
2.424068104E1,-5.149291992E-1,8.245453491E0,2.630928955E0
2.425069204E1,-5.807922363E-1,8.401728516E0,2.484832764E0
2.426070204E1,-6.581813049E-1,8.431067505E0,2.581980743E0
2.427071304E1,-7.312294006E-1,8.476273499E0,2.898123322E0
2.428072304E1,-7.173083496E-1,8.534502411E0,3.305725708E0
2.429073404E1,-6.385720825E-1,8.646020508E0,3.703448639E0
2.430074404E1,-4.875361633E-1,8.750503235E0,4.031566315E0
2.431075504E1,-4.465214539E-1,8.859027557E0,4.113146667E0
2.432076604E1,-5.171745300E-1,8.959768066E0,4.032614136E0
2.433077604E1,-6.218069458E-1,9.036259003E0,4.007915497E0
2.434078704E1,-6.854246521E-1,9.084907837E0,3.968247986E0
2.435079704E1,-6.292913818E-1,9.144783325E0,3.888164520E0
2.436080804E1,-5.827381897E-1,9.180409241E0,3.828289032E0
2.437081804E1,-5.284011841E-1,9.201814728E0,3.813619537E0
2.438082904E1,-5.049000549E-1,9.200766907E0,3.807781677E0
2.439083904E1,-5.836363220E-1,9.172026672E0,3.788771210E0
2.440085004E1,-7.556286621E-1,9.138047333E0,3.882027283E0
2.441086004E1,-1.075513458E0,9.147777100E0,4.031716003E0
2.442087104E1,-1.430126038E0,9.043444061E0,4.014501801E0
2.443088104E1,-1.877096558E0,8.702453156E0,4.199966125E0
2.444089204E1,-2.349663849E0,8.367449799E0,4.593797150E0
2.445090204E1,-2.743794250E0,8.223598938E0,5.025349731E0
2.446091304E1,-2.969824219E0,8.111033020E0,5.288053436E0
2.447092304E1,-2.810256042E0,7.986791382E0,5.469775543E0
2.448093404E1,-2.390079803E0,7.822732544E0,5.711672516E0
2.449094404E1,-1.866169281E0,7.511080627E0,6.027066650E0
2.450095504E1,-1.301693115E0,7.015461273E0,6.374344482E0
2.451096504E1,-8.750802612E-1,6.465953979E0,6.716682587E0
2.452097604E1,-5.301974487E-1,5.929020538E0,7.030280457E0
2.453098704E1,-2.336640930E-1,5.470074921E0,7.258406067E0
2.454099704E1,-5.807922363E-2,5.126838684E0,7.335046692E0
2.455100804E1,1.672023010E-1,4.969066772E0,7.214397583E0
2.456101804E1,4.204756165E-1,5.014123077E0,7.149133301E0
2.457102904E1,5.367837524E-1,5.054239655E0,7.454348602E0
2.458103904E1,6.494993591E-1,4.886438599E0,7.983498230E0
2.459105004E1,7.857160950E-1,4.640649719E0,8.300389252E0
2.460106004E1,8.321195984E-1,4.588408356E0,8.472980347E0
2.461107104E1,7.605683899E-1,4.791086884E0,8.500972137E0
2.462108104E1,6.167175293E-1,5.192701721E0,8.387957153E0
2.463109204E1,3.989204407E-1,5.524711304E0,8.083490295E0
2.464110204E1,2.850073242E-1,5.743556213E0,7.716752930E0
2.465111304E1,3.065625000E-1,5.943091278E0,7.389832764E0
2.466112304E1,4.070036316E-1,6.137387238E0,7.174730072E0
2.467113404E1,5.542973328E-1,6.358477478E0,7.077282715E0
2.468114404E1,6.759942627E-1,6.458469543E0,7.171885986E0
2.469115504E1,7.756869507E-1,6.328689423E0,7.527845764E0
2.470116504E1,8.753796387E-1,6.024521942E0,8.074958038E0
2.471117604E1,1.094673615E0,5.783373413E0,8.602760468E0
2.472118704E1,1.405726776E0,5.610782318E0,9.057814178E0
2.473119704E1,1.734143829E0,5.445525970E0,9.364226990E0
2.474120804E1,2.515668640E0,5.197491760E0,9.680968323E0
2.475121804E1,3.331921234E0,5.159321136E0,9.815239105E0
2.476122904E1,2.539319458E0,5.789360962E0,9.298064575E0
2.477123904E1,2.766097870E0,5.482648773E0,8.536448364E0
2.478125004E1,2.979703674E0,5.120102692E0,7.910899200E0
2.479126004E1,2.525248718E0,5.264103241E0,7.713609467E0
2.480127104E1,2.362387390E0,5.127138062E0,7.704777832E0
2.481128104E1,2.290387115E0,4.752317505E0,7.835605774E0
2.482129204E1,2.299368439E0,4.621788940E0,8.158035278E0
2.483130204E1,2.440375214E0,4.778662720E0,8.271798706E0
2.484131304E1,2.845881958E0,5.079537048E0,8.149353333E0
2.485132304E1,3.339555359E0,5.558840332E0,7.922724609E0
2.486133404E1,3.680845642E0,5.836213531E0,8.126001892E0
2.487134404E1,3.655697937E0,6.001020813E0,8.409212952E0
2.488135504E1,3.318898315E0,6.062243500E0,8.695567474E0
2.489136504E1,2.785557404E0,5.893993378E0,8.987759857E0
2.490137604E1,2.374661865E0,5.701343994E0,9.151070251E0
