"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.550367225E1,8.536770821E0,-1.581134319E0,-7.476433754E0,1.145746497E1
3.550844355E1,8.890373230E0,-2.683231354E0,-7.300180435E0,1.181232835E1
3.551321407E1,8.999446869E0,-4.189630032E0,-7.140825272E0,1.222842710E1
3.551798542E1,9.092208862E0,-6.006291389E0,-7.130296707E0,1.302247785E1
3.552275756E1,9.085572243E0,-7.587023735E0,-7.260806084E0,1.388631906E1
3.552752886E1,8.777553558E0,-8.599506378E0,-7.135071754E0,1.420937034E1
3.553229938E1,8.409132957E0,-9.211553574E0,-6.942256927E0,1.427449360E1
3.553707074E1,8.166618347E0,-9.549960136E0,-6.420810223E0,1.411106650E1
3.554184287E1,8.129361153E0,-9.741662025E0,-5.617514133E0,1.387598490E1
3.554661417E1,8.418260574E0,-9.544119835E0,-4.738050461E0,1.357963389E1
3.555138469E1,9.214646339E0,-9.166069031E0,-3.883767605E0,1.356503518E1
3.555615605E1,1.060956287E1,-8.717702866E0,-3.064028263E0,1.406945048E1
3.556092818E1,1.238571548E1,-8.155275345E0,-2.101103306E0,1.497761994E1
3.556569943E1,1.412230778E1,-7.593977928E0,-1.221191049E0,1.608102563E1
3.557047001E1,1.571837330E1,-7.062653542E0,-8.770712018E-1,1.725449472E1
3.557524131E1,1.699075890E1,-6.572211742E0,-6.226668954E-1,1.822820806E1
3.558001350E1,1.755272484E1,-6.178017139E0,-3.356578648E-1,1.861125227E1
3.558478474E1,1.777324867E1,-5.855938911E0,-2.666709125E-1,1.871500741E1
3.558955532E1,1.765960503E1,-5.586892128E0,-5.135849714E-1,1.852940320E1
3.559432662E1,1.740308380E1,-5.443164825E0,-9.096915722E-1,1.825713307E1
3.559909881E1,1.734281540E1,-5.341287613E0,-1.230182767E0,1.818834652E1
3.560387006E1,1.733440399E1,-4.988105774E0,-1.523615241E0,1.810204862E1
3.560864063E1,1.676231575E1,-4.155041695E0,-1.874288917E0,1.737102644E1
3.561341193E1,1.557107544E1,-3.269851685E0,-2.188588381E0,1.606051803E1
3.561818412E1,1.402329445E1,-2.556877851E0,-2.276412487E0,1.443511224E1
3.562295537E1,1.227385426E1,-2.128978014E0,-2.224221706E0,1.265413797E1
3.562772594E1,1.031039810E1,-1.933142424E0,-1.981987953E0,1.067565571E1
3.563249724E1,8.383951187E0,-1.889524817E0,-1.490420103E0,8.722516473E0
3.563726943E1,6.707214355E0,-1.942111015E0,-1.116859436E0,7.071484611E0
3.564204068E1,5.136515617E0,-1.846447229E0,-9.655004740E-1,5.543045302E0
3.564681126E1,3.884732246E0,-1.624770880E0,-8.780421019E-1,4.301393143E0
3.565158256E1,2.865592003E0,-1.424262524E0,-9.602214694E-1,3.340982869E0
3.565635474E1,2.133918762E0,-1.354383945E0,-1.124751329E0,2.766411160E0
3.566112600E1,1.560222626E0,-1.409932256E0,-1.434868693E0,2.545790992E0
3.566589652E1,1.110735893E0,-1.458934307E0,-1.897601128E0,2.638771225E0
3.567066787E1,7.038307190E-1,-1.479973793E0,-2.454912424E0,2.951659723E0
3.567544001E1,3.129301071E-1,-1.513831496E0,-3.010062695E0,3.383797937E0
3.568021131E1,-7.206916809E-3,-1.632218242E0,-3.542338610E0,3.900301418E0
3.568498183E1,-2.663154602E-1,-1.777169704E0,-4.113183498E0,4.488600514E0
3.568975318E1,-4.643774033E-1,-1.828564286E0,-4.806338787E0,5.163350294E0
3.569452532E1,-6.514072418E-1,-1.738347173E0,-5.426944733E0,5.735670093E0
3.569929662E1,-7.289323807E-1,-1.651544452E0,-5.811560154E0,6.085488716E0
3.570406714E1,-5.101308823E-1,-1.627133965E0,-5.953448772E0,6.192846740E0
3.570883850E1,-4.516601562E-2,-1.480522394E0,-5.662655354E0,5.853174539E0
3.571361063E1,8.382282257E-1,-1.096464872E0,-4.848346233E0,5.040964488E0
3.571838193E1,2.077594757E0,-4.601451159E-1,-3.462298870E0,4.063944755E0
3.572315245E1,3.509749413E0,5.171886683E-1,-1.590032697E0,3.887676560E0
3.572792381E1,5.069288254E0,1.667845488E0,4.997644424E-1,5.359958626E0
3.573269594E1,6.908251762E0,2.967122316E0,2.465198517E0,7.912329681E0
3.573746719E1,8.967597008E0,4.513696194E0,4.339576244E0,1.093723783E1
3.574223777E1,1.114517784E1,6.230563164E0,5.815603733E0,1.403054358E1
3.574700912E1,1.343019867E1,7.909099102E0,6.809234142E0,1.700852006E1
3.575178126E1,1.568536091E1,9.505871773E0,7.484085560E0,1.980918175E1
3.575655251E1,1.771598053E1,1.112242413E1,7.970278740E0,2.238503133E1
3.576132308E1,1.928232956E1,1.260878658E1,8.143033028E0,2.443560352E1
3.576609438E1,2.017409515E1,1.380651188E1,8.110672951E0,2.575649241E1
3.577086657E1,2.022713470E1,1.463798523E1,8.139309883E0,2.626130148E1
3.577563782E1,1.928745461E1,1.512265682E1,8.221975327E0,2.585152864E1
3.578040839E1,1.750769806E1,1.534344864E1,8.294267654E0,2.471306908E1
3.578517969E1,1.510019970E1,1.537890911E1,8.470817566E0,2.315775522E1
3.578995188E1,1.213358593E1,1.545569611E1,8.643753052E0,2.146664660E1
3.579472313E1,8.867674828E0,1.554435539E1,8.781793594E0,1.993445610E1
3.579949370E1,5.408888817E0,1.570434570E1,9.015612602E0,1.889877834E1
3.580426501E1,1.765491486E0,1.589839172E1,9.562876701E0,1.863664214E1
3.580903714E1,-1.511207581E0,1.581283569E1,1.002025890E1,1.878124356E1
3.581380844E1,-4.392304420E0,1.570531273E1,1.086104679E1,1.959366029E1
3.581857896E1,-6.627148628E0,1.564271069E1,1.190854740E1,2.074673463E1
3.582335032E1,-8.168944359E0,1.567381763E1,1.287127590E1,2.186481087E1
3.582812245E1,-9.164809227E0,1.609027863E1,1.370437527E1,2.303694198E1
3.583289376E1,-9.737830162E0,1.664683723E1,1.431089401E1,2.401549945E1
3.583766428E1,-9.850679398E0,1.713373947E1,1.449200630E1,2.450753271E1
3.584243563E1,-9.518604279E0,1.750611305E1,1.414780426E1,2.443825254E1
3.584720777E1,-8.797630310E0,1.783065796E1,1.368023396E1,2.413461132E1
3.585197907E1,-7.889427185E0,1.821512794E1,1.295050240E1,2.370125439E1
3.585674959E1,-6.706221581E0,1.865617943E1,1.213524628E1,2.324415283E1
3.586152094E1,-5.215438366E0,1.904519463E1,1.161054611E1,2.290687706E1
3.586629308E1,-3.695120335E0,1.937160492E1,1.080608463E1,2.248742886E1
3.587106433E1,-2.547049522E0,1.963698387E1,9.855491638E0,2.211852871E1
3.587583490E1,-1.794177055E0,1.970034218E1,8.762209892E0,2.163559279E1
3.588060620E1,-1.566672325E0,1.953454208E1,7.847906113E0,2.111024460E1
3.588537839E1,-1.817245483E0,1.905153465E1,7.188351631E0,2.044347703E1
3.589014964E1,-2.555795670E0,1.812927818E1,6.733211517E0,1.950740773E1
3.589492021E1,-3.912112713E0,1.686551666E1,7.046817780E0,1.869245621E1
3.589969152E1,-5.763027668E0,1.548583126E1,8.127672195E0,1.841419325E1
3.590446370E1,-7.794797897E0,1.448490143E1,9.783983231E0,1.913890205E1
3.590923495E1,-9.777981758E0,1.356654549E1,1.108440781E1,2.006300526E1
3.591400553E1,-1.155300903E1,1.268314934E1,1.229271317E1,2.110557016E1
3.591877683E1,-1.320251369E1,1.179020214E1,1.371388531E1,2.239164765E1
3.592354896E1,-1.445078087E1,1.097741032E1,1.545676422E1,2.383778860E1
3.592832027E1,-1.488818169E1,1.034544754E1,1.665453720E1,2.461828280E1
3.593309079E1,-1.393974972E1,1.036757851E1,1.710388565E1,2.437921678E1
3.593786214E1,-1.104930210E1,1.099986172E1,1.645349884E1,2.266719345E1
3.594263428E1,-6.698573112E0,1.221352386E1,1.494863319E1,2.043288235E1
3.594740558E1,-1.595737457E0,1.389864922E1,1.352844143E1,1.946118073E1
3.595217610E1,4.436772346E0,1.540921688E1,1.203735733E1,2.005060810E1
3.595694745E1,1.079457474E1,1.672831535E1,1.071004105E1,2.260673257E1
3.596171959E1,1.646785355E1,1.779572105E1,1.011052608E1,2.626976639E1
3.596649089E1,2.077328491E1,1.830817223E1,1.024351692E1,2.952368837E1
3.597126141E1,2.330046082E1,1.777473068E1,1.075111008E1,3.121600379E1
3.597603277E1,2.443006134E1,1.658510399E1,1.152908993E1,3.169879313E1
3.598080490E1,2.429027367E1,1.444493103E1,1.231470203E1,3.082734684E1
3.598557615E1,2.344833755E1,1.212953186E1,1.327630424E1,2.955013251E1
3.599034672E1,2.247761154E1,1.004373455E1,1.418732166E1,2.841477996E1
3.599511803E1,2.171360779E1,7.996104717E0,1.495954609E1,2.755370162E1
3.599989021E1,2.146516800E1,6.078157425E0,1.549966621E1,2.716499747E1
3.600466146E1,2.215572166E1,4.576959610E0,1.534585667E1,2.733715198E1
3.600943204E1,2.363193512E1,3.459357262E0,1.433043098E1,2.785312841E1
3.601420334E1,2.570978928E1,2.397027969E0,1.213370895E1,2.853008764E1
3.601897553E1,2.834734726E1,1.195229530E0,8.978055954E0,2.975913572E1
3.602374678E1,3.113078880E1,-2.729825974E-1,5.383807182E0,3.159408031E1
3.602851730E1,3.319750214E1,-2.052918673E0,1.891640186E0,3.331466533E1
3.603328865E1,3.391534424E1,-4.043030262E0,-1.419294953E0,3.418495381E1
3.603806079E1,3.201583481E1,-6.200105667E0,-4.020384789E0,3.285754834E1
3.604283209E1,3.118486404E1,-8.581639290E0,-6.507846355E0,3.299230732E1
3.604760261E1,2.993746948E1,-1.064721203E1,-9.096307755E0,3.305083989E1
3.605237396E1,2.799100113E1,-1.221349716E1,-1.050444031E1,3.229564867E1
3.605714610E1,2.528951645E1,-1.338403130E1,-1.064689541E1,3.052946639E1
3.606191740E1,2.215311241E1,-1.458661747E1,-9.817354202E0,2.828268450E1
3.606668792E1,1.915825462E1,-1.590680981E1,-8.166913033E0,2.620617841E1
3.607145923E1,1.675690079E1,-1.714751053E1,-6.040429115E0,2.472483822E1
3.607623141E1,1.482357025E1,-1.795396423E1,-4.099993706E0,2.364091824E1
3.608100266E1,1.298953915E1,-1.854432869E1,-2.374398708E0,2.276528109E1
3.608577324E1,1.102997684E1,-1.904862404E1,-6.267573833E-1,2.202051979E1
3.609054454E1,9.054207802E0,-1.950827789E1,1.085199356E0,2.153437352E1
3.609531672E1,7.135074139E0,-1.998875809E1,2.591168642E0,2.138162500E1
3.610008798E1,5.294292927E0,-2.050946999E1,3.662546396E0,2.149609599E1
3.610485855E1,3.574824810E0,-2.115115166E1,4.283332825E0,2.187458637E1
3.610962985E1,2.110642910E0,-2.198859215E1,4.345584869E0,2.251304302E1
3.611440198E1,8.401441574E-1,-2.304288483E1,3.859978914E0,2.337904661E1
3.611917329E1,-2.084622383E-1,-2.418845749E1,3.029135466E0,2.437828119E1
3.612394381E1,-1.010373116E0,-2.527106094E1,1.899580479E0,2.536248767E1
3.612871516E1,-1.495259762E0,-2.642769241E1,4.974596500E-1,2.647463303E1
3.613348730E1,-1.910109043E0,-2.767102051E1,-1.012050629E0,2.775532632E1
3.613825860E1,-2.652177334E0,-2.873636818E1,-2.283915281E0,2.894873347E1
3.614302912E1,-3.899699688E0,-2.945926476E1,-3.494284153E0,2.992099529E1
3.614780048E1,-5.557363987E0,-2.987332535E1,-4.770720482E0,3.075808245E1
3.615257261E1,-7.354094028E0,-2.984717751E1,-6.038673401E0,3.132734078E1
3.615734386E1,-8.996050835E0,-2.957978058E1,-7.350649834E0,3.177930778E1
3.616211443E1,-1.004114723E1,-2.921567154E1,-8.765069962E0,3.211240497E1
3.616688574E1,-1.046484375E1,-2.868314362E1,-1.014374161E1,3.217345453E1
3.617165792E1,-1.034394932E1,-2.787852669E1,-1.110007477E1,3.173989914E1
3.617642917E1,-9.526523590E0,-2.681928253E1,-1.146647263E1,3.068401150E1
3.618119974E1,-8.106555939E0,-2.563108063E1,-1.107813454E1,2.907565318E1
3.618597105E1,-6.304373741E0,-2.445886803E1,-1.018305969E1,2.723373015E1
3.619074318E1,-4.361660004E0,-2.321287155E1,-9.130909920E0,2.532261834E1
3.619551449E1,-2.488397121E0,-2.191590309E1,-7.841664791E0,2.340919980E1
3.620028501E1,-1.095335960E0,-2.055194855E1,-6.749690533E0,2.165965540E1
3.620505636E1,-3.667774200E-1,-1.929706573E1,-5.882772923E0,2.017717247E1
3.620982850E1,-4.786214828E-1,-1.835400009E1,-5.369585037E0,1.912931889E1
3.621459980E1,-1.359339714E0,-1.776331520E1,-5.098200798E0,1.853037568E1
3.621937032E1,-2.620416164E0,-1.751912880E1,-4.810594559E0,1.835560609E1
3.622414167E1,-3.916431189E0,-1.713560104E1,-4.546406746E0,1.815591008E1
3.622891381E1,-5.206068993E0,-1.635967636E1,-4.500564098E0,1.774816166E1
3.623368506E1,-6.335572243E0,-1.533120155E1,-4.573597431E0,1.720764395E1
3.623845563E1,-7.160816669E0,-1.405388069E1,-4.487733364E0,1.639904292E1
3.624322693E1,-7.748000622E0,-1.257001877E1,-4.253848076E0,1.536659067E1
3.624799912E1,-7.921032906E0,-1.101813984E1,-3.994643211E0,1.414564746E1
3.625277037E1,-7.649115562E0,-9.467817307E0,-3.485996008E0,1.266099134E1
3.625754094E1,-6.857932568E0,-7.993632317E0,-2.947589159E0,1.093698672E1
3.626231225E1,-5.513326645E0,-6.541551113E0,-2.682773829E0,8.965820491E0
3.626708438E1,-3.671448231E0,-4.993680477E0,-2.326127529E0,6.620214959E0
3.627185568E1,-1.366458893E0,-3.357300282E0,-1.926357746E0,4.104817810E0
3.627662620E1,1.346135139E0,-1.528115749E0,-1.953109503E0,2.821675794E0
3.628139756E1,4.401719093E0,4.606184959E-1,-2.308075905E0,4.991444156E0
3.628616969E1,7.453379631E0,2.572885513E0,-2.717265129E0,8.340032228E0
3.629094100E1,9.953071594E0,4.488579750E0,-3.194974899E0,1.137624046E1
3.629571152E1,1.151444149E1,5.909431458E0,-3.590465069E0,1.343112737E1
3.630048287E1,1.243423557E1,6.800369263E0,-4.049696445E0,1.473958201E1
3.630525501E1,1.268522453E1,6.965669155E0,-4.609542847E0,1.518826368E1
3.631002626E1,1.207006550E1,6.632101059E0,-4.919084549E0,1.462424830E1
3.631479683E1,1.045370102E1,6.184881687E0,-4.783142090E0,1.305415929E1
3.631956813E1,8.138788223E0,5.882592201E0,-3.961743593E0,1.079537758E1
3.632434032E1,5.661824226E0,5.969431400E0,-2.333587646E0,8.551958613E0
3.632911157E1,3.745150566E0,6.320876598E0,-7.768282294E-2,7.347494019E0
3.633388209E1,2.828780174E0,6.672405720E0,2.302631617E0,7.604282197E0
3.633865344E1,3.145391464E0,6.874827385E0,4.789849758E0,8.949826800E0
3.634342558E1,4.861778259E0,6.979978561E0,7.334450722E0,1.123170316E1
3.634819688E1,7.952430725E0,7.457184315E0,9.430006981E0,1.441442971E1
3.635296740E1,1.208471489E1,8.480147362E0,1.058646679E1,1.816663184E1
3.635773870E1,1.624799728E1,9.963949203E0,1.113689518E1,2.207505682E1
3.636251089E1,1.945865250E1,1.123297024E1,1.129245663E1,2.514633878E1
3.636728214E1,2.133025360E1,1.184513092E1,1.089834785E1,2.672191668E1
3.637205271E1,2.120468140E1,1.161476326E1,1.030976772E1,2.628369360E1
3.637682402E1,1.913768768E1,1.078025818E1,9.358554840E0,2.387566973E1
3.638159620E1,1.566700172E1,9.778972626E0,8.110536575E0,2.017087138E1
3.638636745E1,1.192775536E1,8.882769585E0,6.692514896E0,1.630842417E1
3.639113803E1,8.391937256E0,8.103860855E0,5.215332031E0,1.277876598E1
3.639590933E1,5.289834976E0,7.489476204E0,3.775950193E0,9.916269850E0
3.640068146E1,2.741645813E0,7.014345169E0,2.523320675E0,7.942594484E0
3.640545277E1,8.104276657E-1,6.685355663E0,1.402983904E0,6.878890694E0
3.641022329E1,-5.097789764E-1,6.515214920E0,4.564573765E-1,6.551049793E0
3.641499464E1,-1.265091896E0,6.500725269E0,-3.299728036E-1,6.630895006E0
3.641976678E1,-1.706828117E0,6.620650768E0,-8.651869297E-1,6.891649094E0
3.642453803E1,-2.050148964E0,6.772239685E0,-1.208424807E0,7.178205322E0
3.642930860E1,-2.454863071E0,6.931416035E0,-1.246371746E0,7.458171591E0
3.643407990E1,-2.918123245E0,7.017197609E0,-1.106305480E0,7.679870922E0
3.643885209E1,-3.721682549E0,7.185765266E0,-5.638066530E-1,8.111967788E0
3.644362334E1,-4.807469368E0,7.340157032E0,2.944055498E-1,8.779313276E0
3.644839391E1,-6.124591827E0,7.503669262E0,1.189386010E0,9.758602181E0
3.645316521E1,-7.681784153E0,7.699845314E0,2.114109278E0,1.108002183E1
3.645793735E1,-9.423403740E0,7.817147255E0,3.070775986E0,1.262291545E1
3.646270865E1,-1.104765129E1,7.668176174E0,4.051101208E0,1.404503278E1
3.646747917E1,-1.269596577E1,7.463848591E0,5.158484936E0,1.560469639E1
3.647225053E1,-1.403846931E1,7.275391579E0,6.272351742E0,1.701035978E1
3.647702266E1,-1.501811409E1,7.268438816E0,7.420056343E0,1.826009830E1
3.648179391E1,-1.564490986E1,7.423582077E0,8.387641907E0,1.924123988E1
3.648656448E1,-1.587894058E1,7.599262238E0,9.081818581E0,1.980830556E1
3.649133579E1,-1.583585739E1,7.806548119E0,9.526288986E0,2.006157408E1
3.649610798E1,-1.551385498E1,7.986513615E0,9.700380325E0,1.996400447E1
3.650087923E1,-1.477946758E1,8.070565224E0,9.411939621E0,1.929122320E1
3.650564980E1,-1.372839165E1,8.035130501E0,8.679864883E0,1.812104064E1
3.651042110E1,-1.251825237E1,7.802205563E0,7.512148857E0,1.655335116E1
3.651519324E1,-1.143077469E1,7.301954269E0,6.311839104E0,1.496063030E1
3.651996454E1,-1.051345158E1,6.607309818E0,5.152624130E0,1.344391098E1
3.652473506E1,-9.844971657E0,5.870683193E0,4.069341660E0,1.216338479E1
3.652950641E1,-9.525834084E0,5.068255901E0,3.195961475E0,1.125357288E1
3.653427855E1,-9.494586945E0,4.091314793E0,2.624893427E0,1.066658818E1
3.653904980E1,-9.597432137E0,3.092754841E0,2.347855330E0,1.035317636E1
3.654382037E1,-9.539570808E0,2.348666191E0,2.368912697E0,1.010600769E1
3.654859167E1,-9.033134460E0,2.001639843E0,2.508829594E0,9.586360424E0
3.655336381E1,-7.964434624E0,1.998857975E0,2.768582106E0,8.665604362E0
3.655813511E1,-6.298569679E0,1.968968391E0,3.007211208E0,7.252043559E0
3.656290563E1,-4.305910110E0,1.991704464E0,3.326176405E0,5.794065760E0
3.656767699E1,-2.074215889E0,2.019260406E0,3.713098526E0,4.708172130E0
3.657244912E1,2.635421753E-1,1.869997025E0,4.026379108E0,4.447254442E0
3.657722042E1,2.440498352E0,1.645061016E0,4.170981407E0,5.104835340E0
3.658199094E1,4.201660156E0,1.663848400E0,4.555328846E0,6.416647136E0
3.658676224E1,5.724324226E0,1.983671188E0,5.404376507E0,8.118505075E0
3.659153443E1,7.543530464E0,2.124945164E0,6.610426426E0,1.025270605E1
3.659630568E1,9.792138100E0,1.505793095E0,8.132415771E0,1.281754921E1
3.660107626E1,1.218732262E1,8.732604980E-2,9.605759621E0,1.551802424E1
3.660584756E1,1.459271240E1,-1.731900692E0,1.071829510E1,1.818869388E1
3.661061969E1,1.682213974E1,-3.463355780E0,1.141884232E1,2.062448008E1
3.661539100E1,1.864677048E1,-4.598015785E0,1.184609699E1,2.256488007E1
3.662016152E1,2.018024063E1,-4.970170021E0,1.195415211E1,2.397595576E1
3.662493287E1,2.142111206E1,-4.835295677E0,1.181967926E1,2.493890423E1
3.662970501E1,2.244671249E1,-4.620725632E0,1.144419479E1,2.561592477E1
3.663447626E1,2.341064453E1,-4.688852310E0,1.089587307E1,2.624430726E1
3.663924683E1,2.420796585E1,-5.136393070E0,1.027848053E1,2.679655400E1
3.664401813E1,2.456189728E1,-5.795004845E0,9.645799637E0,2.701685270E1
3.664879032E1,2.437084579E1,-6.358190060E0,9.026328087E0,2.675517341E1
3.665356157E1,2.345651627E1,-6.818036079E0,8.612188339E0,2.590103394E1
3.665833214E1,2.191541290E1,-7.318384171E0,8.064536095E0,2.447204143E1
3.666310344E1,1.969993591E1,-7.831917286E0,7.842232704E0,2.260369477E1
3.666787558E1,1.707491302E1,-8.392233849E0,7.709953785E0,2.052865390E1
3.667264688E1,1.429694748E1,-9.012764931E0,7.815055847E0,1.862008960E1
3.667741740E1,1.161982346E1,-9.606323242E0,7.982244968E0,1.705924905E1
3.668218876E1,9.282988548E0,-1.006258297E1,8.176858902E0,1.594648782E1
3.668696089E1,7.284680367E0,-1.025316906E1,8.387732506E0,1.511780739E1
3.669173214E1,5.789061546E0,-1.013007641E1,8.416883469E0,1.438664690E1
3.669650271E1,4.774441719E0,-9.715749741E0,8.200620651E0,1.358091550E1
3.670127402E1,4.241332054E0,-9.217426300E0,7.771351337E0,1.278060041E1
3.670604615E1,4.073489189E0,-8.737259865E0,7.102168560E0,1.197388084E1
3.671081745E1,4.073825836E0,-8.243848801E0,6.359565735E0,1.118039249E1
3.671558798E1,4.038540840E0,-7.701368332E0,5.547042847E0,1.031458049E1
3.672035933E1,3.902449608E0,-7.162080288E0,4.570167065E0,9.349381476E0
3.672513146E1,3.578412056E0,-6.706263542E0,3.647555351E0,8.431112832E0
3.672990271E1,3.012569427E0,-6.318146706E0,2.829705477E0,7.549952678E0
3.673467329E1,2.315616608E0,-6.026851177E0,2.125781536E0,6.797349669E0
3.673944459E1,1.581045151E0,-5.813255310E0,1.482373476E0,6.204117358E0
3.674421678E1,7.492704391E-1,-5.624927521E0,9.173885584E-1,5.748288230E0
3.674898803E1,-1.941280365E-1,-5.507090092E0,5.011150837E-1,5.533248892E0
3.675375855E1,-1.263923645E0,-5.592914581E0,2.222238779E-1,5.738255828E0
3.675852990E1,-2.441953659E0,-5.871262550E0,1.504633427E-1,6.360621104E0
3.676330204E1,-3.528552055E0,-6.311501980E0,1.961722374E-1,7.233548258E0
3.676807334E1,-4.486970901E0,-6.866089344E0,3.138966560E-1,8.208204546E0
3.677284386E1,-5.256256104E0,-7.380356789E0,5.471768975E-1,9.077295694E0
3.677761516E1,-5.899547100E0,-7.803045273E0,7.844473124E-1,9.813639952E0
3.678238735E1,-6.345820904E0,-8.281618118E0,9.197188020E-1,1.047380181E1
3.678715860E1,-6.619653702E0,-8.872649193E0,9.028900862E-1,1.110670650E1
3.679192917E1,-6.759713650E0,-9.448890686E0,7.318058610E-1,1.164091077E1
3.679670048E1,-6.849753380E0,-9.800055504E0,5.829726458E-1,1.197080057E1
3.680147261E1,-6.904191494E0,-9.924123764E0,6.654008031E-1,1.210780124E1
3.680624391E1,-6.935398102E0,-9.909587860E0,9.674373865E-1,1.213406830E1
3.681101443E1,-7.049382210E0,-9.842098236E0,1.655369043E0,1.221887613E1
3.681578579E1,-7.144379616E0,-9.842612267E0,2.572346449E0,1.243125668E1
3.682055792E1,-7.155128956E0,-9.792203903E0,3.626884699E0,1.265849202E1
3.682532917E1,-7.004306316E0,-9.383326530E0,4.735644341E0,1.263065521E1
3.683009975E1,-6.712164402E0,-8.488724709E0,5.956022263E0,1.235256246E1
3.683487105E1,-6.025760651E0,-7.206607819E0,7.178347111E0,1.182259087E1
3.683964318E1,-4.785087109E0,-5.824552536E0,8.035773277E0,1.101799088E1
3.684441448E1,-3.018724442E0,-4.558572769E0,8.687764168E0,1.026501482E1
3.684918501E1,-7.454628944E-1,-3.734579802E0,9.088024139E0,9.853678703E0
3.685395636E1,1.618860722E0,-3.381392002E0,9.335865021E0,1.006046210E1
3.685872850E1,4.256673813E0,-3.597077131E0,9.323737144E0,1.086233447E1
3.686349975E1,7.245522022E0,-3.944602489E0,8.927206993E0,1.215534874E1
3.686827032E1,1.026156998E1,-3.863717079E0,8.465417862E0,1.385248814E1
3.687304162E1,1.296752167E1,-3.230792522E0,7.815846443E0,1.548166962E1
3.687781376E1,1.522714901E1,-2.249954700E0,6.917627811E0,1.687548333E1
3.688258506E1,1.686102295E1,-1.230101585E0,5.945321083E0,1.792077252E1
3.688735558E1,1.801003647E1,-3.145594597E-1,4.781402588E0,1.863658155E1
3.689212693E1,1.861128616E1,2.846164703E-1,3.594006062E0,1.895726401E1
3.689689907E1,1.866835785E1,6.146979332E-1,2.456705332E0,1.883934286E1
3.690167032E1,1.800960541E1,6.331968307E-1,1.601354837E0,1.809174294E1
3.690644089E1,1.680752182E1,3.487796783E-1,1.002671123E0,1.684101500E1
3.691121219E1,1.528670406E1,-8.813047409E-2,7.430763841E-1,1.530500737E1
3.691598438E1,1.351605320E1,-5.320048332E-1,1.021634221E0,1.356504551E1
3.692075563E1,1.158357620E1,-9.667544365E-1,1.786546469E0,1.176034013E1
3.692552615E1,9.732735634E0,-1.410149097E0,2.507680178E0,1.014904544E1
3.693029751E1,8.017860413E0,-1.863501549E0,3.013982296E0,8.766003245E0
3.693506964E1,6.493193626E0,-2.424171925E0,3.247710228E0,7.654135792E0
3.693984089E1,5.074082375E0,-3.003175020E0,3.400351048E0,6.806449838E0
3.694461146E1,3.788599968E0,-3.529145718E0,3.476334810E0,6.236446338E0
3.694938277E1,2.722128868E0,-3.981396675E0,3.575765610E0,6.003965752E0
3.695415495E1,1.806653976E0,-4.360733509E0,3.659883499E0,5.972833712E0
3.695892620E1,1.057982445E0,-4.675411224E0,3.728011847E0,6.072632814E0
3.696369673E1,4.584732056E-1,-4.900078773E0,3.596734762E0,6.095692792E0
3.696846808E1,7.931327820E-2,-4.983479500E0,3.118425846E0,5.879280422E0
3.697324021E1,-1.610593796E-1,-4.977167606E0,2.335536003E0,5.500260533E0
3.697801146E1,-3.292169571E-1,-4.915804386E0,1.487030864E0,5.146336304E0
3.698278204E1,-5.037088394E-1,-4.926463127E0,5.765827894E-1,4.985600190E0
3.698755334E1,-6.718854904E-1,-4.961208820E0,-4.840465784E-1,5.029843354E0
3.699232553E1,-9.499959946E-1,-4.902454853E0,-1.241944909E0,5.145773327E0
3.699709678E1,-1.430376053E0,-4.926454067E0,-1.855067849E0,5.455016229E0
3.700186730E1,-2.028597355E0,-4.965059757E0,-2.375750303E0,5.866107323E0
3.700663865E1,-2.768079758E0,-5.038694382E0,-2.791717529E0,6.390961851E0
3.701141079E1,-3.440420151E0,-5.148897648E0,-3.161654472E0,6.952963167E0
3.701618209E1,-4.136675358E0,-5.251672745E0,-3.419114828E0,7.508827861E0
3.702095261E1,-4.768352509E0,-5.547529221E0,-3.798319578E0,8.242541945E0
3.702572391E1,-5.486198425E0,-5.737095833E0,-3.985905647E0,8.882572014E0
3.703049610E1,-6.268922329E0,-5.891674519E0,-4.060788155E0,9.513212719E0
3.703526735E1,-7.026104450E0,-6.032161713E0,-4.096200466E0,1.012580747E1
3.704003787E1,-7.741691113E0,-6.119530678E0,-4.037836075E0,1.066238984E1
3.704480922E1,-8.284674644E0,-6.215603352E0,-3.845494747E0,1.104795858E1
3.704958136E1,-8.689007759E0,-6.265271187E0,-3.579275370E0,1.129440973E1
3.705435261E1,-8.990788460E0,-6.194703579E0,-3.286992788E0,1.140232218E1
3.705912318E1,-9.249803543E0,-6.054760456E0,-2.980743408E0,1.145005769E1
3.706389449E1,-9.456454277E0,-5.824409962E0,-2.717797756E0,1.143392774E1
3.706866667E1,-9.653887749E0,-5.618646622E0,-2.586201668E0,1.146539042E1
3.707343792E1,-9.780052185E0,-5.418243885E0,-2.589564800E0,1.147661245E1
3.707820844E1,-9.803813934E0,-5.151819706E0,-2.659362555E0,1.138982981E1
3.708297980E1,-9.689234734E0,-4.740973473E0,-2.842271805E0,1.115511579E1
3.708775193E1,-9.560569763E0,-4.248580933E0,-3.043963909E0,1.089590062E1
3.709252318E1,-9.470153809E0,-3.732705593E0,-3.249807835E0,1.068541788E1
